w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Lmt_uH
8,3.4,13,4.4,17.6,12.4,0,0.51,14,18,0.175,0.01,2,20,0.105,0.03,0.1,0.39,1.8,0.8,4.5,4,3,18,4.6,3.9,4.3,1.4,0.55,2.6,65.1417866654659
8,1,5.8,22.4,6.8,20.8,0,0.51,14,34,0.14,0.01,2,25,0.175,0.05,0.1,0.46,0.8,1,3.8,3.1,3,29,2.3,4.1,4.9,1.5,0.18,2.6,65.3581277757999
9.2,1,9.4,12.8,10.4,14.8,0,0.51,14,32,0.07,0.05,2,17,0.105,0.05,0.1,0.49,1.2,4.1,2.4,2.6,5,14,5,1.5,0.5,0.9,1.08,1.7,65.4054479876623
5.6,3.4,5.8,9.2,15.2,29.2,0,0.51,14,21,0.175,0.03,2,21,0.07,0.01,0.1,0.12,1.5,2.4,4.9,3.8,4,28,4,4,0.9,2.7,0.88,2.1,65.6055282258841
4.4,5.8,9.4,9.2,10.4,19.6,0,0.5,14,32,0.175,0.02,2,25,0.14,0.04,0.1,0.41,1.2,0.4,4.8,4.1,22,26,5,4.6,1.4,1.6,0.37,3.7,65.8460662714477
6.8,2.2,5.8,9.2,14,22,0,0.5,14,28,0.14,0.02,2,8,0.035,0.03,0.1,0.25,1.6,0.7,4.5,3.6,27,21,4.9,1.1,1.1,3.5,0.48,2.6,66.3712732142003
5.6,2.2,11.8,15.2,8,50.8,0,0.5,14,30,0.175,0.03,2,34,0.07,0.02,0.1,0.1,0.6,3.8,2.5,3.9,19,11,1.8,3.3,2,2.7,0.21,2.2,67.0471135237066
6.8,3.4,9.4,6.8,14,42.4,0,0.51,14,22,0.14,0.09,2,35,0.07,0.02,0.1,0.41,1.3,2.6,4.2,4.7,16,17,4.4,4.7,3.6,1.2,0.57,3.8,67.2706238606577
8,2.2,13,6.8,11.6,5.2,0,0.5,14,35,0.105,0.08,2,23,0.105,0.07,0.1,0.4,1.5,4.1,2.7,1.3,28,11,0.1,1.6,3.7,4.9,0.49,1,67.3629327607628
17.6,1,2.2,3.2,18.8,34,0,0.5,14,32,0.105,0.08,2,9,0.14,0.01,0.1,0.2,2.4,4.1,4.5,4.2,30,1,1.1,0.9,1.8,0.1,1.31,3.7,68.6155792485211
5.6,4.6,9.4,8,16.4,37.6,0,0.5,14,28,0.105,0.06,2,30,0.105,0.04,0.1,0.17,1,2.9,4.9,4.3,0,21,3,0.7,2.8,1.7,0.44,3,68.6316445496985
8,3.4,9.4,5.6,22.4,37.6,0,0.51,14,28,0.07,0.03,2,23,0.105,0.1,0.1,0.13,2.3,1.8,4.7,4.7,23,7,0.8,2.5,2.6,2.1,0.37,4.4,68.9907132874671
8,8.2,5.8,4.4,8,50.8,0,0.5,14,18,0.14,0.02,2,20,0.175,0.09,0.1,0.45,0.5,2,4.1,3.3,19,26,3.2,1.5,1.1,4.6,0.26,1.4,69.0550615507403
4.4,4.6,7,11.6,4.4,6.4,0,0.5,14,20,0.14,0.03,2,35,0.175,0.07,0.1,0.37,0.5,2.4,3.1,4,22,0,4.4,4.3,4.3,0.5,0.18,1,69.2292616247111
5.6,2.2,3.4,20,10.4,40,0,0.5,14,18,0.105,0.03,2,31,0.175,0.04,0.1,0.23,0.7,1.6,2.5,2.5,14,28,2.8,1.9,2.7,0.8,0.6,1.3,69.307462989181
4.4,3.4,8.2,18.8,4.4,48.4,0,0.51,14,27,0.07,0.04,2,14,0.175,0.08,0.1,0.46,0.4,2.1,1.7,3.6,18,21,3.8,2.5,2.6,3.4,0.22,1.2,69.3320845164731
5.6,7,9.4,6.8,6.8,28,0,0.5,14,24,0.175,0.02,2,14,0.07,0.03,0.1,0.4,0.8,2.9,2.2,4.5,29,11,0.3,4.4,3.9,0.8,0.72,1.1,69.645196602345
11.6,1,5.8,10.4,3.2,43.6,0,0.5,14,23,0.105,0.03,2,23,0.105,0.02,0.1,0.18,0.4,3,1.7,4.6,24,26,2.3,1.4,3.3,3.4,0.17,1,69.8223849329681
6.8,2.2,11.8,8,24.8,10,0,0.5,14,22,0.07,0.04,2,21,0.175,0.03,0.1,0.17,1.5,2.3,3.8,5,8,27,1.6,2.7,4.8,4.6,1.36,3.7,69.9499214367292
6.8,9.4,11.8,4.4,17.6,17.2,0,0.5,14,34,0.105,0.09,2,31,0.175,0.01,0.1,0.29,1,3.2,4.3,4,4,23,3.9,1.8,5,4.3,0.54,1.8,70.0074746061668
10.4,9.4,4.6,3.2,4.4,48.4,0,0.5,14,16,0.105,0.01,2,10,0.105,0.07,0.1,0.21,0.3,2.2,2.5,4.5,26,28,4.3,4.7,4.9,4.6,0.1,1.7,70.1768342775681
16.4,1,4.6,3.2,6.8,7.6,0,0.5,14,18,0.07,0.03,2,30,0.175,0.02,0.1,0.29,0.7,0.8,4.2,1.9,17,29,4.7,2.7,2.1,4.6,0.61,1,70.4607459065006
5.6,2.2,9.4,18.8,9.2,20.8,0,0.51,14,35,0.14,0.02,2,20,0.175,0.08,0.1,0.42,0.9,4.5,4.1,5,22,7,3.7,3.2,2.7,4.7,0.89,1.7,70.464897530756
4.4,4.6,7,11.6,4.4,6.4,0,0.5,14,32,0.035,0.03,2,18,0.105,0.1,0.1,0.18,0.5,4.3,1.9,3.8,20,20,3.4,5,1.2,5,0.39,1.8,70.5805695652476
9.2,1,5.8,21.2,6.8,12.4,0,0.5,14,34,0.035,0.01,2,17,0.07,0.05,0.1,0.32,0.4,1.4,4.5,2,22,23,1.6,0.5,1.3,4.3,0.38,1.5,70.6019684251256
5.6,5.8,3.4,8,11.6,30.4,0,0.5,14,35,0.175,0.08,2,10,0.14,0.04,0.1,0.38,1.3,0.6,3.8,4.4,9,23,3.7,1.6,1.2,4.9,0.13,2.2,71.0623458028588
6.8,8.2,7,5.6,12.8,46,0,0.5,14,32,0.14,0.08,2,11,0.105,0.01,0.1,0.43,1.6,3.1,2.8,4.3,26,29,2.8,2,3.1,1.4,0.11,1.8,71.2231994766396
8,1,11.8,23.6,9.2,53.2,0,0.51,14,25,0.14,0.04,2,27,0.14,0.03,0.1,0.22,1.1,0.8,4.5,4,2,13,4.9,0.8,2.5,2.8,0.32,3.8,71.7534307151076
8,8.2,3.4,4.4,18.8,20.8,0,0.51,14,33,0.175,0.03,2,24,0.105,0.05,0.1,0.29,2.2,1.6,4.9,1.8,27,2,0.5,1.1,1.4,0.5,1.38,1.6,71.7944261091429
15.2,1,8.2,3.2,17.6,7.6,0,0.5,14,32,0.07,0.05,2,33,0.105,0.04,0.1,0.47,1.2,1.2,4.4,4.8,25,28,3.2,0.1,2.9,3.6,0.89,2.2,71.9041978795353
15.2,9.4,3.4,2,3.2,38.8,0,0.51,14,34,0.175,0.05,2,31,0.14,0.01,0.1,0.42,0.3,1,1.4,1.6,23,16,3.8,4.9,1.8,4.2,0.2,1.2,72.1403444921738
9.2,2.2,3.4,6.8,5.6,37.6,0,0.51,14,27,0.14,0.06,2,9,0.105,0.04,0.1,0.26,0.5,3,2.9,5,4,18,1.5,0.7,1.1,2.4,0.46,2.5,72.2789631470114
12.8,1,3.4,5.6,20,24.4,0,0.51,14,34,0.175,0.07,2,29,0.14,0.03,0.1,0.34,1.9,4,4.4,3.8,24,28,1.5,2.8,4,0.8,0.65,2.5,72.4633883968805
8,2.2,2.2,10.4,26,16,0,0.5,14,17,0.175,0.1,2,15,0.105,0.02,0.1,0.17,3.1,1.9,4.3,4.3,4,17,4.5,3.8,5,3.4,1.76,3.7,72.55523749791
4.4,3.4,3.4,24.8,5.6,43.6,0,0.51,14,18,0.175,0.01,2,18,0.105,0.07,0.1,0.1,0.7,2.3,3.4,5,10,18,4.8,2.5,0.8,2.6,0.17,1.9,72.6325453482752
5.6,3.4,5.8,10.4,6.8,8.8,0,0.51,14,27,0.07,0.06,2,7,0.175,0.01,0.1,0.42,0.5,2.3,1.8,3.4,14,17,4.3,0.2,0.1,4.9,0.43,1,72.6989473906148
11.6,1,1,14,6.8,52,0,0.5,14,30,0.105,0.1,2,10,0.105,0.02,0.1,0.4,0.5,2.2,4.5,3.7,16,17,0.6,4.2,4.8,0.6,0.31,1.5,72.7193627687858
6.8,10.6,13,4.4,17.6,7.6,0,0.51,14,15,0.175,0.05,2,17,0.14,0.02,0.1,0.28,1.2,1.7,3.8,2.3,27,14,2.9,2.8,3.2,1.4,0.5,2.1,72.8146064543992
6.8,13,3.4,5.6,16.4,52,0,0.51,14,33,0.14,0.06,2,34,0.175,0.07,0.1,0.25,2,1.5,2.9,4.4,18,12,1.1,4.2,3.1,4.9,0.82,2.6,73.5945881891623
9.2,1,5.8,22.4,8,22,0,0.5,14,27,0.175,0.02,2,21,0.105,0.06,0.1,0.44,0.4,2.5,2.7,3.7,20,28,0.1,3.3,4.2,4.1,0.36,1.9,74.0070010483614
12.8,3.4,1,3.2,16.4,20.8,0,0.51,14,10,0.175,0.01,2,16,0.105,0.02,0.1,0.23,1.3,0.9,4.3,4.2,28,24,1.2,4,0.5,2,0.66,3.7,74.1960932735029
6.8,13,11.8,4.4,10.4,8.8,0,0.51,14,34,0.105,0.08,2,9,0.175,0.04,0.1,0.27,1.1,4.6,3,4.1,2,21,1.8,3.9,2.9,0.1,0.34,2,74.51824288277
10.4,1,7,10.4,16.4,29.2,0,0.51,14,17,0.105,0.08,2,9,0.105,0.03,0.1,0.46,1.6,1.5,3.4,3.1,0,24,4.7,4.8,3,2.3,0.78,2.3,74.566961111875
11.6,1,9.4,11.6,3.2,22,0,0.5,14,17,0.105,0.03,2,19,0.175,0.01,0.1,0.32,0.4,1.2,2,3.4,16,2,1.9,1.3,3.1,4.4,0.23,1.1,75.3039268002183
4.4,5.8,13,14,3.2,53.2,0,0.51,14,17,0.14,0.04,2,25,0.175,0.01,0.1,0.28,0.2,1.8,1.9,2.1,13,4,2.3,4.8,2,2.9,0.14,1.2,75.4949132613577
6.8,8.2,7,5.6,21.2,29.2,0,0.5,14,28,0.105,0.03,2,15,0.105,0.1,0.1,0.16,1.4,1.4,5,4.3,22,25,3.5,2,2.6,4.2,1.36,3.8,75.6534127715738
8,2.2,10.6,9.2,11.6,35.2,0,0.5,14,32,0.105,0.01,2,33,0.105,0.09,0.1,0.23,1.3,2.6,5,4,24,18,0.8,2.8,0.7,1.4,1.01,3.3,76.2813540273494
8,3.4,13,6.8,10.4,53.2,0,0.5,14,31,0.07,0.06,2,15,0.175,0.1,0.1,0.47,0.8,1.7,2.2,2.3,14,5,0.2,2.6,3.6,3.4,0.55,2,76.8284621666965
9.2,3.4,3.4,5.6,14,43.6,0,0.51,14,35,0.105,0.01,2,34,0.07,0.05,0.1,0.31,1,2.8,3.5,5,1,29,1.4,0.6,4.6,3.3,0.89,1.9,76.9292488042743
6.8,2.2,10.6,14,10.4,20.8,0,0.5,14,35,0.105,0.07,2,26,0.175,0.08,0.1,0.5,1.3,3.7,2.6,3.3,25,13,2.1,2.3,3.3,0.2,0.66,2.4,77.0655070319132
5.6,8.2,13,8,15.2,52,0,0.5,14,31,0.14,0.08,2,27,0.14,0.06,0.1,0.41,1.5,2.9,4.2,4.1,16,10,4.5,0.8,3.7,3,0.17,2.2,77.7990308856994
26,1,3.4,2,8,52,0,0.5,14,24,0.105,0.04,2,14,0.07,0.07,0.1,0.24,0.8,0.8,4.5,3.6,28,23,3.5,0.5,1.7,4.3,0.52,2.2,78.0110154530491
10.4,3.4,5.8,4.4,18.8,31.6,0,0.51,14,26,0.105,0.05,2,14,0.035,0.02,0.1,0.47,1.7,1.7,4.2,4,27,12,0.2,2.7,1.9,0.9,0.91,2.8,78.0571931768572
10.4,1,1,26,9.2,10,0,0.51,14,21,0.105,0.08,2,7,0.105,0.08,0.1,0.28,1,1,4.5,3.1,13,26,1.6,1.6,2.6,1,0.25,1.5,78.1654795626952
6.8,8.2,11.8,5.6,8,13.6,0,0.51,14,16,0.14,0.07,2,22,0.105,0.08,0.1,0.18,0.9,0.4,4.6,4.7,5,6,2.4,1.7,2.2,1.1,0.34,2.8,78.3117730684168
16.4,5.8,9.4,2,4.4,24.4,0,0.51,14,28,0.105,0.07,2,23,0.175,0.01,0.1,0.33,0.4,2.7,2.7,3.3,23,24,3.1,3.8,2.1,3.8,0.29,1.3,78.3244194208591
6.8,7,9.4,6.8,14,52,0,0.5,14,21,0.14,0.01,2,15,0.105,0.02,0.1,0.12,1.4,0.6,4.2,4.3,1,24,2.7,0.2,1.8,2.9,0.46,2,78.9440360642469
11.6,1,4.6,12.8,8,20.8,0,0.5,14,27,0.105,0.05,2,8,0.175,0.04,0.1,0.13,0.4,3.6,4.2,3.9,2,22,2.5,2.1,3.7,3.2,0.27,2.8,79.0206161537213
6.8,4.6,11.8,6.8,14,5.2,0,0.51,14,31,0.14,0.05,2,31,0.07,0.02,0.1,0.32,1.6,3,4.2,2.4,29,23,3.1,2,0.9,2.9,0.87,2.1,79.1340419661207
9.2,4.6,4.6,5.6,22.4,48.4,0,0.51,14,15,0.14,0.04,2,12,0.105,0.04,0.1,0.13,2.9,1.8,4.9,4.9,26,12,0.3,0.8,2.4,0.8,1.25,2.1,79.2231906143525
10.4,2.2,5.8,5.6,24.8,53.2,0,0.5,14,32,0.14,0.05,2,13,0.14,0.05,0.1,0.25,1.2,1.3,4.7,3.5,26,28,4.9,4.6,1.8,3.1,1.02,3.3,79.7784783201739
10.4,1,3.4,21.2,9.2,52,0,0.5,14,29,0.035,0.03,2,11,0.105,0.1,0.1,0.32,0.8,1.1,3,3.6,8,9,0.9,0.6,0.3,0.6,0.1,1.3,79.8187750727648
5.6,7,11.8,8,12.8,24.4,0,0.5,14,30,0.14,0.07,2,23,0.14,0.03,0.1,0.02,1.5,3.6,4.4,4.7,24,22,3.7,4.1,3.5,0.3,0.3,1.4,79.9348162671512
4.4,5.8,1,16.4,3.2,20.8,0,0.5,14,5,0.105,0.08,2,27,0.105,0.06,0.1,0.19,0.3,0.4,1.1,3.3,20,26,0.5,3,0.4,0.7,0.26,1,80.0183973011475
10.4,4.6,2.2,4.4,16.4,20.8,0,0.51,14,31,0.035,0.01,2,28,0.07,0.06,0.1,0.31,2,2.4,3.1,4.5,21,30,4.1,4.2,2,1.9,0.95,2.9,80.3685440392763
12.8,2.2,10.6,4.4,23.6,48.4,0,0.5,14,8,0.105,0.01,2,34,0.105,0.09,0.1,0.4,2.6,0.7,4.9,3.9,15,16,4.3,1.2,3,2,0.64,3.3,80.6648609054677
15.2,1,5.8,6.8,10.4,52,0,0.51,14,34,0.14,0.06,2,17,0.035,0.01,0.1,0.27,1.3,1.3,2.6,3.8,10,13,3.6,2.9,2.7,3.6,0.64,2.2,80.8941186028921
6.8,2.2,10.6,15.2,12.8,12.4,0,0.5,14,18,0.14,0.06,2,15,0.035,0.03,0.1,0.4,1.6,1.3,3.7,3.2,11,14,1.6,0.8,3.6,2.7,0.72,1.2,80.9061988939969
5.6,4.6,9.4,11.6,14,48.4,0,0.5,14,7,0.175,0.1,2,11,0.175,0.05,0.1,0.45,0.9,0.5,3.8,4.7,17,23,3.3,3.3,0.7,4.9,0.23,3.3,81.2495272910217
18.8,1,2.2,3.2,11.6,4,0,0.5,14,26,0.07,0.02,2,27,0.175,0.07,0.1,0.25,1.3,1.9,3.7,3.6,12,30,0.8,4.7,4.9,2.9,0.57,2.1,81.2949634761412
6.8,5.8,9.4,6.8,14,29.2,0,0.51,14,24,0.175,0.04,2,10,0.175,0.08,0.1,0.32,1.4,2.1,4.6,4.9,20,13,4.6,1.7,4.4,1.2,0.55,2.4,81.8012205319578
8,3.4,3.4,8,12.8,34,0,0.5,14,29,0.14,0.04,2,30,0.14,0.02,0.1,0.22,1.3,1.5,4.9,1.9,10,20,2.6,2.7,0.2,2.1,1.13,1.2,81.9752920734013
14,1,13,8,17.6,46,0,0.5,14,30,0.105,0.02,2,4,0.14,0.07,0.1,0.33,2.2,1.7,4.9,2.1,12,17,4.4,0.7,4.6,5,0.18,1.3,82.3841285598377
6.8,11.8,9.4,5.6,15.2,17.2,0,0.5,14,22,0.175,0.06,2,10,0.175,0.05,0.1,0.19,1.8,1.4,3.3,1.6,3,9,4.6,0.8,4,3.4,1.35,1.3,82.6981548735538
15.2,1,7,5.6,17.6,36.4,0,0.51,14,13,0.07,0.07,2,15,0.175,0.05,0.1,0.43,1.8,1.1,3,3.3,23,8,0.7,0.2,1.2,4.1,1.02,2.6,82.9484311776837
8,2.2,4.6,12.8,17.6,29.2,0,0.5,14,27,0.07,0.01,2,31,0.07,0.07,0.1,0.16,2,1.7,3.3,3.8,28,12,3.3,3.6,0.4,4.4,0.29,2.6,83.2588164246153
14,2.2,2.2,4.4,12.8,50.8,0,0.5,14,25,0.175,0.02,2,21,0.07,0.06,0.1,0.19,1.2,2.6,4.7,4.4,26,22,0.9,4.7,0.5,2.4,0.98,1.2,83.2597195252421
4.4,4.6,2.2,22.4,4.4,16,0,0.5,14,21,0.14,0.02,2,23,0.14,0.05,0.1,0.28,0.4,0.3,2.1,4.6,12,25,0.4,3.1,5,1,0.26,1.9,83.6350352658865
4.4,7,4.6,15.2,3.2,48.4,0,0.5,14,7,0.07,0.07,2,15,0.14,0.09,0.1,0.43,0.3,0.4,1.6,4.7,14,27,1.8,1.4,2.8,0.8,0.24,1.5,83.7854841731915
11.6,1,8.2,16.4,15.2,47.2,0,0.51,14,25,0.105,0.05,2,15,0.07,0.06,0.1,0.45,1.7,2.4,3.9,3.4,27,20,2.9,0.1,3.1,3.1,1.26,1,83.9875370161402
10.4,5.8,11.8,4.4,18.8,46,0,0.5,14,31,0.035,0.03,2,16,0.035,0.03,0.1,0.2,2.4,4,4.9,4.6,7,18,2.7,4.9,1.5,3.2,0.59,2.1,84.2960122571627
5.6,8.2,5.8,9.2,8,52,0,0.5,14,35,0.14,0.04,2,17,0.07,0.06,0.1,0.47,0.6,3.5,4.5,4.7,0,15,0.6,1.5,4.2,0.8,0.58,1.7,84.3769100892836
5.6,13,8.2,6.8,5.6,13.6,0,0.51,14,32,0.035,0.01,2,26,0.175,0.08,0.1,0.25,0.7,4,2.3,2.7,13,14,0.2,2.8,3.6,2.9,0.17,1.2,84.4723691324552
4.4,4.6,13,20,5.6,36.4,0,0.51,14,19,0.175,0.06,2,34,0.035,0.01,0.1,0.3,0.6,1.2,3.6,1.5,30,2,3.9,1.8,2.5,5,0.48,1.1,84.4855173350502
6.8,4.6,8.2,9.2,4.4,48.4,0,0.51,14,28,0.14,0.04,2,27,0.175,0.01,0.1,0.41,0.5,3.7,1.5,1.6,10,22,4.9,4.2,3.8,4,0.41,1.3,84.4944054232642
11.6,7,4.6,3.2,6.8,17.2,0,0.5,14,30,0.035,0.03,2,23,0.07,0.03,0.1,0.1,0.7,2.4,1.2,4,30,26,0.5,1.3,3.1,0.3,0.35,1,84.5249351948033
11.6,13,4.6,3.2,6.8,41.2,0,0.5,14,13,0.07,0.06,2,28,0.105,0.02,0.1,0.17,0.7,1.2,2.3,4,2,7,0.6,4.7,3.5,2.3,0.27,1.3,84.9275067660699
6.8,2.2,8.2,20,6.8,47.2,0,0.51,14,16,0.14,0.1,2,25,0.07,0.05,0.1,0.45,0.7,0.7,3.1,4.4,16,4,3.3,4.1,4.5,4.8,0.26,1.3,84.9694792871703
6.8,2.2,4.6,23.6,8,31.6,0,0.51,14,28,0.175,0.04,2,11,0.14,0.01,0.1,0.27,0.8,3.5,1.3,4.9,11,17,0.4,0.4,3.3,3.7,0.33,1.2,85.0852165352193
4.4,5.8,1,21.2,3.2,31.6,0,0.51,14,33,0.14,0.1,2,32,0.175,0.06,0.1,0.26,0.2,2.6,1.7,3.5,16,9,2.3,0.7,4.6,4.4,0.17,1,85.1393786393572
27.2,1,1,2,8,25.6,0,0.51,14,33,0.105,0.06,2,21,0.175,0.08,0.1,0.45,0.6,3,4.5,4,4,3,1.5,0.5,1.7,2.9,0.42,2.3,85.3086337359037
11.6,2.2,13,5.6,17.6,25.6,0,0.5,14,11,0.14,0.1,2,34,0.07,0.02,0.1,0.38,2.3,1.4,4.8,4.8,22,20,3.1,1.3,0.4,0.7,0.43,1.4,85.5484443673223
18.8,1,5.8,3.2,20,6.4,0,0.5,14,24,0.105,0.04,2,14,0.035,0.03,0.1,0.13,1.9,2.6,4.8,3.3,3,17,0.4,4.3,1.1,0.7,0.8,2.4,85.5554632855217
9.2,5.8,13,4.4,12.8,16,0,0.51,14,15,0.14,0.1,2,26,0.175,0.02,0.1,0.39,0.9,1.6,3.3,2.9,3,30,3.3,2.8,3.8,4.3,0.28,2.8,85.8343629611319
11.6,9.4,3.4,3.2,11.6,17.2,0,0.51,14,26,0.035,0.02,2,13,0.14,0.09,0.1,0.01,0.6,0.6,4.3,2.1,26,21,1.2,5,0.2,3.2,0.29,1.1,85.8765202658512
14,1,9.4,8,12.8,24.4,0,0.5,14,18,0.175,0.04,2,21,0.07,0.07,0.1,0.02,1.5,1.6,4.4,2,22,0,2.5,0.3,1.5,0.1,0.81,1.9,85.9646633788539
10.4,1,11.8,20,11.6,44.8,0,0.5,14,25,0.175,0.08,2,10,0.175,0.02,0.1,0.35,1.4,2.2,3.5,3.7,16,28,4.7,0.6,4.6,3.9,0.44,3,85.9670466340847
11.6,1,5.8,21.2,11.6,34,0,0.51,14,30,0.14,0.1,2,32,0.105,0.08,0.1,0.3,1.5,3,3.1,3,21,26,2.5,1.4,2.7,0.2,0.57,2.6,86.1682193197071
11.6,3.4,9.4,4.4,11.6,32.8,0,0.51,14,32,0.105,0.06,2,22,0.14,0.07,0.1,0.01,1.3,3.9,4.7,2.1,16,3,4.7,1.5,1,0.1,0.98,1.5,86.1817957623756
5.6,3.4,7,17.6,3.2,23.2,0,0.51,14,18,0.105,0.06,2,6,0.14,0.08,0.1,0.42,0.4,1.2,1.5,2,0,19,3.2,4.4,1.6,2.3,0.29,1.4,86.2348886539868
15.2,2.2,1,4.4,14,41.2,0,0.51,14,19,0.07,0.05,2,20,0.07,0.01,0.1,0.42,1.6,2,2.7,4.4,1,17,4.4,3.1,1.2,2.1,1.25,2.2,86.2786602337058
8,5.8,7,5.6,26,11.2,0,0.51,14,26,0.14,0.01,2,25,0.175,0.03,0.1,0.49,2.1,1.7,4.3,4.2,30,5,0.2,1.5,4.2,2.4,1.21,3.9,86.5140813195102
6.8,2.2,3.4,22.4,16.4,48.4,0,0.5,14,28,0.07,0.02,2,10,0.14,0.01,0.1,0.41,1,1.3,4.1,4.6,18,21,0.3,1.3,4.5,0.1,0.6,2.3,86.5283502235947
6.8,2.2,4.6,24.8,11.6,52,0,0.51,14,34,0.105,0.07,2,15,0.105,0.09,0.1,0.47,1,4.1,4.1,3.1,22,11,4.6,3.9,3.8,0.3,0.95,1.2,86.88470815559
6.8,10.6,4.6,6.8,6.8,46,0,0.5,14,19,0.14,0.03,2,14,0.105,0.07,0.1,0.3,0.6,0.9,4,3.6,18,24,1,2.8,3.7,2.2,0.34,2,87.4315942921542
5.6,3.4,3.4,20,4.4,4,0,0.51,14,30,0.07,0.01,2,15,0.07,0.04,0.1,0.08,0.5,3.8,2.8,4.8,25,18,4.4,4.5,3.3,2.9,0.12,1,87.767135741206
6.8,3.4,5.8,12.8,14,50.8,0,0.5,14,4,0.14,0.02,2,6,0.175,0.02,0.1,0.38,1.1,0.4,4.7,3.1,0,20,3.2,3.9,4.3,0.3,0.12,2.1,87.8262139817027
16.4,1,2.2,6.8,3.2,19.6,0,0.51,14,24,0.105,0.01,2,26,0.035,0.02,0.1,0.13,0.3,2.1,1.7,1.7,20,13,1.9,4.5,1.4,3.8,0.28,1.2,87.9110700794921
14,1,9.4,9.2,14,29.2,0,0.51,14,15,0.105,0.09,2,22,0.175,0.03,0.1,0.34,1.6,1.7,4.1,4.2,9,7,0.1,1.4,1.4,4.3,1.35,1.1,88.0171872078821
11.6,1,5.8,17.6,6.8,5.2,0,0.51,14,10,0.14,0.02,2,26,0.07,0.02,0.1,0.25,0.7,0.8,3.4,4.4,27,26,1.1,2.2,0.5,4.6,0.15,1.5,88.056702255435
6.8,2.2,10.6,22.4,12.8,36.4,0,0.5,14,21,0.07,0.04,2,25,0.07,0.02,0.1,0.36,1.5,2.4,3.1,3.7,23,30,2.6,4.8,3.8,4.7,0.78,2.6,88.144076168233
11.6,4.6,5.8,4.4,4.4,48.4,0,0.5,14,30,0.105,0.02,2,26,0.14,0.09,0.1,0.46,0.4,1.1,2.8,1.3,18,27,2.7,1,4.4,5,0.36,1.2,88.1561896609785
18.8,1,10.6,4.4,16.4,48.4,0,0.5,14,32,0.07,0.03,2,22,0.14,0.06,0.1,0.22,1.4,3.7,4.9,3.3,20,2,3.8,2.9,2.5,1,0.1,2.7,88.4016979646218
4.4,7,7,12.8,8,10,0,0.5,14,30,0.105,0.05,2,12,0.035,0.02,0.1,0.3,0.6,2.6,3,5,26,28,4.9,3.5,3.6,1.5,0.52,2.5,88.4540368236042
17.6,1,5.8,4.4,5.6,5.2,0,0.51,14,32,0.105,0.06,2,7,0.14,0.02,0.1,0.21,0.6,3.8,2.6,4.8,25,23,0.8,5,3.8,1.6,0.51,1.1,88.6260233291252
8,4.6,10.6,6.8,26,42.4,0,0.51,14,33,0.175,0.05,2,15,0.07,0.03,0.1,0.5,1.2,1.1,4.4,4.7,18,11,3.4,5,5,1.7,0.76,3.4,88.7462742040677
11.6,1,9.4,15.2,12.8,28,0,0.5,14,29,0.07,0.05,2,9,0.105,0.07,0.1,0.36,1.4,0.4,4.9,1.8,21,2,1.3,4,2.1,1,0.1,1.1,88.7486281858513
9.2,8.2,1,5.6,12.8,35.2,0,0.5,14,18,0.175,0.02,2,12,0.175,0.08,0.1,0.38,1.1,1.7,4,4.5,12,9,4.1,1.9,5,3.5,1.08,2.8,88.8037883296822
6.8,2.2,8.2,26,11.6,11.2,0,0.5,14,35,0.105,0.08,2,13,0.105,0.04,0.1,0.39,1.5,2.7,2.1,2.4,4,16,3.4,2.2,3.8,1.3,0.55,1.8,88.8486293799195
14,1,8.2,8,16.4,19.6,0,0.51,14,32,0.14,0.01,2,11,0.105,0.09,0.1,0.1,1.8,3.2,4.1,4.7,16,8,1.8,4.9,1,4.8,0.39,2.9,89.1355551920183
5.6,8.2,8.2,8,8,5.2,0,0.51,14,30,0.175,0.06,2,7,0.175,0.04,0.1,0.09,0.5,3.5,2.4,2,17,18,0.4,0.2,4.9,4.4,0.29,1.7,89.3621079006034
6.8,4.6,13,9.2,14,36.4,0,0.51,14,26,0.175,0.01,2,17,0.175,0.03,0.1,0.26,1.4,0.6,3.1,3.4,0,29,3.1,4.4,1.3,0.4,0.22,2.8,89.5300783103996
5.6,4.6,8.2,14,5.6,35.2,0,0.51,14,9,0.175,0.01,2,28,0.07,0.05,0.1,0.03,0.4,0.5,2.7,4.1,19,19,4.7,1.1,2.4,2.8,0.26,1.7,89.7088528176314
4.4,7,11.8,14,3.2,18.4,0,0.5,14,28,0.175,0.05,2,13,0.14,0.09,0.1,0.14,0.3,2.8,1.7,1.4,18,2,2.8,3,5,1.3,0.28,1.2,89.8139129102933
14,2.2,5.8,4.4,12.8,34,0,0.51,14,13,0.07,0.03,2,26,0.14,0.03,0.1,0.41,1.6,0.9,4.9,4.1,15,22,1.2,4.8,2.3,4.2,0.7,3,90.0735058033912
14,2.2,7,4.4,17.6,37.6,0,0.5,14,11,0.07,0.05,2,17,0.175,0.08,0.1,0.25,1.2,1.4,3.1,3.7,11,18,0.5,4.9,2.4,4,0.26,2.4,90.1600173428004
