w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,B_mean_bottom_left_T
52.4,7.0,11.8,4.4,3.2,7.6,0.0,0.5,14.0,26.0,0.105,0.05,2.0,34.0,0.14,0.09,0.1,0.39,0.3,0.9,1.6,4.8,19.0,8.0,5.0,4.8,0.2,3.8,0.26,1.0,0.0188679849469867
4.4,7.0,13.0,3.2,9.2,52.0,0.0,0.51,14.0,14.0,0.105,0.04,2.0,14.0,0.105,0.05,0.1,0.47,0.7,0.7,2.8,3.6,2.0,10.0,4.5,0.9,2.9,2.4,0.56,1.5,0.208224292421367
9.2,7.0,10.6,22.4,22.4,43.6,0.0,0.51,14.0,34.0,0.14,0.01,2.0,11.0,0.07,0.07,0.1,0.3,2.0,2.2,4.2,3.5,13.0,10.0,4.7,4.7,0.8,4.8,1.21,2.6,0.111463591913972
17.6,8.2,5.8,4.4,12.8,8.8,0.0,0.5,14.0,34.0,0.07,0.06,2.0,34.0,0.105,0.04,0.1,0.25,1.4,2.7,4.1,3.2,6.0,12.0,1.6,1.8,3.4,4.9,0.61,2.0,0.101749427725757
9.2,1.0,5.8,15.2,9.2,31.6,0.0,0.5,14.0,29.0,0.07,0.06,2.0,14.0,0.105,0.04,0.1,0.33,1.2,3.1,4.2,4.7,4.0,21.0,4.9,4.5,3.2,2.7,0.34,1.9,0.189434341234727
11.6,5.8,10.6,4.4,3.2,34.0,0.0,0.51,14.0,15.0,0.07,0.01,2.0,34.0,0.175,0.01,0.1,0.31,0.2,1.5,1.7,3.1,4.0,1.0,3.4,4.6,0.4,1.5,0.11,1.4,0.0916150199523214
44.0,11.8,2.2,5.6,12.8,28.0,0.0,0.5,14.0,34.0,0.175,0.08,2.0,14.0,0.105,0.05,0.1,0.27,1.5,4.2,3.7,2.9,21.0,13.0,4.5,1.7,4.3,2.6,0.16,1.1,0.109523296489878
18.8,7.0,4.6,24.8,18.8,19.6,0.0,0.5,14.0,28.0,0.035,0.02,2.0,24.0,0.14,0.01,0.1,0.25,1.9,3.1,4.4,4.4,21.0,23.0,4.8,2.3,1.7,2.6,1.78,4.1,0.119143121681617
22.4,8.2,2.2,26.0,18.8,46.0,0.0,0.51,14.0,21.0,0.105,0.1,2.0,16.0,0.105,0.03,0.1,0.25,2.1,2.2,4.5,2.8,20.0,9.0,1.4,3.9,5.0,2.9,1.98,1.4,0.204504129880177
52.4,3.4,5.8,6.8,22.4,22.0,0.0,0.51,14.0,18.0,0.07,0.02,2.0,8.0,0.175,0.03,0.1,0.22,1.6,2.0,3.7,3.2,21.0,27.0,0.3,0.7,4.1,3.8,0.37,3.1,0.0346817698128491
36.8,13.0,2.2,14.0,11.6,7.6,0.0,0.5,14.0,18.0,0.105,0.07,2.0,10.0,0.14,0.06,0.1,0.4,0.8,1.0,4.5,4.9,30.0,8.0,2.9,3.6,1.2,1.4,0.17,1.0,0.128184002672196
33.2,7.0,9.4,12.8,16.4,5.2,0.0,0.51,14.0,31.0,0.105,0.04,2.0,13.0,0.07,0.03,0.1,0.12,2.1,3.8,4.6,4.1,17.0,27.0,1.1,2.3,3.0,0.4,0.63,1.8,0.0349755240038857
20.0,1.0,9.4,24.8,9.2,52.0,0.0,0.5,14.0,6.0,0.07,0.03,2.0,26.0,0.175,0.09,0.1,0.28,0.7,0.4,3.8,2.6,23.0,12.0,0.7,1.4,0.8,3.2,0.33,2.2,0.0505392583035526
52.4,9.4,8.2,20.0,11.6,26.8,0.0,0.5,14.0,33.0,0.175,0.05,2.0,8.0,0.07,0.06,0.1,0.48,1.0,2.3,3.7,2.5,17.0,19.0,1.1,4.7,3.4,4.7,0.95,2.0,0.0238762106118506
9.2,10.6,10.6,17.6,10.4,7.6,0.0,0.51,14.0,19.0,0.14,0.01,2.0,7.0,0.07,0.06,0.1,0.33,1.0,2.1,3.5,4.1,0.0,25.0,0.3,3.9,0.2,1.8,0.98,2.5,0.108572899762523
23.6,1.0,3.4,24.8,8.0,48.4,0.0,0.5,14.0,25.0,0.07,0.07,2.0,35.0,0.175,0.04,0.1,0.38,0.4,1.8,3.9,4.1,26.0,23.0,0.7,3.9,0.1,3.4,0.13,2.4,0.117439440720902
51.2,8.2,4.6,22.4,10.4,29.2,0.0,0.5,14.0,32.0,0.175,0.04,2.0,18.0,0.105,0.08,0.1,0.32,1.4,2.2,3.5,4.3,20.0,3.0,0.9,4.9,1.6,4.2,0.11,1.2,0.0444111065529467
26.0,10.6,7.0,15.2,22.4,19.6,0.0,0.5,14.0,31.0,0.175,0.04,2.0,19.0,0.105,0.05,0.1,0.21,1.7,4.1,4.5,4.5,18.0,28.0,4.7,3.1,4.6,4.4,0.73,3.1,0.0578487749062326
46.4,7.0,5.8,26.0,5.6,12.4,0.0,0.51,14.0,27.0,0.07,0.04,2.0,8.0,0.14,0.1,0.1,0.4,0.3,0.8,2.7,2.7,20.0,9.0,2.9,3.2,3.3,1.1,0.21,1.4,0.0395981086608104
47.6,3.4,2.2,21.2,9.2,29.2,0.0,0.51,14.0,22.0,0.07,0.07,2.0,28.0,0.105,0.03,0.1,0.47,0.9,2.6,3.3,4.1,6.0,13.0,4.5,0.7,3.6,4.2,0.86,1.2,0.0986760214118582
46.4,11.8,9.4,14.0,4.4,37.6,0.0,0.5,14.0,28.0,0.175,0.01,2.0,10.0,0.14,0.04,0.1,0.36,0.4,2.6,1.8,2.8,11.0,24.0,3.5,4.1,4.4,1.0,0.15,1.1,0.0244705284571783
17.6,11.8,5.8,12.8,21.2,44.8,0.0,0.51,14.0,33.0,0.14,0.02,2.0,17.0,0.14,0.03,0.1,0.18,1.3,4.3,4.6,4.0,1.0,17.0,0.9,1.8,2.6,0.9,0.21,3.2,0.108452176702115
30.8,10.6,13.0,23.6,11.6,23.2,0.0,0.5,14.0,25.0,0.175,0.09,2.0,31.0,0.07,0.01,0.1,0.34,0.6,0.8,3.5,2.1,10.0,22.0,1.2,1.6,4.6,5.0,0.14,2.0,0.0259156567412093
23.6,8.2,2.2,26.0,14.0,50.8,0.0,0.5,14.0,31.0,0.175,0.04,2.0,25.0,0.175,0.09,0.1,0.38,1.7,3.9,5.0,3.2,22.0,20.0,1.1,3.8,2.3,2.3,0.53,2.6,0.20390434322141
27.2,8.2,10.6,26.0,26.0,24.4,0.0,0.5,14.0,27.0,0.07,0.01,2.0,27.0,0.175,0.02,0.1,0.35,3.0,2.5,4.9,5.0,13.0,6.0,0.4,5.0,2.8,3.7,1.81,3.4,0.0369515715456868
38.0,2.2,9.4,5.6,10.4,37.6,0.0,0.51,14.0,32.0,0.07,0.03,2.0,7.0,0.035,0.01,0.1,0.24,0.4,0.9,3.1,3.3,26.0,16.0,2.0,0.4,3.4,4.8,0.35,1.0,0.0303729153457285
44.0,4.6,10.6,8.0,14.0,12.4,0.0,0.5,14.0,22.0,0.105,0.06,2.0,34.0,0.035,0.03,0.1,0.05,1.9,0.5,4.4,3.4,24.0,25.0,3.7,0.9,4.0,2.5,0.24,1.2,0.0228693931700279
38.0,7.0,10.6,20.0,20.0,32.8,0.0,0.5,14.0,29.0,0.175,0.08,2.0,25.0,0.07,0.03,0.1,0.18,1.6,3.6,5.0,5.0,30.0,17.0,0.2,2.5,3.5,3.2,1.08,1.5,0.0264245815206511
6.8,5.8,9.4,8.0,22.4,8.8,0.0,0.51,14.0,24.0,0.175,0.03,2.0,34.0,0.175,0.09,0.1,0.44,1.4,2.4,3.6,5.0,3.0,23.0,5.0,1.1,3.2,0.3,0.12,3.4,0.165753273181638
10.4,8.2,13.0,22.4,20.0,48.4,0.0,0.5,14.0,26.0,0.175,0.03,2.0,17.0,0.105,0.05,0.1,0.16,1.8,1.5,4.6,4.9,3.0,18.0,1.1,2.8,4.3,2.2,1.27,2.7,0.0801221542947799
23.6,4.6,5.8,6.8,21.2,42.4,0.0,0.51,14.0,27.0,0.105,0.06,2.0,19.0,0.175,0.03,0.1,0.27,2.1,2.2,4.7,3.0,25.0,12.0,2.1,3.3,2.3,0.7,0.26,2.0,0.0781040327997442
35.6,11.8,4.6,9.2,14.0,48.4,0.0,0.5,14.0,15.0,0.175,0.03,2.0,11.0,0.175,0.02,0.1,0.41,0.9,1.7,4.4,5.0,14.0,15.0,0.5,4.4,3.1,3.5,0.41,3.8,0.0680914953789617
17.6,10.6,4.6,21.2,10.4,6.4,0.0,0.5,14.0,25.0,0.14,0.05,2.0,8.0,0.14,0.05,0.1,0.48,0.5,0.3,2.7,4.6,23.0,25.0,0.4,4.0,2.1,0.1,0.13,2.3,0.126604974293923
12.8,11.8,4.6,26.0,4.4,17.2,0.0,0.5,14.0,33.0,0.175,0.06,2.0,26.0,0.035,0.02,0.1,0.29,0.3,2.2,2.2,2.4,21.0,23.0,4.5,2.2,1.7,0.5,0.14,1.2,0.187374477777347
33.2,10.6,7.0,10.4,6.8,6.4,0.0,0.5,14.0,4.0,0.105,0.09,2.0,32.0,0.035,0.01,0.1,0.11,0.6,0.3,2.4,3.5,11.0,17.0,2.9,4.3,3.1,3.8,0.14,1.8,0.0458406842963542
18.8,11.8,10.6,18.8,15.2,47.2,0.0,0.5,14.0,34.0,0.105,0.08,2.0,32.0,0.105,0.07,0.1,0.41,1.8,3.3,3.9,2.6,17.0,23.0,0.8,4.7,4.1,2.8,1.43,1.2,0.05407681184682
44.0,10.6,5.8,12.8,9.2,35.2,0.0,0.5,14.0,21.0,0.175,0.08,2.0,20.0,0.14,0.1,0.1,0.45,1.0,1.2,3.8,3.7,14.0,3.0,0.2,0.7,1.4,3.6,0.29,1.9,0.0438866988759625
5.6,8.2,9.4,3.2,10.4,44.8,0.0,0.5,14.0,32.0,0.14,0.05,2.0,18.0,0.07,0.04,0.1,0.33,0.9,2.4,4.4,4.5,11.0,24.0,4.2,0.3,3.3,4.1,0.88,3.6,0.199136590009786
46.4,8.2,2.2,5.6,11.6,34.0,0.0,0.5,14.0,34.0,0.175,0.04,2.0,30.0,0.07,0.07,0.1,0.33,1.4,1.4,4.0,3.6,5.0,1.0,1.6,4.0,2.6,0.7,0.6,2.2,0.103907068835335
35.6,1.0,11.8,21.2,11.6,13.6,0.0,0.5,14.0,35.0,0.105,0.03,2.0,25.0,0.105,0.05,0.1,0.26,0.7,4.3,3.1,4.0,0.0,2.0,1.8,4.8,0.4,1.9,0.35,1.2,0.0235865501281554
8.0,13.0,11.8,22.4,4.4,29.2,0.0,0.5,14.0,32.0,0.175,0.08,2.0,30.0,0.14,0.07,0.1,0.21,0.4,2.9,2.6,3.1,3.0,11.0,1.7,4.8,1.9,3.4,0.33,1.4,0.110902716662555
20.0,5.8,8.2,24.8,22.4,41.2,0.0,0.5,14.0,31.0,0.175,0.04,2.0,12.0,0.07,0.03,0.1,0.47,1.0,3.5,4.9,4.5,10.0,3.0,1.6,2.3,4.5,4.2,0.63,4.3,0.0625572944409887
10.4,9.4,11.8,16.4,15.2,38.8,0.0,0.5,14.0,29.0,0.07,0.07,2.0,5.0,0.105,0.02,0.1,0.5,1.1,2.3,4.4,1.8,18.0,26.0,3.3,3.5,4.8,4.3,0.13,1.7,0.0833720964826003
39.2,11.8,2.2,17.6,11.6,8.8,0.0,0.51,14.0,30.0,0.175,0.04,2.0,4.0,0.105,0.07,0.1,0.18,1.1,1.8,3.8,1.8,20.0,6.0,1.6,4.2,2.8,2.3,0.95,1.6,0.121082568910827
28.4,2.2,9.4,6.8,5.6,19.6,0.0,0.51,14.0,20.0,0.07,0.02,2.0,20.0,0.14,0.08,0.1,0.4,0.6,1.2,3.3,4.0,13.0,16.0,1.9,4.0,3.8,3.8,0.4,1.7,0.0407181338387621
52.4,4.6,7.0,9.2,9.2,40.0,0.0,0.51,14.0,30.0,0.175,0.05,2.0,25.0,0.105,0.01,0.1,0.14,0.9,3.1,2.3,3.3,29.0,27.0,3.6,4.5,0.9,1.8,0.81,1.4,0.0277046163378037
10.4,11.8,4.6,24.8,5.6,11.2,0.0,0.51,14.0,25.0,0.14,0.05,2.0,7.0,0.105,0.04,0.1,0.13,0.4,1.3,1.6,2.2,6.0,1.0,5.0,1.6,1.1,2.7,0.31,1.5,0.227918320011879
45.2,13.0,3.4,4.4,5.6,38.8,0.0,0.5,14.0,35.0,0.14,0.01,2.0,10.0,0.175,0.1,0.1,0.33,0.6,2.5,3.0,3.1,7.0,28.0,2.7,0.5,3.5,4.9,0.14,2.0,0.0665649659041439
48.8,9.4,7.0,16.4,20.0,23.2,0.0,0.5,14.0,7.0,0.14,0.01,2.0,23.0,0.105,0.03,0.1,0.18,1.4,0.6,4.7,4.8,13.0,16.0,1.2,1.9,3.6,2.3,0.48,2.8,0.0303565098430963
21.2,10.6,11.8,5.6,11.6,4.0,0.0,0.51,14.0,20.0,0.14,0.05,2.0,13.0,0.14,0.02,0.1,0.17,0.8,0.4,3.9,4.6,16.0,6.0,4.2,4.3,1.8,0.1,0.18,1.3,0.042452933384847
22.4,3.4,4.6,18.8,8.0,18.4,0.0,0.51,14.0,18.0,0.175,0.02,2.0,7.0,0.07,0.01,0.1,0.47,0.8,0.2,1.8,3.3,24.0,6.0,3.6,0.5,1.7,2.0,0.1,1.3,0.100919366815237
48.8,13.0,1.0,10.4,5.6,41.2,0.0,0.5,14.0,28.0,0.175,0.06,2.0,28.0,0.105,0.02,0.1,0.3,0.7,3.7,4.3,2.0,26.0,16.0,2.7,0.8,1.3,2.3,0.36,1.0,0.217710996559971
34.4,9.4,7.0,26.0,24.8,11.2,0.0,0.5,14.0,21.0,0.105,0.03,2.0,35.0,0.105,0.01,0.1,0.47,3.2,0.5,5.0,4.3,25.0,29.0,1.2,4.8,2.3,4.6,0.47,3.7,0.0441330994693835
20.0,8.2,11.8,22.4,11.6,43.6,0.0,0.51,14.0,35.0,0.14,0.04,2.0,16.0,0.14,0.1,0.1,0.35,1.4,1.0,3.0,5.0,18.0,8.0,4.2,2.5,2.8,3.0,0.74,2.9,0.0453934791235004
23.6,10.6,2.2,17.6,4.4,29.2,0.0,0.51,14.0,28.0,0.14,0.04,2.0,29.0,0.105,0.1,0.1,0.43,0.5,2.5,2.0,4.4,28.0,6.0,1.4,1.5,2.6,1.7,0.2,1.9,0.212128105456207
28.4,8.2,9.4,17.6,18.8,23.2,0.0,0.5,14.0,17.0,0.105,0.02,2.0,22.0,0.035,0.03,0.1,0.32,1.1,0.6,5.0,3.9,18.0,11.0,3.0,1.1,3.5,1.3,0.27,1.5,0.0399848923550651
46.4,11.8,8.2,6.8,10.4,25.6,0.0,0.51,14.0,32.0,0.175,0.01,2.0,13.0,0.035,0.01,0.1,0.03,0.6,1.9,4.9,3.3,25.0,15.0,1.7,4.5,2.1,1.7,0.4,1.0,0.0268931246812223
42.8,9.4,4.6,12.8,9.2,47.2,0.0,0.5,14.0,33.0,0.105,0.05,2.0,17.0,0.175,0.05,0.1,0.42,0.8,2.0,4.4,4.9,22.0,15.0,4.3,0.9,1.0,3.9,0.27,1.0,0.0551160490952132
29.6,1.0,2.2,15.2,4.4,47.2,0.0,0.5,14.0,25.0,0.035,0.02,2.0,10.0,0.07,0.07,0.1,0.43,0.3,1.6,2.0,4.3,0.0,21.0,1.6,4.0,4.3,3.0,0.21,1.4,0.151000720735949
27.2,1.0,2.2,14.0,8.0,24.4,0.0,0.51,14.0,35.0,0.175,0.05,2.0,26.0,0.14,0.03,0.1,0.31,0.7,4.4,4.4,3.3,3.0,1.0,0.3,3.4,0.8,0.6,0.51,2.5,0.172419666197405
18.8,9.4,4.6,26.0,3.2,29.2,0.0,0.5,14.0,31.0,0.07,0.06,2.0,35.0,0.14,0.1,0.1,0.5,0.4,0.2,1.7,4.7,21.0,16.0,1.6,2.6,2.1,0.2,0.17,1.4,0.130318881957634
36.8,5.8,7.0,16.4,9.2,47.2,0.0,0.51,14.0,19.0,0.175,0.02,2.0,25.0,0.07,0.04,0.1,0.46,0.7,1.7,3.1,2.1,11.0,28.0,3.1,2.8,4.9,4.0,0.53,1.3,0.0445740083783209
44.0,3.4,3.4,20.0,20.0,48.4,0.0,0.51,14.0,24.0,0.07,0.01,2.0,16.0,0.07,0.01,0.1,0.14,1.3,2.3,4.9,2.0,17.0,6.0,4.1,2.5,2.3,0.9,0.4,1.3,0.0701043034029455
18.8,8.2,7.0,5.6,9.2,13.6,0.0,0.5,14.0,25.0,0.14,0.05,2.0,24.0,0.07,0.07,0.1,0.42,1.1,1.5,2.5,4.0,1.0,12.0,4.3,3.1,1.0,4.7,0.44,1.0,0.0825125422598694
29.6,2.2,11.8,21.2,6.8,50.8,0.0,0.5,14.0,30.0,0.07,0.03,2.0,29.0,0.14,0.07,0.1,0.37,0.7,1.8,2.0,1.5,26.0,24.0,3.8,4.8,4.5,1.6,0.36,1.1,0.0301022941608218
36.8,10.6,2.2,4.4,3.2,46.0,0.0,0.51,14.0,25.0,0.105,0.05,2.0,28.0,0.105,0.1,0.1,0.28,0.3,3.0,1.7,3.7,22.0,4.0,3.1,2.2,2.9,4.5,0.27,1.2,0.124114165341541
21.2,10.6,8.2,23.6,8.0,16.0,0.0,0.51,14.0,31.0,0.175,0.07,2.0,15.0,0.07,0.03,0.1,0.34,0.5,1.8,4.8,4.2,0.0,1.0,4.9,1.1,1.3,2.5,0.3,1.0,0.0643953228997455
16.4,3.4,3.4,16.4,18.8,24.4,0.0,0.51,14.0,35.0,0.105,0.01,2.0,14.0,0.175,0.04,0.1,0.2,1.6,2.0,3.9,2.8,28.0,19.0,4.8,1.1,1.1,0.2,0.13,2.0,0.194832455133138
40.4,4.6,8.2,23.6,5.6,53.2,0.0,0.51,14.0,27.0,0.07,0.06,2.0,25.0,0.175,0.06,0.1,0.46,0.6,1.6,2.7,2.1,25.0,8.0,0.1,1.0,2.9,3.3,0.28,1.6,0.0323405312099948
44.0,11.8,2.2,17.6,18.8,29.2,0.0,0.5,14.0,11.0,0.175,0.01,2.0,5.0,0.14,0.03,0.1,0.35,2.4,0.9,4.0,2.5,23.0,2.0,1.3,0.4,3.5,2.7,0.5,2.1,0.108092628259539
47.6,7.0,5.8,5.6,16.4,31.6,0.0,0.51,14.0,26.0,0.175,0.06,2.0,27.0,0.07,0.07,0.1,0.31,1.6,2.4,4.3,4.9,27.0,19.0,2.4,4.1,3.4,0.3,0.33,1.7,0.037040609893408
15.2,4.6,4.6,26.0,10.4,18.4,0.0,0.5,14.0,33.0,0.14,0.08,2.0,28.0,0.14,0.01,0.1,0.47,1.0,0.6,2.6,1.7,18.0,5.0,4.2,0.2,1.6,4.9,0.14,1.3,0.147346745417302
10.4,10.6,8.2,18.8,17.6,48.4,0.0,0.5,14.0,35.0,0.105,0.04,2.0,8.0,0.105,0.06,0.1,0.26,2.2,2.4,4.2,3.6,21.0,27.0,0.5,3.6,3.6,2.2,1.11,2.6,0.12202404728318
16.4,1.0,4.6,18.8,8.0,5.2,0.0,0.51,14.0,28.0,0.105,0.08,2.0,30.0,0.105,0.03,0.1,0.49,0.6,3.4,2.6,2.0,3.0,12.0,3.1,4.8,4.0,4.1,0.14,1.9,0.133882552274093
27.2,13.0,7.0,10.4,26.0,17.2,0.0,0.51,14.0,18.0,0.07,0.06,2.0,11.0,0.175,0.02,0.1,0.36,3.4,1.5,5.0,4.1,10.0,1.0,4.4,4.2,2.9,1.1,0.75,3.9,0.0561146582845393
10.4,7.0,13.0,24.8,4.4,52.0,0.0,0.51,14.0,32.0,0.14,0.09,2.0,15.0,0.175,0.03,0.1,0.44,0.4,2.6,2.6,2.6,1.0,18.0,5.0,0.7,1.2,0.7,0.1,1.5,0.0815821025504264
33.2,13.0,7.0,9.2,3.2,50.8,0.0,0.5,14.0,23.0,0.14,0.08,2.0,26.0,0.14,0.08,0.1,0.32,0.3,1.1,1.5,2.3,18.0,23.0,3.5,2.9,1.1,3.6,0.12,1.4,0.0352717496736685
22.4,11.8,7.0,10.4,9.2,22.0,0.0,0.51,14.0,27.0,0.07,0.03,2.0,16.0,0.07,0.01,0.1,0.22,0.9,1.5,4.8,3.7,1.0,29.0,2.7,1.7,4.9,0.2,0.8,3.6,0.0659930145920536
28.4,5.8,2.2,12.8,20.0,28.0,0.0,0.5,14.0,28.0,0.07,0.06,2.0,35.0,0.175,0.1,0.1,0.45,1.4,1.1,4.4,3.3,1.0,14.0,1.7,0.9,1.0,5.0,0.98,2.4,0.162018782528156
16.4,9.4,10.6,26.0,22.4,37.6,0.0,0.5,14.0,34.0,0.14,0.09,2.0,27.0,0.105,0.03,0.1,0.17,2.9,2.7,4.8,5.0,27.0,6.0,4.5,3.1,4.4,4.9,0.57,2.6,0.061190105817135
38.0,2.2,9.4,8.0,9.2,40.0,0.0,0.5,14.0,34.0,0.07,0.06,2.0,21.0,0.105,0.03,0.1,0.4,1.1,4.5,2.0,4.2,17.0,27.0,0.6,4.1,3.0,1.2,0.62,1.7,0.0283962599642666
27.2,9.4,11.8,26.0,20.0,44.8,0.0,0.5,14.0,14.0,0.07,0.06,2.0,14.0,0.07,0.04,0.1,0.17,2.0,1.1,4.4,4.3,18.0,21.0,0.5,1.3,2.1,3.2,1.02,1.9,0.0321870114416557
22.4,7.0,2.2,26.0,18.8,13.6,0.0,0.51,14.0,16.0,0.175,0.01,2.0,29.0,0.14,0.02,0.1,0.3,2.2,1.3,4.7,3.1,1.0,10.0,1.2,1.3,4.6,1.5,0.2,1.0,0.211647166622055
38.0,11.8,2.2,14.0,11.6,46.0,0.0,0.5,14.0,33.0,0.175,0.02,2.0,18.0,0.105,0.04,0.1,0.34,0.6,0.9,2.7,2.5,27.0,20.0,4.3,0.2,4.0,4.5,0.18,1.7,0.126860732496745
20.0,3.4,11.8,15.2,20.0,34.0,0.0,0.51,14.0,35.0,0.07,0.04,2.0,8.0,0.175,0.02,0.1,0.32,2.1,4.4,4.6,2.9,5.0,11.0,4.6,4.6,4.5,3.7,0.77,2.8,0.0446073223108398
6.8,3.4,10.6,4.4,10.4,29.2,0.0,0.5,14.0,24.0,0.07,0.03,2.0,16.0,0.14,0.01,0.1,0.5,0.6,0.4,3.4,2.4,9.0,30.0,4.7,4.8,4.5,1.9,0.37,1.2,0.148434101792452
22.4,1.0,11.8,15.2,8.0,40.0,0.0,0.51,14.0,23.0,0.105,0.07,2.0,6.0,0.07,0.01,0.1,0.1,0.8,0.5,2.4,3.1,17.0,3.0,3.5,3.0,4.0,1.1,0.27,2.2,0.037599945267963
50.0,10.6,11.8,22.4,4.4,50.8,0.0,0.51,14.0,28.0,0.07,0.06,2.0,18.0,0.14,0.03,0.1,0.35,0.5,1.8,1.7,2.9,30.0,30.0,1.4,0.1,2.2,4.9,0.4,1.5,0.0191678704185387
20.0,8.2,8.2,4.4,16.4,41.2,0.0,0.5,14.0,33.0,0.105,0.05,2.0,28.0,0.07,0.05,0.1,0.31,1.4,0.9,4.3,3.3,6.0,27.0,3.4,1.0,1.4,2.5,0.8,2.0,0.0628143572434181
29.6,1.0,7.0,4.4,10.4,17.2,0.0,0.51,14.0,33.0,0.175,0.01,2.0,23.0,0.105,0.06,0.1,0.37,1.0,3.7,3.6,3.6,16.0,0.0,0.8,4.7,1.7,4.2,0.69,2.3,0.0522098950105718
38.0,9.4,13.0,14.0,21.2,6.4,0.0,0.5,14.0,26.0,0.105,0.08,2.0,26.0,0.14,0.05,0.1,0.31,2.4,3.2,4.3,4.3,8.0,20.0,2.3,2.4,3.5,2.3,2.17,3.7,0.0216001551784288
35.6,5.8,4.6,26.0,3.2,32.8,0.0,0.51,14.0,34.0,0.14,0.08,2.0,5.0,0.035,0.03,0.1,0.12,0.2,4.5,1.6,3.7,5.0,27.0,0.6,1.6,0.2,2.6,0.1,1.1,0.0675394214554966
42.8,1.0,3.4,6.8,8.0,6.4,0.0,0.51,14.0,16.0,0.105,0.03,2.0,30.0,0.175,0.07,0.1,0.4,0.8,0.6,3.7,4.2,5.0,3.0,3.7,0.3,1.3,0.3,0.2,2.1,0.0727248533688794
40.4,9.4,10.6,23.6,17.6,42.4,0.0,0.5,14.0,23.0,0.035,0.02,2.0,22.0,0.07,0.01,0.1,0.46,1.9,1.8,4.8,4.9,15.0,27.0,1.9,2.8,2.2,4.5,1.76,1.9,0.0244275698051283
15.2,13.0,4.6,16.4,22.4,24.4,0.0,0.51,14.0,30.0,0.175,0.08,2.0,20.0,0.14,0.01,0.1,0.13,2.2,3.9,4.7,5.0,8.0,25.0,0.6,4.0,2.4,0.2,0.73,3.2,0.15111652794981
21.2,5.8,11.8,21.2,14.0,43.6,0.0,0.51,14.0,30.0,0.14,0.04,2.0,15.0,0.105,0.01,0.1,0.25,1.3,1.9,4.2,4.2,7.0,1.0,3.1,3.0,2.8,2.8,0.44,1.2,0.04180141688196
47.6,11.8,8.2,22.4,5.6,37.6,0.0,0.5,14.0,6.0,0.105,0.03,2.0,24.0,0.175,0.09,0.1,0.37,0.4,0.5,3.1,1.6,27.0,10.0,4.1,0.8,1.6,4.5,0.2,1.2,0.0284486644931399
36.8,3.4,13.0,24.8,9.2,34.0,0.0,0.5,14.0,22.0,0.105,0.01,2.0,18.0,0.105,0.05,0.1,0.14,1.0,0.8,3.0,2.8,15.0,28.0,4.0,4.1,2.1,0.9,0.51,1.6,0.0211363565102216
30.8,7.0,2.2,26.0,26.0,25.6,0.0,0.51,14.0,35.0,0.175,0.06,2.0,34.0,0.07,0.05,0.1,0.45,1.3,3.8,4.5,4.8,15.0,1.0,0.4,4.7,4.0,1.7,0.59,3.6,0.152476193073311
48.8,11.8,7.0,20.0,16.4,42.4,0.0,0.51,14.0,24.0,0.175,0.01,2.0,28.0,0.14,0.06,0.1,0.15,1.6,1.7,4.3,3.0,4.0,25.0,2.0,2.4,1.3,1.2,0.44,2.9,0.0303086997101233
39.2,10.6,2.2,20.0,11.6,23.2,0.0,0.5,14.0,27.0,0.105,0.02,2.0,6.0,0.14,0.02,0.1,0.32,0.9,2.9,4.1,4.1,27.0,10.0,3.8,1.2,0.7,0.4,0.25,1.6,0.123458814130335
6.8,5.8,7.0,5.6,15.2,19.6,0.0,0.51,14.0,23.0,0.105,0.03,2.0,9.0,0.14,0.08,0.1,0.2,1.3,2.0,3.8,4.0,25.0,19.0,2.9,1.2,4.1,1.4,0.64,2.1,0.221546338957918
28.4,2.2,3.4,21.2,6.8,40.0,0.0,0.5,14.0,31.0,0.175,0.01,2.0,34.0,0.14,0.05,0.1,0.38,0.8,0.9,3.6,3.7,17.0,10.0,2.7,3.4,0.6,4.1,0.16,1.4,0.107520707441051
47.6,1.0,5.8,16.4,6.8,23.2,0.0,0.5,14.0,24.0,0.175,0.08,2.0,21.0,0.175,0.02,0.1,0.34,0.5,1.2,4.4,2.0,7.0,25.0,0.9,4.2,1.3,3.8,0.46,1.4,0.0370360823416638
12.8,13.0,13.0,18.8,15.2,30.4,0.0,0.5,14.0,34.0,0.175,0.03,2.0,11.0,0.175,0.08,0.1,0.5,1.7,1.7,3.8,4.1,19.0,10.0,2.0,2.8,4.4,1.0,0.51,2.8,0.063200309759984
10.4,13.0,7.0,9.2,3.2,52.0,0.0,0.51,14.0,22.0,0.14,0.03,2.0,20.0,0.105,0.1,0.1,0.24,0.3,1.1,1.6,4.9,29.0,15.0,5.0,4.0,4.1,3.3,0.1,1.2,0.0708584161992703
22.4,10.6,10.6,26.0,20.0,42.4,0.0,0.51,14.0,25.0,0.105,0.01,2.0,23.0,0.175,0.03,0.1,0.23,1.3,2.9,4.6,3.5,20.0,13.0,5.0,3.2,1.2,4.0,0.51,3.3,0.0452229343813644
