w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Magnetizing_Current_A
46.4,1.0,11.8,12.8,9.2,48.4,0.0,0.5,14.0,18.0,0.175,0.05,2.0,19.0,0.105,0.06,0.1,0.49,0.5,1.3,5.0,4.6,23.0,26.0,0.9,1.7,4.3,4.6,0.38,2.6,1.06217081500656
21.2,11.8,5.8,26.0,4.4,46.0,0.0,0.51,14.0,32.0,0.175,0.03,2.0,16.0,0.14,0.01,0.1,0.31,0.5,0.7,2.3,2.2,20.0,0.0,3.5,4.1,4.5,2.8,0.33,1.0,0.4790648564742048
30.8,10.6,4.6,17.6,12.8,17.2,0.0,0.5,14.0,25.0,0.14,0.02,2.0,34.0,0.07,0.03,0.1,0.41,1.0,1.0,2.8,3.2,16.0,30.0,1.7,4.2,3.0,0.2,0.4,1.5,0.4146912720471435
44.0,8.2,11.8,15.2,20.0,32.8,0.0,0.51,14.0,35.0,0.175,0.06,2.0,24.0,0.07,0.03,0.1,0.08,1.8,4.2,3.2,3.3,26.0,24.0,2.5,3.2,4.6,2.2,1.74,3.1,0.3510509074100137
22.4,8.2,7.0,20.0,3.2,52.0,0.0,0.51,14.0,19.0,0.175,0.1,2.0,32.0,0.07,0.06,0.1,0.3,0.2,0.6,1.5,4.5,6.0,18.0,3.4,3.5,3.9,4.2,0.17,1.1,0.6159706395604344
50.0,10.6,11.8,14.0,21.2,52.0,0.0,0.51,14.0,28.0,0.105,0.08,2.0,23.0,0.175,0.09,0.1,0.41,1.2,3.5,4.9,2.3,4.0,29.0,1.8,0.5,3.1,1.3,0.76,1.9,0.2970167496782755
39.2,13.0,10.6,8.0,12.8,16.0,0.0,0.51,14.0,27.0,0.14,0.05,2.0,7.0,0.14,0.03,0.1,0.14,0.9,0.7,4.4,4.3,8.0,23.0,4.0,0.7,2.9,3.0,0.14,1.8,0.4839475298964538
17.6,9.4,5.8,26.0,8.0,29.2,0.0,0.51,14.0,16.0,0.105,0.03,2.0,16.0,0.175,0.03,0.1,0.48,0.9,2.0,1.8,3.8,10.0,12.0,2.4,0.8,4.7,1.3,0.57,1.0,0.6459361975657857
48.8,7.0,3.4,24.8,12.8,40.0,0.0,0.5,14.0,18.0,0.175,0.01,2.0,22.0,0.07,0.06,0.1,0.29,1.5,2.3,4.7,4.4,13.0,7.0,0.1,4.6,1.3,2.2,0.2,1.9,0.3072998138434046
28.4,8.2,3.4,6.8,16.4,30.4,0.0,0.51,14.0,19.0,0.105,0.06,2.0,14.0,0.14,0.1,0.1,0.28,1.3,1.5,4.0,4.9,3.0,27.0,2.9,2.3,4.2,4.0,0.53,1.5,0.8987433873270392
28.4,13.0,5.8,18.8,17.6,25.6,0.0,0.51,14.0,9.0,0.14,0.05,2.0,11.0,0.14,0.05,0.1,0.33,1.0,1.0,4.9,4.9,28.0,21.0,4.9,3.8,4.4,1.4,0.24,2.5,0.4187009123935075
34.4,10.6,10.6,14.0,18.8,41.2,0.0,0.5,14.0,26.0,0.105,0.02,2.0,11.0,0.14,0.01,0.1,0.17,1.5,1.2,3.9,3.5,19.0,21.0,0.9,4.6,1.4,3.1,0.81,2.2,0.4302101252498166
32.0,3.4,8.2,12.8,16.4,32.8,0.0,0.5,14.0,11.0,0.175,0.05,2.0,31.0,0.14,0.06,0.1,0.31,1.6,1.5,4.3,2.9,29.0,13.0,3.7,2.9,1.0,3.2,0.13,1.5,0.7639631447039584
9.2,5.8,5.8,9.2,24.8,35.2,0.0,0.51,14.0,35.0,0.14,0.09,2.0,25.0,0.14,0.02,0.1,0.23,2.9,4.3,4.1,4.4,4.0,16.0,3.6,2.3,3.7,4.8,0.69,3.5,2.542686634030628
36.8,9.4,2.2,6.8,3.2,49.6,0.0,0.51,14.0,13.0,0.105,0.05,2.0,32.0,0.175,0.02,0.1,0.17,0.3,1.5,1.2,4.6,27.0,26.0,0.6,4.1,1.9,0.9,0.25,1.1,0.7030228791024661
24.8,5.8,2.2,9.2,5.6,42.4,0.0,0.5,14.0,31.0,0.105,0.01,2.0,12.0,0.105,0.07,0.1,0.38,0.6,0.2,1.7,1.8,28.0,23.0,3.4,1.4,2.9,2.1,0.19,1.3,0.992715793630235
12.8,9.4,11.8,17.6,9.2,11.2,0.0,0.51,14.0,27.0,0.14,0.01,2.0,31.0,0.14,0.05,0.1,0.39,1.1,2.6,3.0,3.2,11.0,5.0,1.2,5.0,4.5,3.3,1.0,2.7,0.976595470770492
27.2,9.4,4.6,3.2,5.6,18.4,0.0,0.51,14.0,27.0,0.175,0.08,2.0,31.0,0.14,0.05,0.1,0.2,0.3,0.9,3.0,2.4,30.0,19.0,1.3,2.0,0.1,1.7,0.16,1.8,1.553858353308463
17.6,7.0,4.6,24.8,6.8,16.0,0.0,0.5,14.0,22.0,0.175,0.03,2.0,26.0,0.14,0.09,0.1,0.33,0.8,0.2,3.9,4.5,3.0,9.0,2.9,0.3,1.1,3.7,0.17,2.0,0.7331565519182531
28.4,5.8,9.4,20.0,20.0,10.0,0.0,0.5,14.0,33.0,0.14,0.1,2.0,30.0,0.07,0.05,0.1,0.21,2.6,2.8,3.8,4.2,27.0,13.0,0.7,2.2,0.4,1.2,1.12,2.4,0.5328013954341665
47.6,11.8,3.4,6.8,14.0,10.0,0.0,0.51,14.0,14.0,0.105,0.02,2.0,25.0,0.105,0.06,0.1,0.44,1.2,1.3,5.0,4.8,6.0,17.0,2.4,1.4,3.5,4.1,0.31,4.3,0.4719009960951755
30.8,9.4,4.6,20.0,26.0,23.2,0.0,0.5,14.0,25.0,0.105,0.02,2.0,32.0,0.105,0.08,0.1,0.47,3.1,1.3,4.5,5.0,28.0,11.0,1.4,0.6,4.8,3.4,0.27,3.8,0.4533112010598686
39.2,11.8,8.2,16.4,21.2,19.6,0.0,0.51,14.0,21.0,0.14,0.07,2.0,20.0,0.175,0.09,0.1,0.25,1.7,0.8,4.8,2.7,18.0,10.0,2.7,1.5,3.8,2.5,0.5,2.3,0.3242801692658789
45.2,9.4,5.8,16.4,23.6,29.2,0.0,0.51,14.0,28.0,0.07,0.01,2.0,32.0,0.105,0.04,0.1,0.5,2.2,1.6,4.5,4.3,24.0,6.0,3.0,1.9,3.9,4.2,1.2,2.9,0.3232403290113762
28.4,10.6,9.4,24.8,16.4,34.0,0.0,0.51,14.0,28.0,0.035,0.01,2.0,26.0,0.105,0.03,0.1,0.23,2.0,1.5,4.7,3.6,11.0,9.0,2.5,3.1,3.9,1.0,1.3,1.4,0.3939700275560438
39.2,8.2,2.2,23.6,10.4,46.0,0.0,0.5,14.0,17.0,0.14,0.1,2.0,14.0,0.175,0.06,0.1,0.28,1.1,1.9,3.9,1.6,19.0,12.0,2.8,1.0,4.3,1.6,0.35,1.0,0.3716552509175739
32.0,4.6,5.8,14.0,20.0,10.0,0.0,0.5,14.0,28.0,0.175,0.01,2.0,14.0,0.14,0.09,0.1,0.22,2.4,3.5,5.0,4.3,14.0,3.0,1.3,0.1,3.8,3.2,2.07,4.2,0.638304010570208
38.0,1.0,13.0,20.0,9.2,17.2,0.0,0.51,14.0,18.0,0.175,0.02,2.0,30.0,0.14,0.02,0.1,0.33,1.0,1.9,3.0,3.8,23.0,3.0,2.2,3.6,0.5,4.0,0.19,1.1,1.123558100868177
33.2,13.0,3.4,12.8,11.6,34.0,0.0,0.51,14.0,14.0,0.07,0.07,2.0,29.0,0.07,0.07,0.1,0.22,0.5,1.8,3.6,4.8,7.0,27.0,2.3,1.6,3.8,4.5,0.28,3.5,0.4678955501561979
40.4,7.0,3.4,10.4,6.8,38.8,0.0,0.51,14.0,29.0,0.14,0.03,2.0,29.0,0.14,0.04,0.1,0.38,0.6,3.6,4.4,3.2,2.0,15.0,3.3,2.7,3.7,4.4,0.39,2.1,0.5188683971661211
32.0,9.4,3.4,21.2,15.2,19.6,0.0,0.5,14.0,32.0,0.14,0.03,2.0,14.0,0.07,0.04,0.1,0.47,1.7,2.5,3.4,2.5,7.0,1.0,4.9,4.4,3.5,1.4,0.68,2.1,0.4108972247769756
20.0,4.6,2.2,6.8,9.2,43.6,0.0,0.51,14.0,7.0,0.105,0.02,2.0,17.0,0.14,0.09,0.1,0.24,0.5,0.8,5.0,3.9,3.0,16.0,0.5,1.1,0.8,4.6,0.44,3.2,1.599248258997691
45.2,1.0,11.8,10.4,11.6,50.8,0.0,0.51,14.0,34.0,0.14,0.06,2.0,29.0,0.14,0.09,0.1,0.32,0.5,1.6,4.2,4.5,7.0,5.0,5.0,4.8,3.6,0.8,0.1,2.3,1.1600249954079866
46.4,2.2,11.8,11.6,15.2,14.8,0.0,0.5,14.0,34.0,0.175,0.06,2.0,27.0,0.105,0.05,0.1,0.16,0.7,0.8,3.9,4.8,5.0,6.0,0.4,4.8,1.2,2.7,0.55,2.4,0.6449481536744166
24.8,8.2,13.0,4.4,9.2,36.4,0.0,0.5,14.0,9.0,0.07,0.03,2.0,24.0,0.07,0.07,0.1,0.34,0.9,0.5,2.3,2.3,11.0,29.0,0.8,5.0,2.8,4.9,0.23,1.7,1.3933994485804453
38.0,10.6,9.4,8.0,15.2,26.8,0.0,0.5,14.0,21.0,0.105,0.08,2.0,10.0,0.105,0.05,0.1,0.49,0.9,2.1,3.8,4.4,7.0,27.0,3.6,0.8,3.7,4.1,0.38,2.2,0.533158464828755
12.8,3.4,5.8,18.8,6.8,42.4,0.0,0.5,14.0,29.0,0.105,0.04,2.0,32.0,0.175,0.07,0.1,0.33,0.5,1.1,3.9,4.5,18.0,12.0,1.6,0.8,0.3,2.1,0.24,1.9,1.6980379711161655
33.2,4.6,3.4,20.0,22.4,13.6,0.0,0.51,14.0,34.0,0.175,0.09,2.0,11.0,0.175,0.06,0.1,0.2,1.8,3.7,4.9,4.1,28.0,21.0,2.2,3.9,1.8,0.7,1.53,3.1,0.5688976858837987
21.2,4.6,7.0,24.8,18.8,12.4,0.0,0.51,14.0,33.0,0.175,0.05,2.0,19.0,0.07,0.06,0.1,0.23,1.4,4.2,5.0,2.7,28.0,15.0,1.4,2.3,0.2,3.8,0.23,2.2,0.7216178056716022
42.8,5.8,5.8,16.4,23.6,23.2,0.0,0.51,14.0,26.0,0.035,0.01,2.0,9.0,0.175,0.09,0.1,0.3,1.8,2.8,4.3,4.0,6.0,8.0,2.2,0.2,0.1,4.6,1.43,3.0,0.4076132175224021
22.4,3.4,3.4,24.8,21.2,31.6,0.0,0.51,14.0,29.0,0.105,0.01,2.0,22.0,0.14,0.09,0.1,0.21,1.9,4.0,4.9,4.8,25.0,26.0,2.8,3.4,2.4,2.8,0.11,3.4,0.978388150437126
33.2,2.2,2.2,8.0,21.2,47.2,0.0,0.5,14.0,33.0,0.14,0.03,2.0,34.0,0.105,0.06,0.1,0.35,1.4,1.6,3.9,2.8,1.0,11.0,2.5,0.3,3.7,3.1,0.55,2.7,1.182167378314251
17.6,7.0,2.2,4.4,10.4,10.0,0.0,0.51,14.0,23.0,0.105,0.03,2.0,18.0,0.105,0.04,0.1,0.37,0.5,1.5,3.2,1.9,19.0,24.0,1.9,4.1,3.6,3.7,0.38,1.8,1.9241183366796717
20.0,4.6,11.8,21.2,4.4,14.8,0.0,0.5,14.0,32.0,0.14,0.06,2.0,33.0,0.175,0.05,0.1,0.42,0.4,0.6,1.9,1.5,24.0,16.0,1.8,2.9,0.1,0.2,0.24,1.1,0.7960332244212408
11.6,7.0,5.8,12.8,3.2,41.2,0.0,0.5,14.0,22.0,0.175,0.03,2.0,26.0,0.105,0.08,0.1,0.25,0.2,1.5,1.8,2.7,0.0,24.0,2.3,0.8,3.0,2.9,0.14,1.0,1.548846877958521
28.4,9.4,3.4,6.8,18.8,11.2,0.0,0.51,14.0,23.0,0.175,0.02,2.0,14.0,0.07,0.06,0.1,0.21,2.5,2.0,4.5,3.7,7.0,24.0,1.9,3.5,4.4,0.3,0.34,2.5,0.862998207892288
44.0,7.0,13.0,8.0,18.8,25.6,0.0,0.51,14.0,19.0,0.14,0.1,2.0,26.0,0.175,0.09,0.1,0.39,2.5,0.9,4.7,2.4,30.0,8.0,2.3,0.5,0.8,2.6,0.64,1.9,0.523445566986242
45.2,11.8,8.2,18.8,6.8,28.0,0.0,0.5,14.0,35.0,0.14,0.02,2.0,15.0,0.175,0.07,0.1,0.42,0.8,0.6,4.7,1.7,3.0,11.0,0.9,4.2,0.7,4.5,0.35,1.1,0.2596712630480435
14.0,2.2,9.4,18.8,22.4,28.0,0.0,0.51,14.0,22.0,0.07,0.03,2.0,26.0,0.14,0.1,0.1,0.26,2.4,2.7,4.0,3.5,5.0,29.0,1.7,1.0,4.7,2.8,2.33,3.3,1.9339229258013584
48.8,3.4,11.8,24.8,21.2,17.2,0.0,0.51,14.0,34.0,0.105,0.02,2.0,11.0,0.105,0.08,0.1,0.23,1.9,3.2,4.9,4.8,30.0,27.0,3.7,3.3,1.3,3.9,1.56,4.1,0.4018341292410081
20.0,3.4,10.6,21.2,9.2,52.0,0.0,0.5,14.0,35.0,0.14,0.03,2.0,31.0,0.035,0.02,0.1,0.46,0.5,0.9,4.1,3.7,14.0,26.0,4.5,2.0,0.8,4.2,0.33,2.5,1.071303520179568
28.4,8.2,8.2,3.2,3.2,43.6,0.0,0.5,14.0,30.0,0.105,0.05,2.0,19.0,0.07,0.01,0.1,0.5,0.4,3.8,1.5,2.5,8.0,9.0,1.2,4.7,2.5,4.1,0.14,1.0,1.5963747847339045
30.8,10.6,5.8,22.4,10.4,8.8,0.0,0.5,14.0,33.0,0.175,0.1,2.0,25.0,0.07,0.01,0.1,0.28,0.9,2.9,3.0,3.5,29.0,25.0,4.7,4.7,0.7,1.2,0.68,2.0,0.3498876105397291
34.4,11.8,11.8,10.4,9.2,8.8,0.0,0.51,14.0,30.0,0.175,0.01,2.0,18.0,0.14,0.03,0.1,0.21,0.8,4.1,4.5,4.6,8.0,6.0,3.1,2.3,3.3,4.2,0.4,3.3,0.4539871442803513
52.4,13.0,8.2,23.6,26.0,46.0,0.0,0.51,14.0,22.0,0.175,0.06,2.0,8.0,0.175,0.06,0.1,0.35,1.4,2.2,5.0,3.8,9.0,16.0,3.0,2.9,1.0,2.3,0.3,3.5,0.2123750253640779
24.8,13.0,7.0,15.2,16.4,50.8,0.0,0.51,14.0,28.0,0.035,0.01,2.0,33.0,0.07,0.06,0.1,0.4,2.0,2.3,3.5,2.9,4.0,10.0,5.0,0.7,3.7,0.6,1.43,1.9,0.5715063848293511
22.4,10.6,8.2,8.0,3.2,20.8,0.0,0.51,14.0,24.0,0.07,0.07,2.0,16.0,0.105,0.03,0.1,0.49,0.4,1.9,1.4,1.3,13.0,23.0,1.8,0.1,1.5,1.8,0.12,1.2,0.8946131541102553
22.4,1.0,7.0,20.0,10.4,47.2,0.0,0.51,14.0,9.0,0.14,0.04,2.0,8.0,0.14,0.08,0.1,0.48,1.1,0.6,2.9,4.8,11.0,5.0,1.6,0.8,2.5,3.1,0.31,1.3,1.9669815991701844
18.8,9.4,10.6,11.6,10.4,46.0,0.0,0.5,14.0,28.0,0.175,0.09,2.0,27.0,0.175,0.02,0.1,0.36,1.0,3.7,4.1,3.7,30.0,30.0,4.2,0.7,2.5,4.2,0.56,3.3,0.9201972749855656
26.0,11.8,4.6,6.8,20.0,44.8,0.0,0.5,14.0,29.0,0.105,0.09,2.0,7.0,0.105,0.09,0.1,0.34,2.7,1.6,4.2,2.7,26.0,12.0,1.1,0.8,1.1,3.1,0.36,2.4,0.9648322776959156
23.6,5.8,5.8,12.8,17.6,28.0,0.0,0.5,14.0,34.0,0.175,0.1,2.0,11.0,0.105,0.07,0.1,0.28,1.7,2.5,4.9,4.5,5.0,20.0,1.0,4.5,1.1,2.5,1.02,2.2,0.7939845947441289
23.6,13.0,7.0,26.0,10.4,23.2,0.0,0.51,14.0,29.0,0.105,0.09,2.0,23.0,0.105,0.08,0.1,0.31,1.3,2.2,4.0,3.1,22.0,16.0,0.9,4.0,1.1,4.2,0.67,1.3,0.4108030713539004
46.4,13.0,9.4,20.0,3.2,29.2,0.0,0.5,14.0,12.0,0.07,0.04,2.0,12.0,0.175,0.08,0.1,0.28,0.3,0.3,1.5,4.3,22.0,12.0,4.6,2.4,3.1,2.9,0.17,1.1,0.2293071780314498
41.6,4.6,5.8,9.2,24.8,38.8,0.0,0.5,14.0,21.0,0.175,0.04,2.0,15.0,0.105,0.01,0.1,0.16,1.3,1.7,4.9,3.2,12.0,17.0,2.8,3.5,4.8,0.8,0.65,2.9,0.6062534800037428
26.0,13.0,10.6,6.8,20.0,41.2,0.0,0.5,14.0,23.0,0.175,0.07,2.0,32.0,0.14,0.07,0.1,0.2,2.3,1.1,4.9,3.4,15.0,17.0,1.0,3.4,1.9,2.8,0.37,1.9,0.8968618601051933
41.6,2.2,1.0,21.2,11.6,17.2,0.0,0.51,14.0,20.0,0.105,0.01,2.0,35.0,0.175,0.01,0.1,0.27,0.6,1.3,3.6,4.9,25.0,24.0,1.5,5.0,0.6,3.1,0.41,1.0,0.7302937698815622
21.2,4.6,10.6,16.4,16.4,25.6,0.0,0.51,14.0,29.0,0.14,0.05,2.0,30.0,0.035,0.03,0.1,0.35,1.9,3.3,3.0,3.8,13.0,16.0,2.2,3.1,2.0,2.8,1.19,2.1,0.9038308345370032
40.4,9.4,9.4,4.4,6.8,34.0,0.0,0.51,14.0,28.0,0.175,0.05,2.0,24.0,0.175,0.06,0.1,0.34,0.5,2.2,3.3,3.4,8.0,7.0,1.0,3.1,0.2,1.2,0.18,1.9,0.83221173271837
14.0,5.8,7.0,18.8,5.6,6.4,0.0,0.51,14.0,13.0,0.14,0.01,2.0,24.0,0.14,0.08,0.1,0.41,0.5,0.3,3.1,3.6,15.0,1.0,0.4,1.4,2.5,2.9,0.12,2.1,1.0829431672236616
36.8,13.0,13.0,24.8,22.4,49.6,0.0,0.5,14.0,31.0,0.175,0.07,2.0,23.0,0.14,0.07,0.1,0.32,2.5,3.1,4.7,3.6,17.0,19.0,3.4,4.6,1.9,3.8,1.05,2.2,0.284532822081434
10.4,4.6,7.0,11.6,24.8,16.0,0.0,0.5,14.0,26.0,0.14,0.06,2.0,26.0,0.14,0.07,0.1,0.23,1.1,1.8,4.7,3.6,27.0,18.0,2.1,1.6,0.9,1.7,0.96,3.0,1.9512703064950925
38.0,8.2,13.0,18.8,4.4,7.6,0.0,0.51,14.0,35.0,0.105,0.06,2.0,34.0,0.07,0.01,0.1,0.27,0.4,1.5,3.1,4.8,20.0,20.0,1.5,1.2,2.3,3.0,0.3,1.0,0.330959360808265
24.8,10.6,7.0,26.0,17.6,40.0,0.0,0.5,14.0,31.0,0.105,0.02,2.0,10.0,0.105,0.08,0.1,0.25,1.4,4.1,4.6,1.8,7.0,6.0,0.5,4.8,0.1,3.2,0.53,1.6,0.4505047800231946
46.4,2.2,10.6,9.2,5.6,36.4,0.0,0.5,14.0,22.0,0.14,0.02,2.0,4.0,0.14,0.07,0.1,0.23,0.5,0.5,3.7,1.8,22.0,27.0,1.8,5.0,1.7,3.7,0.49,1.5,0.7799642458131757
29.6,7.0,3.4,4.4,4.4,17.2,0.0,0.51,14.0,22.0,0.175,0.06,2.0,25.0,0.14,0.01,0.1,0.19,0.3,1.1,2.5,2.7,22.0,17.0,0.1,2.0,4.2,2.8,0.19,1.4,1.1529888578374958
45.2,7.0,8.2,16.4,8.0,4.0,0.0,0.51,14.0,27.0,0.105,0.1,2.0,26.0,0.14,0.06,0.1,0.29,0.6,0.5,3.6,2.7,17.0,10.0,3.3,2.3,1.5,2.0,0.14,1.1,0.3035017391410401
14.0,9.4,5.8,24.8,10.4,43.6,0.0,0.51,14.0,30.0,0.105,0.02,2.0,27.0,0.175,0.03,0.1,0.35,0.8,2.8,3.2,4.2,2.0,27.0,3.5,0.3,3.3,4.0,0.16,1.6,0.8400066234977884
21.2,4.6,5.8,17.6,4.4,12.4,0.0,0.51,14.0,28.0,0.14,0.02,2.0,19.0,0.14,0.08,0.1,0.42,0.4,1.3,2.9,4.5,16.0,7.0,4.1,4.5,2.3,1.2,0.37,1.0,0.8310474449557431
33.2,10.6,1.0,14.0,5.6,53.2,0.0,0.5,14.0,33.0,0.175,0.07,2.0,23.0,0.14,0.01,0.1,0.35,0.7,1.0,1.7,4.4,28.0,21.0,0.8,2.7,2.0,2.2,0.5,1.0,0.5311912909361278
28.4,10.6,13.0,4.4,11.6,25.6,0.0,0.51,14.0,31.0,0.14,0.08,2.0,21.0,0.07,0.01,0.1,0.12,1.4,2.7,4.8,4.4,0.0,24.0,4.1,2.6,3.8,5.0,0.66,1.5,1.11666720964438
39.2,4.6,1.0,8.0,3.2,46.0,0.0,0.5,14.0,21.0,0.105,0.06,2.0,7.0,0.175,0.1,0.1,0.29,0.2,2.7,1.5,2.9,5.0,3.0,3.0,3.2,2.2,1.8,0.13,1.0,0.7590931275809685
14.0,4.6,9.4,15.2,8.0,49.6,0.0,0.51,14.0,18.0,0.105,0.07,2.0,22.0,0.175,0.01,0.1,0.35,1.0,1.6,2.1,2.1,24.0,6.0,1.5,1.1,3.2,0.4,0.74,1.6,1.4602674928495576
22.4,5.8,13.0,26.0,8.0,20.8,0.0,0.5,14.0,22.0,0.14,0.08,2.0,24.0,0.105,0.06,0.1,0.17,1.0,2.2,2.8,4.8,25.0,21.0,3.7,1.5,0.7,3.3,0.3,1.5,0.6212041320508703
28.4,3.4,1.0,12.8,4.4,28.0,0.0,0.5,14.0,33.0,0.175,0.07,2.0,29.0,0.14,0.09,0.1,0.46,0.5,3.4,1.8,2.5,9.0,19.0,0.9,3.5,2.1,1.6,0.11,1.0,0.9356337409243608
12.8,3.4,8.2,17.6,23.6,19.6,0.0,0.51,14.0,27.0,0.175,0.03,2.0,28.0,0.14,0.03,0.1,0.23,2.5,2.7,4.8,2.6,3.0,4.0,2.6,0.7,4.7,2.3,1.45,2.3,1.679740920395259
14.0,2.2,5.8,24.8,20.0,53.2,0.0,0.5,14.0,34.0,0.105,0.07,2.0,15.0,0.175,0.05,0.1,0.4,2.0,2.9,4.8,1.6,14.0,27.0,2.5,2.0,2.2,0.5,0.62,1.4,1.8865590511862007
30.8,7.0,9.4,6.8,17.6,30.4,0.0,0.51,14.0,34.0,0.175,0.08,2.0,32.0,0.105,0.09,0.1,0.26,0.8,1.6,4.1,2.8,30.0,0.0,2.9,4.0,4.2,4.6,0.76,2.7,0.8285540783781131
47.6,8.2,13.0,15.2,20.0,26.8,0.0,0.5,14.0,21.0,0.035,0.03,2.0,17.0,0.07,0.05,0.1,0.27,1.6,0.8,4.6,4.0,11.0,24.0,3.2,1.0,3.5,3.2,0.43,2.6,0.3224766197641827
41.6,7.0,11.8,26.0,26.0,43.6,0.0,0.51,14.0,33.0,0.175,0.09,2.0,30.0,0.07,0.02,0.1,0.34,3.2,1.5,4.6,5.0,16.0,24.0,1.2,2.4,4.4,4.2,0.38,4.4,0.3309869240075067
32.0,7.0,7.0,6.8,24.8,52.0,0.0,0.51,14.0,35.0,0.07,0.05,2.0,20.0,0.175,0.06,0.1,0.37,1.8,1.8,4.6,4.6,14.0,11.0,4.2,1.0,2.6,2.4,1.38,4.5,0.8765589116780046
28.4,3.4,9.4,10.4,10.4,11.2,0.0,0.5,14.0,28.0,0.14,0.03,2.0,9.0,0.07,0.02,0.1,0.34,0.9,2.9,3.1,4.5,14.0,27.0,2.3,3.4,2.2,0.1,0.49,3.0,0.8802075474380497
41.6,11.8,7.0,21.2,22.4,35.2,0.0,0.5,14.0,32.0,0.105,0.08,2.0,22.0,0.175,0.02,0.1,0.4,2.7,1.8,4.8,4.4,14.0,2.0,1.4,1.3,4.4,2.6,0.61,3.3,0.2845034610376885
18.8,8.2,8.2,10.4,8.0,38.8,0.0,0.51,14.0,8.0,0.175,0.01,2.0,20.0,0.175,0.03,0.1,0.23,1.0,0.8,2.6,2.4,5.0,18.0,0.7,0.9,4.8,2.7,0.21,2.3,1.034715497324577
9.2,10.6,10.6,26.0,6.8,42.4,0.0,0.51,14.0,33.0,0.035,0.03,2.0,24.0,0.175,0.02,0.1,0.34,0.6,1.2,4.3,3.7,8.0,16.0,1.4,2.2,1.1,4.8,0.32,1.0,1.1295590318821296
52.4,11.8,8.2,10.4,4.4,31.6,0.0,0.51,14.0,34.0,0.105,0.07,2.0,32.0,0.175,0.05,0.1,0.35,0.4,2.8,1.4,4.3,25.0,26.0,2.9,0.4,0.9,1.6,0.23,1.0,0.3170528683723411
22.4,5.8,11.8,14.0,24.8,24.4,0.0,0.5,14.0,17.0,0.175,0.08,2.0,21.0,0.105,0.01,0.1,0.37,3.2,2.2,4.2,4.9,14.0,20.0,2.5,2.1,1.3,2.8,0.59,3.8,0.807015579492598
10.4,5.8,3.4,9.2,18.8,34.0,0.0,0.51,14.0,30.0,0.175,0.02,2.0,13.0,0.035,0.01,0.1,0.04,1.4,1.7,3.9,3.0,28.0,21.0,2.5,3.2,2.4,1.9,1.28,2.2,2.3305238655345755
15.2,13.0,9.4,12.8,3.2,12.4,0.0,0.5,14.0,22.0,0.105,0.08,2.0,16.0,0.105,0.09,0.1,0.32,0.2,0.8,2.1,2.0,23.0,27.0,4.7,2.0,1.8,4.1,0.1,1.0,0.8792106417127166
17.6,5.8,4.6,8.0,23.6,16.0,0.0,0.51,14.0,19.0,0.14,0.08,2.0,25.0,0.14,0.1,0.1,0.26,2.2,2.1,4.5,4.2,25.0,5.0,4.5,1.0,1.1,4.9,0.84,3.8,1.3891441208868116
23.6,11.8,1.0,18.8,3.2,13.6,0.0,0.5,14.0,34.0,0.175,0.09,2.0,24.0,0.035,0.03,0.1,0.35,0.4,3.1,1.8,3.5,23.0,11.0,3.8,1.2,2.5,0.1,0.27,1.3,0.5431415484516137
18.8,3.4,10.6,11.6,22.4,52.0,0.0,0.51,14.0,34.0,0.07,0.01,2.0,13.0,0.14,0.01,0.1,0.22,1.8,4.2,5.0,3.1,24.0,4.0,2.0,1.9,3.0,4.1,0.73,1.9,1.372928159620713
39.2,3.4,9.4,24.8,21.2,28.0,0.0,0.5,14.0,35.0,0.175,0.05,2.0,9.0,0.175,0.04,0.1,0.19,2.4,2.9,4.4,4.2,3.0,9.0,3.3,4.6,0.3,0.7,1.3,2.1,0.5320453624338725
33.2,4.6,7.0,15.2,3.2,10.0,0.0,0.5,14.0,30.0,0.175,0.01,2.0,29.0,0.175,0.1,0.1,0.49,0.3,2.2,1.8,2.9,21.0,14.0,3.0,0.7,4.7,1.9,0.1,1.1,0.5695148684581863
27.2,13.0,3.4,17.6,8.0,42.4,0.0,0.51,14.0,29.0,0.14,0.01,2.0,34.0,0.14,0.07,0.1,0.25,0.6,2.6,4.3,3.3,14.0,12.0,0.6,4.5,1.8,3.4,0.44,1.8,0.4731727053497946
33.2,7.0,10.6,14.0,22.4,46.0,0.0,0.51,14.0,34.0,0.175,0.08,2.0,18.0,0.14,0.07,0.1,0.42,2.3,4.5,4.4,4.0,7.0,27.0,4.2,1.7,2.2,2.7,1.23,3.7,0.5416457737066078
50.0,1.0,11.8,15.2,9.2,16.0,0.0,0.51,14.0,31.0,0.175,0.01,2.0,24.0,0.14,0.04,0.1,0.18,0.4,1.8,5.0,4.5,6.0,24.0,4.7,1.3,3.1,2.5,0.19,3.1,0.9238643303536992
29.6,1.0,13.0,4.4,17.6,52.0,0.0,0.5,14.0,33.0,0.105,0.02,2.0,18.0,0.14,0.05,0.1,0.16,2.3,2.5,4.6,3.5,28.0,26.0,4.6,3.0,2.5,0.5,0.5,1.1,2.430226224070067
