uuid,computer_name,w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,seed,A,B,C,D,E,Ltx_uH,Lrx1_uH,Lrx2_uH,M1,M2,k1,k2,Lmt_uH,Lmr1_uH,Lmr2_uH,Llt_uH,Llr1_uH,Llr2_uH,Copperloss_Tx,Copperloss_Rx_1,Copperloss_Rx_2,Coreloss_W,B_mean_leg_left,B_mean_leg_center,B_mean_leg_right,B_mean_leg_top_left,B_mean_leg_bottom_left,B_mean_leg_top_right,B_mean_leg_bottom_right
f47acadb-0ae4-473d-ac0d-f9e9dafc4fd4,Laptop-harry,18.8,1.0,13.0,4.4,15.2,16.0,0.0,0.5,14.0,20.0,0.175,0.02,2.0,13.0,0.175,0.06,0.1,0.33,1.3,2.5,3.9,2.5,29.0,29.0,3.2,0.3,1.7,2.4,0.74,2.1,4023581425,36.8,34.8,4.4,21.0,8.0,645.190212971295,26.0789123452188,26.0837363080166,127.881441812818,127.882044934061,0.985868297780112,0.985781778805881,627.083788757907,25.3470415876453,25.3472806743347,18.1064242133881,0.73187075757348,0.7364556336819009,9.91852360398051,2.93940227891362,0.55073323986516,6.87696e-05,0.0410041882987048,0.0393397203559518,0.0686442902779218,0.0067391339717251,0.0067479497807492,0.0068877406805834,0.0069137997585494
62191604-788f-4347-8a0c-4e85abd06a74,Laptop-harry,44.0,7.0,3.4,9.2,3.2,31.6,0.0,0.5,14.0,33.0,0.175,0.06,2.0,35.0,0.105,0.08,0.1,0.28,0.3,3.0,1.4,3.7,0.0,26.0,4.3,2.0,0.9,2.2,0.23,1.0,1592212130,29.599999999999998,15.6,9.2,19.2,15.8,655.692389504668,26.4468504745436,26.4549274825096,130.314834895349,130.315582624287,0.989593437855439,0.989448036212453,642.116391520724,25.8992729908468,25.8995702047667,13.5759979839444,0.5475774836967591,0.555357277742919,10.6764772756309,8.49455757142057,0.502453159482736,0.00067018,0.0259452230206089,0.0504902105572474,0.0338229455069142,0.0721573166852767,0.0665196649828354,0.0734889786657427,0.0768225460066872
25d5489e-ad89-4964-bd49-2b8d4451d504,Laptop-harry,39.2,3.4,9.4,21.2,8.0,46.0,0.0,0.51,14.0,29.0,0.175,0.03,2.0,21.0,0.175,0.05,0.1,0.32,0.5,0.7,4.8,4.7,5.0,6.0,1.8,2.8,2.5,0.4,0.13,2.0,2391355799,44.0,37.2,21.2,32.4,23.0,573.746253687548,22.9427648120443,22.9490530242664,113.083115523729,113.082349645306,0.985632367832086,0.985490648777982,557.377941207845,22.2882344492258,22.287932547037,16.3683124797032,0.654530362818526,0.661120477229423,15.5093010599468,4.25193345765442,1.15933281156891,1.15533,0.0574324493510353,0.0257491702070479,0.0755730346996082,0.0294477789764524,0.028854396831253,0.0288934246206408,0.0283082836182532
9eb759f6-2dad-48e6-827d-87aaf511c035,Laptop-harry,48.8,8.2,11.8,23.6,3.2,7.6,0.0,0.5,14.0,29.0,0.175,0.02,2.0,33.0,0.175,0.07,0.1,0.38,0.4,3.0,1.6,2.2,17.0,18.0,0.3,1.9,0.1,4.1,0.21,1.4,260937822,46.4,30.0,23.6,15.600000000000001,3.8,1343.08190650914,54.0033806003777,54.0131590771852,267.525831452934,267.528966528607,0.993353896195701,0.993275614172845,1325.2887078347699,53.2879418207668,53.2891907671436,17.7931986743737,0.715438779610869,0.723968310041577,13.8526696266997,5.06447185926898,0.689109652530267,9.451030000000001e-05,0.0219455541180903,0.0182249473130457,0.0277181739929887,0.01943280840862,0.0195262968388612,0.0189792733200186,0.0196004793422573
321f333b-40a6-4129-90bc-f73e62a67db1,Laptop-harry,46.4,10.6,8.2,18.8,6.8,34.0,0.0,0.5,14.0,30.0,0.105,0.04,2.0,22.0,0.14,0.09,0.1,0.19,0.4,2.1,2.1,1.7,27.0,7.0,3.1,0.9,4.4,2.5,0.39,1.2,1565234179,53.599999999999994,32.4,18.8,25.2,17.0,1215.68614675108,48.8248549846588,48.8316431373633,242.243023286157,242.240537216621,0.994306006858245,0.994226690982008,1201.88134402562,48.2704211836619,48.2694304182216,13.8048027254621,0.5544338009969261,0.562212719141736,11.2809424008503,7.23850019630682,1.37489681288071,0.000244218,0.0171009095446132,0.0232377489577728,0.0216293820200394,0.0287673617236802,0.0288028003590969,0.028273869448831,0.0279950288948785
3980b336-0186-4b1c-8dc6-bd709df83cab,Laptop-harry,18.8,5.8,1.0,4.4,4.4,53.2,0.0,0.51,14.0,28.0,0.175,0.05,2.0,24.0,0.105,0.06,0.1,0.16,0.4,1.3,2.5,1.9,12.0,22.0,1.5,4.2,3.9,0.1,0.19,1.6,3197975385,24.799999999999997,13.200000000000001,4.4,27.6,26.6,150.8919354373,6.19977347844336,6.20155823039619,29.8827465372514,29.8818801467497,0.977011297552348,0.976842377548046,144.03405926273,5.91800044198299,5.91765728577158,6.85787617457037,0.281773036460369,0.283900944624605,6.19467504502514,4.36405230768772,0.971136403924388,16.0226,0.077310759189491,0.245090762802817,0.0952901834451537,0.565264871532647,0.563740225274112,0.59281729850849,0.573972699097782
c872ab99-0971-4d99-b213-33fb1565930b,Laptop-harry,46.4,10.6,13.0,26.0,20.0,49.6,0.0,0.51,14.0,22.0,0.175,0.09,2.0,14.0,0.035,0.02,0.1,0.09,2.4,2.3,4.8,4.4,6.0,13.0,1.6,4.9,4.2,3.7,1.41,3.6,376478253,87.2,66.0,26.0,37.8,24.8,1320.53072844119,53.1449881031215,53.1465774243401,263.515575075573,263.516713768576,0.994720060370147,0.994709485242018,1306.62289683213,52.5852650088502,52.5857194685358,13.9078316090552,0.5597230942713131,0.560857955804325,4.30728791680268,9.5150638492005,1.39308981837153,0.000272258,0.0172989005194239,0.0169054361555731,0.0209843463358446,0.0171510746160856,0.0171581929427557,0.0173185520872756,0.0172325652838175
37249ed8-07be-48e3-8ef5-7976a8f77ed6,Laptop-harry,20.0,10.6,7.0,26.0,3.2,28.0,0.0,0.5,14.0,26.0,0.175,0.09,2.0,23.0,0.07,0.01,0.1,0.3,0.4,1.7,1.5,3.1,22.0,23.0,2.2,1.6,4.3,1.7,0.27,1.0,1330732490,53.6,32.4,26.0,21.0,14.0,626.859529615761,25.3717581229842,25.3848496601583,124.743479881284,124.745118744155,0.98913930054772,0.988897198802448,613.317204801653,24.823640764352,24.8242930278683,13.5423248141077,0.54811735863222,0.5605566322900141,7.10484121831764,10.3417473281637,0.154579029759919,0.0008027290000000001,0.0400864128099852,0.0394022027054622,0.0510727206576166,0.0778585135767564,0.0796820597983625,0.0815537784453852,0.0834248294022186
b134bf4f-e232-44de-9f32-0b47f0c94ff8,Laptop-harry,6.8,4.6,7.0,10.4,6.8,42.4,0.0,0.51,14.0,28.0,0.14,0.02,2.0,34.0,0.14,0.08,0.1,0.36,0.6,1.5,4.3,2.5,0.0,26.0,2.1,3.2,1.9,2.9,0.57,2.1,4126294725,33.199999999999996,24.0,10.4,28.2,21.2,98.8027736896798,4.0795610281226,4.08321521296818,19.3636153585358,19.3632513136825,0.964484298033808,0.964034504656087,91.9093003312354,3.79492989671491,3.79478720520971,6.89347335844441,0.28463113140768703,0.288428007758474,3.00183113870759,2.46764072263349,0.553268324501849,22.3255,0.222257413075588,0.288828559641816,0.304167163517216,0.234758456420562,0.230056745824203,0.223932798357262,0.241636841187912
75f98b0a-017d-4541-a205-a048dc291ab6,Laptop-harry,44.0,7.0,11.8,5.6,5.6,5.2,0.0,0.5,14.0,17.0,0.175,0.09,2.0,21.0,0.175,0.1,0.1,0.48,0.5,2.2,3.7,1.8,18.0,8.0,3.1,0.6,0.5,3.0,0.34,1.1,4143734923,30.799999999999997,16.799999999999997,5.6,14.4,2.6,520.022383337577,21.0757712731963,21.0870814402088,103.207405118204,103.204067695462,0.985843782849531,0.985547495414469,505.403495471588,20.4832884362949,20.4819637195795,14.6188878659895,0.5924828369014461,0.605117720629328,7.51370217277507,5.73946728541845,0.969655219449538,0.000294887,0.0261822892240215,0.0821469042202795,0.0340192417883714,0.0211858160182633,0.0213549001149352,0.0232522920164331,0.0227604327955727
12076e70-30f4-460d-bd87-8b36e482da81,Laptop-harry,30.8,13.0,4.6,22.4,20.0,28.0,0.0,0.5,14.0,26.0,0.105,0.09,2.0,34.0,0.105,0.03,0.1,0.22,1.0,1.6,4.6,2.6,3.0,3.0,3.9,3.9,2.7,4.7,0.32,2.1,715598108,88.4,62.4,22.4,18.6,14.0,862.680311717178,34.7109934650164,34.7155898133728,171.977373435347,171.976711070903,0.993831703176801,0.993762081826788,852.070598426671,34.2840987234876,34.2838346361393,10.6097132905069,0.42689474152879303,0.431755177233475,11.0638969948432,4.82294659353593,0.849963051956869,1.12492,0.0173131260895565,0.0304127650777424,0.0269269223043666,0.0743944374579892,0.0762816139276342,0.0776903382412568,0.0779821235857094
419ea4c7-0d84-4dbe-b247-041211f8c31d,Laptop-harry,36.8,8.2,4.6,10.4,8.0,14.8,0.0,0.51,14.0,23.0,0.175,0.05,2.0,28.0,0.105,0.07,0.1,0.48,1.0,1.3,4.9,4.6,29.0,18.0,3.6,0.5,1.3,3.9,0.32,1.9,3505821907,42.8,26.4,10.4,12.0,7.4,649.834831676605,26.2762350135129,26.285355449566,129.642457969394,129.641231865498,0.992119977250175,0.991938459064023,639.633756499087,25.8637519706089,25.8632627559242,10.2010751775182,0.412483042904008,0.4220926936418,6.65343822360348,4.98875611042135,0.600052500074977,0.0005574050000000001,0.0283841612115363,0.0525206065553711,0.0363249148853859,0.0615354999383002,0.0629200320225879,0.0593566809362726,0.0598134904441968
46c4e83a-5d7c-4234-acff-254c2a2581fa,Laptop-harry,23.6,11.8,4.6,24.8,18.8,12.4,0.0,0.5,14.0,24.0,0.175,0.05,2.0,7.0,0.105,0.1,0.1,0.28,1.3,1.5,4.6,1.4,21.0,23.0,1.1,3.4,1.1,2.0,0.79,1.2,1550945968,86.0,62.400000000000006,24.8,10.8,6.2,717.589496038719,28.9791814195928,28.9914624511056,142.678571591313,142.675431324294,0.989413107457988,0.989181751574847,702.47583934769,28.3688305134263,28.3675817663794,15.1136566910293,0.610350906166479,0.6238806847262179,4.46932465671706,6.61689025561459,0.436900345332925,1.42427,0.0290449001660618,0.034311665609914,0.0370387610590874,0.093319331465268,0.0932605247288325,0.0952171768966573,0.0952142810501494
42f96ac1-9f2e-46b6-9b21-5727f7567543,Laptop-harry,45.2,13.0,2.2,17.6,3.2,48.4,0.0,0.5,14.0,29.0,0.175,0.03,2.0,15.0,0.105,0.05,0.1,0.45,0.3,3.0,1.7,4.3,15.0,24.0,2.6,1.7,2.9,0.1,0.28,1.3,966315113,50.0,24.0,17.6,26.4,24.2,1119.1631457707401,45.0156164310054,45.0266536572961,222.657896363505,222.656294744971,0.991995725137365,0.991867000732513,1101.31866991106,44.2978657761994,44.2972284933648,17.8444758596798,0.717750654805992,0.7294251639313091,10.3579769277192,7.89625444574617,0.841591820768396,0.0005476950000000001,0.0154342468871025,0.0256137397210223,0.0183613342749801,0.10764314462553,0.10458883914269,0.105935615567441,0.0979794502312924
f21e291c-c5b8-402d-87e4-593141708cf9,Laptop-harry,32.0,7.0,5.8,20.0,4.4,25.6,0.0,0.51,14.0,32.0,0.105,0.08,2.0,28.0,0.07,0.04,0.1,0.4,0.4,0.9,2.1,2.1,13.0,17.0,1.2,0.8,1.1,4.7,0.12,1.3,3654598758,42.8,28.8,20.0,18.6,12.8,726.658378478746,29.3011284426073,29.3071137385506,144.692166802294,144.689143924289,0.991602709010007,0.991480733713787,714.505694719242,28.8110943931753,28.8098905752257,12.1526837595039,0.490034049431972,0.49722316332490196,24.9799865341522,9.43477929101851,0.728388479631055,0.000521459,0.0378440317666087,0.0318985253252056,0.0448656609518018,0.0577052436399621,0.0569343600729991,0.0577672061841459,0.0571530629154475
4dc0d574-1812-4e28-8233-95f5a69565b3,Laptop-harry,18.8,13.0,8.2,22.4,12.8,4.0,0.0,0.51,14.0,19.0,0.035,0.02,2.0,9.0,0.105,0.06,0.1,0.31,1.5,1.5,4.6,4.5,8.0,7.0,0.5,0.3,5.0,0.6,0.14,2.7,829169868,74.0,48.0,22.4,10.2,2.0,606.727329634366,24.4922591931389,24.4947113538293,120.928138010879,120.928765517573,0.992010259130335,0.991965750282896,597.07087237076,24.1024490714649,24.1026992115501,9.65645726360646,0.38981012167400797,0.39201214227916004,64.9288660567706,3.46107708715322,0.7175794690474,0.000746822,0.0375911316614832,0.0484018877050325,0.0469662906615858,0.0675998281939826,0.0676056931040139,0.0681028628257056,0.0681636969588176
02ce21ce-7acf-4f6a-bed8-18f26144eb87,Laptop-harry,24.8,7.0,9.4,20.0,16.4,5.2,0.0,0.5,14.0,24.0,0.105,0.05,2.0,33.0,0.035,0.02,0.1,0.15,2.2,2.5,4.1,5.0,18.0,17.0,1.6,3.9,4.1,0.2,0.38,3.2,2727933859,66.8,52.8,20.0,12.0,2.6,575.301438092897,23.438723253373,23.4393624935428,114.695387349193,114.695548684952,0.987714085123619,0.987702005867701,561.252067229742,22.8663288636821,22.8663931933679,14.0493708631549,0.5723943896909139,0.572969300174877,10.1794570081507,8.61688702986561,1.62545465681224,0.0005853890000000001,0.0479851353465681,0.0428919132350465,0.0637160307599591,0.0470813642482769,0.0470096800209355,0.0473605651231597,0.0472665645850697
eab2aeab-11a5-46f5-906c-b951ccbdc0dc,Laptop-harry,35.6,3.4,7.0,24.8,20.0,24.4,0.0,0.51,14.0,20.0,0.175,0.08,2.0,35.0,0.14,0.1,0.1,0.29,1.0,2.6,3.5,3.3,11.0,29.0,1.1,1.9,2.6,3.8,0.42,2.9,1150879075,71.6,64.8,24.8,19.2,12.2,574.825082770686,23.1871231500642,23.1903641927698,114.356592285754,114.357388359596,0.990535205401296,0.990472880251614,563.995374267634,22.7502775908391,22.7505943362678,10.8297085030523,0.43684555922509205,0.439769856501953,3.91965866432136,11.9868521835529,0.643962413191957,0.000938659,0.0611174803849712,0.023645315373123,0.0793753422451023,0.0412092620419436,0.0411695523403627,0.0412535135078054,0.0412749323831696
f54cc34c-f95b-4e46-83c6-01ad09c1c590,Laptop-harry,36.8,7.0,13.0,23.6,16.4,48.4,0.0,0.5,14.0,34.0,0.14,0.05,2.0,12.0,0.175,0.05,0.1,0.38,0.8,4.6,3.6,4.3,8.0,14.0,3.6,2.3,4.6,2.8,0.18,1.6,1831366449,70.4,56.4,23.6,37.2,24.2,884.31175121053,35.5156288768088,35.5270039899679,175.505771939926,175.507533835477,0.990327755959926,0.990179140893022,867.287922482565,34.8319197862792,34.8326191423389,17.0238287279646,0.683709090529553,0.694384847629044,19.6761931827472,4.05688966333709,0.37324480127162,0.000617175,0.0236400681035168,0.0244079757465935,0.0424546128269474,0.0211909400824853,0.022381752803441,0.0245263716974252,0.0246949450288802
0f556e6d-3d6c-41d4-90aa-3189d02e6a8a,Laptop-harry,10.4,3.4,9.4,8.0,6.8,44.8,0.0,0.5,14.0,26.0,0.07,0.01,2.0,16.0,0.175,0.02,0.1,0.48,0.8,2.0,4.7,4.7,2.0,20.0,4.2,4.2,0.8,0.3,0.49,1.3,1611180185,28.4,21.6,8.0,31.799999999999997,22.4,112.957283929622,4.68155299444956,4.68630976249606,22.1727465495293,22.172742758067,0.964200606204332,0.963710968531809,105.014445021244,4.35235933838471,4.35235784990831,7.94283890837802,0.32919365606485,0.333951912587746,6.50488677558817,2.93666348304532,0.280745970913137,17.3276,0.211699990479594,0.246513612147779,0.26959921004326,0.109162779659346,0.110460839817554,0.115289296357206,0.106417853468536
b80a43d3-1e8c-4bc7-a27e-df15131f0373,Laptop-harry,32.0,4.6,9.4,4.4,23.6,6.4,0.0,0.5,14.0,25.0,0.105,0.01,2.0,9.0,0.07,0.01,0.1,0.26,1.0,2.4,4.9,4.6,19.0,8.0,1.9,1.8,0.3,3.0,0.4,2.8,2680377082,60.800000000000004,51.6,4.4,12.600000000000001,3.2,292.537927277823,11.8735261156312,11.8755127291203,58.186568166592,58.1871434961495,0.987283314815267,0.987210492868857,285.145009328636,11.5734624447178,11.5736913149933,7.39291794918736,0.300063670913448,0.301821414126959,8.45818232772486,5.13369252227138,1.23491604097602,0.0009601130000000002,0.0500015241894337,0.140818928011661,0.0680808099130005,0.0356921596629021,0.0356468694023033,0.033621241106246,0.0336258410108863
5ef8aeee-34ff-4571-ad3c-b3f745486d44,Laptop-harry,33.2,4.6,5.8,16.4,17.6,5.2,0.0,0.5,14.0,19.0,0.105,0.04,2.0,32.0,0.07,0.03,0.1,0.17,1.8,2.0,4.4,3.7,21.0,5.0,2.8,2.0,4.3,3.1,1.01,2.9,3390006600,60.800000000000004,51.6,16.4,8.4,2.6,572.370419917799,23.3157513180688,23.3179156911239,114.338167818803,114.338073021949,0.989755515890988,0.989708759623836,560.703210538599,22.8404826057193,22.8404447320147,11.6672093791996,0.47526871234947,0.47747095910918,5.31586440446938,5.17399967219855,0.940902520423415,0.000625103,0.0533596875644274,0.0381712793076812,0.0642367214922049,0.0539676328428092,0.0539581402528008,0.055667956724403,0.0556638296318308
cb237f17-9e39-484c-b04b-0c02f8976b97,Laptop-harry,11.6,4.6,3.4,5.6,26.0,38.8,0.0,0.51,14.0,23.0,0.14,0.04,2.0,35.0,0.105,0.03,0.1,0.5,2.0,0.7,4.9,3.1,26.0,18.0,0.7,2.3,0.1,1.5,0.38,3.0,2286347140,66.8,57.6,5.6,22.799999999999997,19.4,112.303186305313,4.62205832592303,4.62567202630877,22.1050143091322,22.1054887274721,0.970235252898152,0.969877006886027,105.717328331065,4.35100439874004,4.35119116346281,6.58585797424764,0.271053927182988,0.27448086284595596,4.05853795605312,2.23086310239417,0.405012256605557,22.6422,0.116853881993809,0.305907531983891,0.193297644394522,0.257913485164501,0.258329989981072,0.268170185487118,0.268284035827201
1e8a7eb2-4258-4db5-84a2-6a131bcd0149,Laptop-harry,51.2,4.6,13.0,6.8,24.8,28.0,0.0,0.51,14.0,33.0,0.035,0.01,2.0,14.0,0.175,0.03,0.1,0.19,2.9,2.2,4.3,4.1,13.0,15.0,4.6,1.1,2.3,3.2,0.45,3.3,3998984143,65.6,56.4,6.8,27.0,14.0,552.695034673108,22.2860298293135,22.2872081991107,109.398761211587,109.39869770073,0.985719320588961,0.985692689518062,537.022028880525,21.654055498632,21.6540303563506,15.6730057925832,0.631974330681476,0.633177842760136,30.3068225846125,3.50326204790478,1.64470101948944,0.000738784,0.034263920048253,0.0586226473092517,0.0418353332635086,0.0154201325519633,0.0154691965674587,0.016466412887276,0.016523373005753
7cbf8e16-ba83-486a-b859-38b4244405e6,Laptop-harry,6.8,9.4,5.8,9.2,17.6,43.6,0.0,0.5,14.0,28.0,0.175,0.1,2.0,28.0,0.105,0.03,0.1,0.14,1.4,2.6,4.1,3.5,20.0,26.0,0.8,2.9,2.5,4.6,0.33,1.7,1047205932,63.2,44.400000000000006,9.2,27.6,21.8,114.677508985321,4.68622760072719,4.68974393065924,22.2977450288165,22.2980409312741,0.961856160566981,0.961508256718977,106.095878333557,4.33554441293063,4.33565948346871,8.58163065176351,0.350683187796556,0.354084447190531,4.3838561801202,3.40290670272708,0.459004666916172,23.984,0.103865487844351,0.315852745011358,0.181772418507558,0.276263240928946,0.273577071353001,0.268784906886628,0.264971621435074
f07e35bf-c7cc-436e-b7af-675aa3c36148,Laptop-harry,14.0,7.0,10.6,26.0,17.6,35.2,0.0,0.51,14.0,29.0,0.07,0.04,2.0,19.0,0.175,0.07,0.1,0.35,1.9,1.3,3.3,3.5,19.0,6.0,1.2,0.7,3.2,4.7,0.63,2.9,1555048052,75.2,61.2,26.0,28.200000000000003,17.6,357.904878573571,14.5048657734475,14.5078274508548,71.0973918333463,71.0980688409335,0.986763332313759,0.986672001809978,348.492650980454,14.1234149857091,14.1236839605444,9.41222759311675,0.381450787738378,0.38414349031044903,7.68396452722117,2.01580690905804,0.46493045097654,2.47917,0.0735516137936194,0.0567267812864933,0.103974133520887,0.0682115395413904,0.0675702454395222,0.0706342539998141,0.070439485721602
82f71664-698d-43ff-9f68-f4839455ddbb,Laptop-harry,48.8,11.8,11.8,20.0,23.6,41.2,0.0,0.51,14.0,16.0,0.175,0.1,2.0,29.0,0.175,0.09,0.1,0.39,2.8,1.0,4.7,4.3,29.0,30.0,4.6,0.7,4.0,4.2,0.17,4.2,936786277,90.80000000000001,67.2,20.0,32.400000000000006,20.6,1313.6332702571801,52.7946097698799,52.8011010023893,261.894811960519,261.898767267902,0.994477664679652,0.994431551859929,1299.1646842508999,52.2131207276803,52.2146978532434,14.468586006278,0.581489042199612,0.5864031491459,16.1142867117655,2.62709301414649,0.936133086306372,0.00027095600000000004,0.0132515961209171,0.0211355634547538,0.0187273223551448,0.0181936134246231,0.0182493671410864,0.0181428776097028,0.0182644021497706
1180da8b-48d2-4091-a8b7-78c9063955e3,Laptop-harry,12.8,5.8,8.2,6.8,17.6,23.2,0.0,0.5,14.0,25.0,0.105,0.02,2.0,23.0,0.105,0.03,0.1,0.24,1.2,2.5,5.0,3.5,2.0,7.0,3.8,2.1,0.9,5.0,1.04,3.4,3157024624,53.6,42.0,6.8,19.799999999999997,11.6,160.632482655087,6.52243334506669,6.5238806207569,31.7634195442151,31.7628639942948,0.981308905980601,0.981182890377374,154.683807064878,6.28088917300859,6.28066946637657,5.94867559020855,0.241544172058102,0.24321115438033,3.5294898566287,2.18037887119484,0.559497305145165,6.63226,0.0927684503192498,0.230362468709384,0.14708259555722,0.100954883572522,0.100901825511493,0.100855688955068,0.100559142993598
3d0f81e4-ed7c-40b4-955d-a9061d42cf74,Laptop-harry,36.8,3.4,13.0,17.6,22.4,36.4,0.0,0.51,14.0,22.0,0.105,0.03,2.0,13.0,0.07,0.05,0.1,0.35,2.1,1.6,4.1,4.1,30.0,20.0,0.5,1.0,2.8,0.8,1.47,3.7,604615360,69.19999999999999,62.4,17.6,31.2,18.2,526.030512102974,21.3222720683931,21.3249903169626,104.876671196048,104.877440966602,0.990276985789416,0.990221137528786,515.85103716355,20.9096543034956,20.9099612486926,10.1794749394243,0.412617764897459,0.415029068270045,4.04203717634709,4.05105897403209,0.573606763114862,1.09374,0.0589723603108541,0.0322871188932803,0.0783461481303587,0.0216714174433925,0.0216708521924528,0.0217002060467173,0.0216991962150149
d098b8fe-5b85-4cfc-bd1a-a5862b20298b,Laptop-harry,45.2,1.0,11.8,2.0,10.4,19.6,0.0,0.51,14.0,30.0,0.175,0.1,2.0,30.0,0.175,0.09,0.1,0.2,1.1,1.7,4.8,5.0,29.0,10.0,3.2,0.7,4.8,2.7,0.83,2.8,2783226978,24.8,22.8,2.0,21.6,9.8,161.58630158444,6.65105713563306,6.6531223221389,32.1793576490413,32.1796540660355,0.981589176280502,0.981445857995268,155.691198795626,6.40840868657289,6.40852674797176,5.89510278881415,0.242648449060167,0.244595574167141,3.9088266511945,2.75279598150708,0.68825379434038,5.25255,0.122785874052578,0.207411343827425,0.1942722002582,0.0199722698606222,0.0198750534364805,0.0197058944596239,0.019717987520092
84afec63-5545-4db1-8a1b-c9e79c91dff8,Laptop-harry,33.2,9.4,5.8,14.0,18.8,48.4,0.0,0.51,14.0,13.0,0.105,0.04,2.0,20.0,0.14,0.05,0.1,0.19,2.2,1.7,4.8,4.6,27.0,1.0,1.7,0.6,4.9,4.5,0.22,4.1,3989987489,70.4,51.6,14.0,30.0,24.2,631.782415465507,25.4469565052452,25.4476419922167,125.854090730194,125.853801324076,0.992580286769581,0.992564635592893,622.441907748735,25.0707391750581,25.070623873014,9.34050771677213,0.376217330187127,0.37701811920268896,16.5508249582921,2.60844773197673,1.00202471965082,1.13916,0.0271480543943187,0.044538307699731,0.0347786284959761,0.0557201030308835,0.055661647544508,0.0536254474568047,0.0537962638864743
8c263a45-bc07-4504-b2b4-cb8c6275d974,Laptop-harry,4.4,8.2,5.8,11.6,4.4,34.0,0.0,0.5,14.0,32.0,0.175,0.04,2.0,28.0,0.07,0.05,0.1,0.46,0.4,4.0,2.4,4.2,20.0,27.0,3.5,2.3,2.1,1.9,0.24,1.0,2115076352,36.8,20.4,11.6,22.8,17.0,93.14981660541,3.78106144131616,3.79111437069255,17.6452649166995,17.6465556815109,0.940221793702394,0.939043055946399,82.3460234150878,3.34252267290479,3.34301170704161,10.8037931903222,0.438538768411369,0.44810266365093904,6.34485003814581,7.01644969595246,0.161139354087584,28.7339,0.196710271789867,0.387816896881331,0.325248198490961,0.459057572440933,0.461378143943834,0.426927407930422,0.417188640186841
8871676b-825f-469c-b0f7-8a362f188cc7,Laptop-harry,27.2,11.8,10.6,10.4,12.8,17.2,0.0,0.5,14.0,32.0,0.175,0.07,2.0,17.0,0.105,0.02,0.1,0.29,0.8,0.8,3.8,3.2,27.0,12.0,1.6,2.5,3.8,0.7,0.72,1.5,73613706,59.6,36.0,10.4,19.2,8.6,544.218430314285,22.007352927509,22.0149795866572,108.596369857388,108.595466344999,0.992304089513205,0.992123937997382,535.874150110132,21.6699231214791,21.6695625392131,8.34428020415303,0.337429806029857,0.345417047444057,4.46849174153516,5.21108500248622,0.558076750067025,0.0006978300000000001,0.0238359061515187,0.0713427084228047,0.0324388700670083,0.0359477135300703,0.0355967899547306,0.0372334816660007,0.037186353052806
53e473b9-75db-47ef-963e-a89aa3702644,Laptop-harry,14.0,10.6,3.4,21.2,3.2,6.4,0.0,0.51,14.0,34.0,0.14,0.05,2.0,32.0,0.175,0.08,0.1,0.24,0.3,3.3,1.2,1.6,10.0,21.0,2.4,4.7,1.2,1.5,0.21,1.1,1927396409,48.8,27.6,21.2,6.6,3.2,430.091574091809,17.2539728947482,17.2607135742879,84.6821778151554,84.6811053512478,0.98303050649097,0.98282609324587,415.618552507425,16.6733590507096,16.672936731326,14.4730215843838,0.580613844038614,0.58777684296193,10.9773769362886,3.98058770244676,0.651246264799805,1.85863,0.057825272967505,0.0664669040740213,0.0794276988495225,0.213122401223224,0.217979371878733,0.22327108220344,0.212974415227021
16997c7c-da3e-41aa-9862-deaa9d078606,Laptop-harry,50.0,3.4,3.4,4.4,24.8,50.8,0.0,0.51,14.0,19.0,0.105,0.07,2.0,23.0,0.035,0.01,0.1,0.45,2.4,2.2,5.0,4.0,26.0,19.0,0.6,3.1,3.1,3.0,1.41,3.4,3674408491,60.8,54.0,4.4,28.799999999999997,25.4,347.905738582477,14.0986360717198,14.100436322013,68.815553342043,68.8158365943004,0.982578506924897,0.982519824506824,335.889256072832,13.611676545108,13.6117885996031,12.0164825096445,0.486959526611834,0.488647722409908,6.01038905261217,9.20058629740169,1.40300081599541,3.04575,0.0423509406753351,0.0915376023930551,0.0582997916682457,0.061356030527732,0.0613896121828248,0.0643887036408063,0.0644116912709352
11e7af4d-92d9-43a3-adf0-0b947da90dc6,Laptop-harry,51.2,3.4,8.2,22.4,18.8,30.4,0.0,0.51,14.0,34.0,0.14,0.07,2.0,35.0,0.07,0.04,0.1,0.45,1.7,1.6,4.4,3.8,15.0,25.0,2.6,3.7,4.6,3.0,0.89,3.2,3759154912,66.8,60.0,22.4,23.4,15.2,814.822625210255,32.9293488191647,32.9353524321601,162.596239336732,162.597151509069,0.992629974719377,0.992545068127026,802.856357458892,32.4457571850388,32.4461212304226,11.9662677513627,0.483591634125854,0.48923120173749,4.794149278302,5.37500685639903,0.509989467975657,0.000514709,0.0417091840177971,0.0176241456463046,0.0563030090835845,0.0240072975747722,0.0240292303377556,0.0238916003121881,0.0238349315487783
