N1,N2,N1_layer,N2_layer,per,w1,l1,l2,l2_gap,h1,h1_gap,h2_gap,N1_height_ratio,N1_fill_factor,N1_coil_diameter,N1_coil_zgap,N2_height_ratio,N2_fill_factor,N2_coil_diameter,N2_coil_zgap,N1_space_w,N1_space_l,N2_space_w,N2_space_l,N1_layer_gap,N2_layer_gap,N1_offset_ratio,N2_offset_ratio,N1_offset,N2_offset,cold_plate_x,cold_plate_y,cold_plate_z1,cold_plate_z2,mold_thick,thermal_conductivity,Temp_max_leg_right
7,7,1,2,15599,197.8,21.9,135.21214375,43.1,101.7,5.415525000000004,6.834239999999999,0.85,0.95,10.26534375,0.6174642857142852,0.68,0.75,10.3734,4.32225,12.6,15.4,17.7,25.8,9.8,6.4,-0.29,-0.58,-2.211975000000001,-9.43776,11.0,27.5,38.6,0.11,13.5,0.89,77.2281127929688
5,5,1,1,11221,243.4,32.2,124.48365666666668,47.3,102.2,21.753270000000004,15.37599,0.57,0.67,6.5050300000000005,3.844763999999999,0.49,0.92,7.678626666666667,0.8012479999999996,6.1,15.4,24.1,10.2,3.0,5.2,-0.01,-0.41,-0.21973,-10.68501,0.4,26.8,45.7,0.33,37.4,1.26,70.1203552246094
8,8,2,1,21847,124.1,24.6,79.28452,19.5,121.1,18.861325,17.268859999999997,0.65,0.85,13.38155,2.951812499999999,0.54,0.87,6.32142,1.0626525000000004,11.9,8.3,29.3,3.7,4.5,3.1,0.11,0.38,2.331175,10.584139999999998,18.2,27.2,19.3,0.34,10.2,1.14,98.4628845214844
6,6,1,1,13277,291.4,20.7,125.74607142857144,37.7,137.5,8.662500000000001,4.764375,0.7,0.63,8.6625,5.935416666666666,0.93,0.76,13.883571428571427,5.114999999999999,4.1,23.0,4.4,28.1,1.0,2.9,-0.58,0.01,-11.9625,0.048125,15.1,28.6,17.4,0.17,14.4,1.55,76.4526000976563
5,5,1,1,27254,207.4,38.0,97.46894,22.4,129.3,4.344480000000001,18.535155,0.72,0.85,13.1886,2.79288,0.53,0.76,8.680340000000001,3.2893920000000008,9.3,15.4,12.7,23.5,7.8,9.4,-0.76,-0.39,-13.757520000000005,-11.850345,0.2,27.8,16.4,0.21,14.3,0.52,78.2375427246094
8,8,1,1,22698,214.6,15.0,120.86733111111111,49.7,90.2,15.26184,9.200399999999998,0.53,0.93,4.939953333333334,0.4183024999999993,0.4,0.83,3.3273777777777784,0.7667000000000002,6.3,21.8,27.8,3.2,2.6,3.8,-0.28,-0.66,-5.935160000000001,-17.8596,10.0,20.2,28.6,0.48,37.9,1.33,77.2268920898438
6,6,1,1,8278,146.3,36.1,100.80225714285714,30.3,99.5,5.537175,24.079,0.79,0.86,9.657185714285715,1.8341166666666664,0.45,0.82,5.245071428571428,1.34325,26.6,12.1,12.5,5.5,5.8,6.3,-0.47,0.12,-4.910324999999999,3.2835,19.4,27.8,49.5,0.47,38.0,0.59,81.1583801269531
5,5,2,1,19511,258.8,27.0,138.775925,30.0,57.7,0.6491250000000011,3.84859,0.95,0.91,12.4704125,1.644449999999999,0.54,0.7,3.6351,1.8694800000000007,9.9,21.7,21.3,19.1,10.0,8.5,0.55,-0.71,0.7933750000000015,-9.42241,5.7,23.9,24.5,0.32,29.4,1.97,63.5597473144531
6,6,1,2,26779,150.9,31.5,121.39142,40.7,60.1,4.5976500000000025,0.8924849999999998,0.82,0.63,4.435379999999999,3.0390566666666667,0.89,0.72,9.62802,4.992306666666667,24.7,29.9,24.0,6.1,7.9,6.2,0.15,0.73,0.8113500000000003,2.413014999999999,11.5,15.0,17.9,0.31,14.8,1.7,73.7362915039063
6,6,1,1,12406,281.2,19.3,85.04809999999999,8.2,143.0,16.445,11.726000000000004,0.77,0.76,11.9548,4.4044,0.59,0.63,7.593299999999999,5.202816666666666,23.8,14.7,11.2,11.9,7.4,5.4,0.0,-0.6,0.0,-17.589000000000002,22.2,12.6,21.9,0.5,30.7,1.24,83.1485534667969
6,6,1,1,9348,201.2,27.5,128.63566142857144,31.1,90.1,14.37996,13.35282,0.58,0.75,5.5990714285714285,2.177416666666666,0.43,0.91,5.03659,0.5811449999999994,28.5,27.6,10.6,20.9,7.4,7.5,0.24,-0.48,4.54104,-12.32568,14.5,0.3,16.8,0.12,38.4,0.85,74.2147766113281
9,9,1,2,25349,149.8,15.3,113.41707599999998,20.4,73.3,2.6717850000000007,3.023625,0.73,0.64,3.424576,2.14036,0.75,0.9,8.24625,1.099499999999999,24.7,25.2,21.7,28.1,8.4,5.1,0.73,-0.67,7.223715000000001,-6.138875000000001,15.8,7.2,15.2,0.32,14.7,1.5,86.6670776367188
8,8,2,2,25092,154.6,22.7,136.510368,27.2,110.8,18.08256,13.47328,0.52,0.83,9.564256,2.4486800000000013,0.62,0.84,11.540928,2.74784,18.1,24.5,13.0,23.7,2.6,2.7,0.32,0.36,8.50944,7.57872,3.6,5.8,21.6,0.44,13.6,0.92,85.3571411132813
7,7,1,2,16957,177.7,17.3,90.5141675,16.3,61.7,9.32904,2.3446000000000007,0.46,0.93,3.2994075000000005,0.2838199999999996,0.9,0.73,8.107380000000001,3.748275,26.1,18.6,16.1,7.7,9.8,9.6,0.44,0.24,7.32996,0.7404000000000002,20.1,0.9,46.6,0.15,18.8,1.17,81.4050842285156
8,8,2,1,12174,152.1,20.5,116.36156733333333,12.7,95.3,11.06433,3.94542,0.46,0.82,7.189431999999999,1.972710000000001,0.77,0.93,7.582703333333334,0.6420837499999994,11.5,24.2,24.7,16.4,7.0,5.8,0.57,-0.64,14.666669999999998,-7.014079999999999,10.0,22.4,42.1,0.1,34.1,1.0,87.7275634765625
5,5,1,1,15537,269.6,24.0,105.29015,31.4,76.5,2.73105,13.127399999999998,0.66,0.69,5.806349999999999,3.130380000000001,0.56,0.67,4.7838,2.82744,21.8,11.5,11.2,21.3,2.7,1.1,-0.79,-0.22,-10.27395,-3.7026,24.2,21.3,45.6,0.31,30.5,1.85,68.8247924804688
10,10,2,1,10058,129.5,16.2,116.14350181818182,45.8,92.7,12.069540000000002,22.7115,0.72,0.84,9.34416,2.135808,0.5,0.82,3.455181818181818,0.8343000000000004,26.7,17.1,25.5,11.9,2.0,5.9,-0.07,0.02,-0.9084600000000002,0.4635,22.9,26.9,43.6,0.33,17.2,0.49,91.0620056152344
7,7,1,2,10355,192.7,26.4,171.19971249999998,49.3,113.5,2.315400000000001,7.491000000000001,0.94,0.77,10.2689125,3.50552857142857,0.7,0.86,13.665399999999996,2.780750000000001,12.0,26.2,7.0,23.5,3.6,6.6,-0.32,0.56,-1.0896000000000003,9.534000000000004,0.2,16.7,15.2,0.41,28.0,1.37,73.4925476074219
6,6,1,1,20737,159.5,38.0,125.44689142857143,31.9,117.4,3.8741999999999983,13.377730000000003,0.88,0.76,11.21673142857143,4.132480000000001,0.57,0.84,8.030159999999999,1.7844799999999996,27.3,18.0,30.0,18.8,7.6,2.9,0.45,-0.47,3.1697999999999986,-11.863270000000002,25.8,19.2,28.8,0.2,37.5,0.69,78.9247375488281
10,10,2,2,19953,120.1,21.2,156.77546666666666,32.8,108.5,7.486500000000003,11.566100000000002,0.85,0.94,14.448583333333332,1.106700000000001,0.74,0.81,10.839149999999998,3.05102,29.4,5.0,11.3,20.3,6.8,5.2,0.08,0.18,0.6510000000000002,2.538900000000001,10.4,26.4,49.2,0.33,36.1,1.03,87.5449462890625
5,5,1,2,15746,168.2,34.0,78.37402999999999,11.1,64.7,5.441270000000001,0.9963799999999998,0.42,0.69,3.12501,1.6847880000000004,0.86,0.62,8.62451,7.047986666666667,14.5,8.1,12.9,23.2,5.4,1.3,-0.71,0.78,-13.32173,3.53262,1.3,17.3,49.1,0.14,14.3,0.41,78.8177429199219
8,8,2,2,26680,159.5,20.5,129.580864,31.6,88.1,7.334324999999998,19.382,0.63,0.72,7.992431999999999,3.8852100000000007,0.5,0.8,7.048,2.202499999999999,26.9,19.2,5.3,6.8,8.9,4.2,-0.55,-0.12,-8.964175,-2.643,1.6,15.4,15.5,0.43,28.8,1.34,82.0330444335938
8,8,1,2,1330,121.4,26.2,107.49647333333333,15.8,105.5,5.1273,2.7799250000000004,0.73,0.78,6.674633333333333,2.1179125,0.83,0.84,14.710919999999998,3.502600000000001,19.2,12.4,21.2,27.9,4.5,3.7,-0.64,0.69,-9.1152,6.187575000000001,23.9,9.0,43.2,0.35,11.6,0.25,90.6169372558594
5,5,1,1,9549,222.3,31.4,80.62795333333332,5.6,116.6,2.0987999999999998,7.555679999999998,0.9,0.79,13.817100000000002,4.407479999999998,0.76,0.82,12.110853333333331,3.190176,23.7,9.4,10.6,10.3,8.9,1.0,0.64,-0.46,3.731199999999999,-6.436319999999999,6.3,14.1,44.4,0.24,29.4,1.36,80.5733581542969
9,9,1,2,19438,114.4,15.8,77.199168,14.8,58.6,0.7090599999999996,2.6956,0.89,0.92,4.798168,0.463591111111111,0.9,0.95,8.3505,0.5274000000000001,22.7,16.3,15.0,10.4,1.5,3.1,-0.78,-0.08,-2.5139399999999994,-0.2343999999999999,0.4,26.5,30.2,0.31,11.1,0.6,99.6440063476563
6,6,2,1,565,221.0,23.0,115.26916,35.0,87.1,4.982119999999998,15.207659999999995,0.56,0.65,7.926100000000001,5.690533333333334,0.64,0.63,5.01696,3.437546666666666,24.9,5.5,20.8,24.1,5.5,3.1,-0.74,-0.03,-14.179879999999995,-0.4703399999999999,16.4,15.2,12.3,0.3,24.3,0.75,73.87490234375
7,7,2,2,7535,120.8,36.0,118.080128,35.6,104.6,2.22275,26.15,0.83,0.74,12.849063999999998,5.643170000000001,0.5,0.85,8.891,1.96125,16.7,3.8,27.2,18.2,1.7,4.0,0.75,0.0,6.668249999999999,0.0,7.0,20.9,31.4,0.35,11.3,1.13,86.3956237792969
8,8,2,1,12488,216.7,17.2,125.65654333333336,30.5,136.9,5.352790000000002,18.460965,0.83,0.8,18.18032,5.681349999999998,0.71,0.87,9.395903333333331,1.5794837499999996,28.5,8.6,14.2,4.5,6.6,8.3,-0.54,0.07,-6.283710000000003,1.3895350000000004,22.0,10.6,29.5,0.18,29.7,1.77,84.2494445800781
8,8,1,1,21259,134.0,24.5,96.2954311111111,23.1,121.6,12.768,12.573439999999998,0.5,0.68,4.5937777777777775,2.4319999999999995,0.56,0.78,5.901653333333334,1.87264,4.8,18.0,17.1,20.8,7.5,4.0,0.58,-0.53,17.631999999999998,-14.178559999999996,13.8,20.6,33.4,0.2,23.9,1.5,92.6165405273438
10,10,2,2,820,111.1,21.5,138.36103666666668,35.6,105.7,17.59905,4.418259999999999,0.55,0.89,8.623358333333334,1.2789699999999995,0.81,0.88,12.55716,2.054808,11.4,23.3,11.2,3.2,6.2,9.4,0.26,0.56,6.18345,5.62324,27.9,1.3,48.2,0.11,18.3,1.12,91.6659484863281
8,8,1,1,7372,178.4,16.8,114.35013333333332,48.3,84.9,6.5712600000000005,9.339,0.64,0.94,5.675093333333333,0.4075200000000007,0.78,0.88,6.475040000000001,0.9933300000000004,15.7,11.7,3.0,20.4,1.5,1.8,0.57,0.0,8.71074,0.0,19.5,24.9,40.5,0.36,21.8,1.08,84.8378234863281
6,6,2,1,14638,116.4,34.2,78.26105428571428,10.6,58.3,9.12978,8.998604999999998,0.64,0.79,7.36912,2.6118399999999995,0.51,0.9,3.822814285714286,0.4955499999999997,23.3,18.6,17.8,12.9,4.7,1.8,0.13,-0.37,1.36422,-5.284895,18.7,26.0,47.2,0.27,12.9,0.55,86.0849548339844
8,8,1,1,27740,185.9,15.9,95.69128888888888,5.9,104.0,11.0864,12.105599999999995,0.59,0.65,4.431555555555556,2.6845,0.76,0.69,6.059733333333333,3.062800000000001,20.6,23.5,19.9,21.0,4.7,7.8,0.48,-0.03,10.2336,-0.3743999999999999,7.2,12.5,36.5,0.38,34.8,1.9,88.8712097167969
6,6,2,2,2386,213.2,24.9,131.46766000000002,46.2,79.3,9.769759999999998,14.87668,0.56,0.67,7.438340000000001,4.884879999999999,0.44,0.63,5.495489999999999,4.303346666666666,20.5,9.8,16.4,18.0,4.5,3.1,0.44,0.33,7.676239999999999,7.32732,26.1,4.5,38.5,0.4,24.0,1.14,71.0200439453125
7,7,1,1,7473,118.4,39.4,105.83786125,39.7,137.1,4.544865000000001,7.088070000000002,0.83,0.63,8.96119875,6.014772857142857,0.89,0.7,10.6766625,5.229385714285714,15.6,15.2,11.3,8.8,6.5,4.7,-0.61,-0.06,-7.1086350000000005,-0.45243,15.1,11.3,10.8,0.3,22.5,1.83,91.1308837890625
6,6,1,2,4131,151.9,28.2,108.29892857142858,20.9,50.0,0.9625,0.7874999999999999,0.93,0.64,4.251428571428572,2.79,0.93,0.63,7.32375,5.734999999999999,27.0,15.4,21.7,23.4,5.4,9.8,-0.45,0.55,-0.7875,0.9625,26.5,1.1,42.3,0.19,19.9,0.4,73.4204956054688
6,6,1,1,24691,217.5,27.1,131.8737142857143,49.2,106.8,8.538660000000002,16.703519999999997,0.59,0.66,5.9411314285714285,3.5706799999999994,0.54,0.89,7.332582857142858,1.0573199999999996,7.3,25.4,4.1,11.9,6.0,1.7,-0.61,-0.32,-13.35534,-7.860479999999999,0.4,11.7,28.0,0.14,32.1,1.89,74.9663635253906
5,5,1,1,20337,288.8,18.6,81.88271,20.4,61.8,5.487839999999999,9.48321,0.63,0.88,5.710319999999999,0.9344160000000002,0.69,0.77,5.47239,1.961532,22.0,25.0,15.1,5.6,3.8,9.0,-0.52,-0.01,-5.94516,-0.09579,5.9,16.4,24.3,0.11,19.7,1.02,69.0614868164063
8,8,1,2,17307,114.6,30.7,121.8692,11.8,117.0,14.320800000000002,3.357899999999999,0.64,0.62,5.158399999999999,3.5568,0.86,0.85,17.1054,3.773250000000001,21.8,17.4,6.4,18.1,6.6,1.1,-0.32,-0.59,-6.739200000000001,-4.832099999999999,8.4,3.2,39.6,0.25,34.1,0.74,93.1711669921875
5,5,1,1,7548,210.4,32.1,118.577865,28.1,65.1,4.47888,1.699110000000001,0.57,0.73,4.514684999999999,2.003778,0.82,0.94,8.363179999999998,0.6405839999999998,20.9,28.3,28.6,12.2,4.0,1.8,0.68,-0.71,9.51762,-4.159890000000001,11.8,4.9,46.6,0.31,37.1,0.48,68.8504577636719
6,6,2,1,1859,226.2,26.9,149.7915942857143,34.3,108.4,23.674560000000003,13.9023,0.52,0.62,8.73704,7.139946666666667,0.55,0.73,6.217514285714286,2.6829,6.3,23.3,12.8,27.4,9.9,7.7,-0.09,-0.43,-2.34144,-10.4877,7.2,21.4,28.8,0.45,31.2,0.74,72.0244384765625
9,9,2,1,20851,137.1,16.2,93.6055,9.6,77.0,5.293749999999999,6.352499999999999,0.45,0.84,4.851,1.1088,0.5,0.91,3.5035000000000003,0.3849999999999995,11.3,3.4,9.9,25.2,8.7,3.5,-0.75,0.67,-15.88125,12.8975,1.1,2.1,38.4,0.14,33.5,0.67,92.6942077636719
6,6,2,2,13619,146.9,38.1,125.583705,17.9,91.3,10.80079,7.984185,0.74,0.81,13.681305,4.278926666666666,0.67,0.89,13.6105475,2.242936666666665,28.0,9.5,5.4,10.2,2.0,3.2,-0.09,0.47,-1.06821,7.080314999999999,8.5,4.7,11.9,0.43,28.2,1.71,78.8393798828125
6,6,2,1,18250,220.0,21.1,116.42265142857144,41.6,62.4,4.46472,6.58944,0.47,0.88,6.45216,1.1731199999999995,0.67,0.79,4.718331428571429,1.46328,11.9,15.2,28.0,25.9,5.3,8.9,-0.73,0.36,-12.071280000000002,3.70656,24.3,7.4,34.8,0.34,10.8,1.36,70.0249877929688
9,9,1,2,23989,102.7,25.6,136.31236266666667,38.3,72.7,8.88394,1.4249200000000006,0.74,0.72,3.873456,1.6737155555555556,0.86,0.76,7.919453333333333,3.001056,26.8,16.3,17.7,26.6,3.6,6.0,-0.06,-0.72,-0.56706,-3.6640800000000016,12.1,25.4,25.0,0.16,29.4,1.71,89.2647033691406
9,9,1,1,9768,124.7,20.0,101.1221,28.2,99.5,3.203899999999995,12.6763,0.93,0.68,6.292380000000001,3.290133333333333,0.72,0.73,5.22972,2.1492000000000004,29.2,15.6,4.1,12.3,4.2,9.8,0.08,-0.09,0.2785999999999995,-1.2537,13.1,10.5,42.0,0.36,33.5,0.34,97.5666748046875
8,8,1,1,9409,117.2,21.7,76.77165000000001,13.2,79.5,15.387225,1.48665,0.51,0.62,2.7931000000000004,1.9258875,0.83,0.87,6.378550000000001,1.0722562499999997,17.5,7.8,18.9,16.9,1.6,3.5,0.21,-0.78,4.090275,-5.27085,11.2,10.8,48.6,0.14,29.7,1.43,100.581994628906
6,6,2,2,21959,193.7,28.7,144.51232,33.8,77.9,17.340540000000004,2.5356450000000006,0.47,0.82,7.505665,2.1967800000000004,0.79,0.78,12.000495,4.513006666666667,3.4,11.2,8.8,29.7,3.4,1.1,-0.16,-0.69,-3.302960000000001,-5.643855,1.0,13.3,31.3,0.37,26.3,1.64,70.6370483398438
7,7,1,2,17696,116.8,38.3,97.493608,18.0,130.4,17.799599999999998,24.60648,0.65,0.92,9.7474,0.9686857142857142,0.49,0.62,7.923104,6.070119999999999,17.7,20.2,15.5,15.9,5.8,6.4,0.22,0.26,5.0204,8.645520000000001,0.2,29.6,19.5,0.27,11.4,0.5,90.1278625488281
5,5,2,1,857,343.8,16.9,100.49111,29.8,59.8,8.862359999999999,1.24384,0.62,0.92,8.52748,0.9886933333333326,0.87,0.65,5.63615,3.64182,12.1,21.1,9.9,3.2,2.6,8.2,0.22,-0.68,2.49964,-2.6431600000000004,3.9,15.2,39.9,0.3,21.1,1.22,64.3603454589844
7,7,1,2,8689,126.7,32.2,135.491872,12.1,73.4,6.062840000000002,4.00764,0.72,0.66,4.35996,2.566902857142857,0.79,0.73,8.465956,3.914055000000001,17.6,28.1,22.6,27.5,8.3,8.8,-0.41,0.48,-4.213160000000001,3.69936,29.3,27.1,28.4,0.33,37.7,1.81,78.2803588867188
6,6,1,2,5470,131.8,34.6,107.62055,14.1,59.5,6.188,2.290749999999999,0.68,0.66,3.8148,2.292733333333333,0.86,0.95,12.152875,0.8528333333333341,14.8,11.6,14.9,24.0,6.6,5.2,0.35,-0.45,3.332,-1.87425,9.5,12.1,21.2,0.24,24.6,0.89,77.8738952636719
8,8,1,1,11899,155.3,23.5,113.57865111111111,16.7,143.8,4.745400000000001,5.061759999999996,0.85,0.95,12.902055555555556,0.7639375000000008,0.92,0.91,13.37659555555556,1.4883299999999997,26.2,19.3,14.7,20.1,7.5,4.1,0.56,0.12,6.039600000000003,0.6902399999999994,21.9,23.7,44.2,0.25,31.2,0.47,92.3379455566406
8,8,1,2,16288,192.2,15.8,141.15935644444446,41.4,59.6,10.012800000000002,2.60452,0.58,0.77,2.9574844444444444,0.99383,0.77,0.79,7.250936,2.4093300000000006,7.2,23.3,4.3,26.2,4.4,7.7,0.2,-0.62,2.5032000000000005,-4.249479999999999,13.7,20.5,20.7,0.19,25.1,1.69,71.8144775390625
9,9,2,1,9979,114.8,24.5,84.754112,13.4,149.6,17.174080000000004,7.330399999999996,0.72,0.86,15.438719999999998,3.015935999999999,0.86,0.62,7.976672000000001,5.432142222222222,23.6,5.8,19.8,7.9,2.2,4.0,0.18,0.3,3.76992,3.141599999999998,7.9,24.5,34.7,0.12,16.6,1.02,104.833917236328
7,7,2,1,2593,107.9,34.6,99.05368375,30.4,75.1,1.0701750000000028,9.85312,0.95,0.66,9.41754,6.064324999999998,0.59,0.87,4.818603749999999,0.8228814285714289,21.4,3.9,3.5,6.0,9.2,8.7,-0.43,0.36,-0.8073250000000021,5.54238,4.8,4.2,28.8,0.15,25.9,2.0,87.4490600585938
10,10,1,2,29174,107.4,21.2,122.80107818181818,31.4,104.1,13.991039999999998,19.5708,0.68,0.91,5.856098181818182,0.6370919999999998,0.53,0.78,7.172490000000001,2.427611999999999,18.3,24.7,23.1,12.4,9.6,3.8,0.16,-0.2,2.66496,-4.8927,17.7,2.5,11.7,0.4,30.3,1.62,94.7391906738281
6,6,1,1,18814,260.7,16.4,75.59075714285714,26.0,90.6,9.689669999999998,11.986380000000002,0.77,0.84,8.37144,1.8603200000000004,0.73,0.69,6.519317142857141,3.41713,18.9,4.1,14.5,18.7,4.6,5.6,-0.07,-0.02,-0.7293299999999998,-0.24462,22.7,18.7,30.5,0.39,11.9,0.28,79.6223693847656
7,7,1,1,22890,101.0,36.3,75.28069500000001,5.9,99.4,0.5715499999999998,12.171530000000002,0.95,0.63,7.4363625,4.991300000000001,0.69,0.81,6.944332500000001,1.861619999999999,29.9,22.2,21.0,9.8,4.7,6.3,0.77,-0.21,1.91345,-3.2354700000000007,26.2,23.3,23.8,0.32,23.0,1.19,97.5232788085938
8,8,1,2,9278,117.5,27.8,101.55780555555556,28.5,115.7,17.962425,17.40128,0.55,0.73,5.161505555555555,2.1476812500000007,0.53,0.75,9.198150000000002,3.8325625,5.0,20.4,10.8,8.4,6.3,3.3,0.31,-0.36,8.070075,-9.78822,15.6,17.2,25.3,0.21,17.4,1.28,96.08876953125
7,7,2,1,19202,114.2,26.7,86.352376,17.5,51.7,1.3959000000000017,3.908520000000001,0.94,0.63,6.123348,4.495315,0.64,0.63,2.60568,1.748937142857143,21.1,10.6,23.8,23.8,5.7,1.2,0.1,0.58,0.1551000000000002,5.39748,5.1,16.9,29.2,0.13,13.9,0.78,86.3673950195313
7,7,2,2,12622,100.6,39.1,105.35368,35.2,80.6,5.077799999999998,7.604609999999999,0.79,0.74,9.423752,4.138809999999999,0.49,0.76,6.003088,2.3696399999999995,28.8,4.2,25.9,8.5,8.5,6.0,0.4,0.63,3.3851999999999998,12.948389999999998,10.8,18.9,41.8,0.14,12.1,0.24,88.4599853515625
8,8,2,2,23584,123.4,27.8,144.179264,48.1,83.8,7.391160000000001,3.812899999999999,0.58,0.69,6.707351999999998,3.76681,0.74,0.95,11.78228,0.77515,12.8,12.8,21.2,20.5,7.3,4.2,0.58,-0.65,10.20684,-7.081099999999999,27.5,23.6,38.9,0.29,14.3,0.7,81.0248352050781
10,10,2,2,21399,107.5,21.6,113.27128,14.6,119.6,15.458299999999998,12.10352,0.45,0.8,7.176000000000001,2.152799999999999,0.78,0.93,14.45964,1.306031999999999,21.9,17.2,18.3,20.0,1.9,5.7,-0.53,0.08,-17.431700000000003,1.05248,0.4,17.5,45.0,0.25,10.6,1.85,99.1780334472656
6,6,2,2,27976,218.1,23.1,134.90124,25.2,60.4,7.616440000000001,8.908999999999999,0.74,0.88,9.83312,1.7878400000000003,0.5,0.85,6.4175,1.5100000000000005,14.4,6.5,24.8,24.9,2.2,6.7,0.03,0.41,0.23556,6.191,6.7,8.5,15.9,0.39,36.9,0.75,66.4451538085938
5,5,2,2,25782,207.4,36.6,135.24089999999998,36.1,77.2,1.7755999999999998,2.0264999999999995,0.8,0.63,9.727200000000002,7.617066666666666,0.75,0.87,12.59325,2.5090000000000003,29.7,17.8,4.7,5.8,9.3,4.2,0.77,0.79,5.944399999999999,7.623499999999999,29.7,1.8,44.5,0.48,17.4,0.79,68.6532836914063
6,6,1,1,12161,177.1,33.5,110.70940285714283,24.3,129.3,7.893765000000002,16.408170000000002,0.63,0.89,10.356930000000002,1.4934149999999988,0.73,0.79,10.652472857142858,3.3036150000000006,13.4,23.9,21.3,18.2,8.0,8.7,0.67,-0.06,16.026735000000002,-1.04733,22.5,5.2,32.1,0.15,23.3,0.75,81.2003723144531
8,8,2,2,21339,157.0,22.7,142.193184,13.0,103.2,1.7544000000000035,22.24992,0.95,0.87,17.05896,3.1862999999999992,0.56,0.73,8.437632,3.900960000000001,26.7,18.3,7.4,17.5,5.2,8.1,0.32,-0.02,0.8256000000000018,-0.4540799999999999,23.0,12.3,12.8,0.27,29.1,1.07,81.3496643066406
9,9,2,1,28858,126.7,18.4,108.094556,30.0,73.4,7.024379999999999,20.008840000000003,0.42,0.77,3.95626,1.4180880000000002,0.42,0.87,2.682036,0.4452933333333335,30.0,16.3,8.5,12.8,5.1,2.3,0.67,0.06,14.261620000000002,1.27716,14.8,25.3,34.9,0.43,33.3,0.55,89.9371887207031
5,5,1,1,10201,246.8,30.8,121.83183,49.2,96.6,6.6654,5.182589999999999,0.7,0.71,8.001699999999998,3.92196,0.63,0.91,9.23013,1.0954439999999992,28.0,24.2,19.1,20.6,4.2,9.4,0.54,-0.71,7.824600000000002,-12.68841,10.0,12.1,30.1,0.18,10.6,0.98,69.2791687011719
5,5,2,1,10401,253.4,37.2,162.66531666666666,45.9,128.5,21.5109,6.9389999999999965,0.46,0.83,12.265325,3.349566666666668,0.8,0.86,14.73466666666667,2.878399999999999,28.0,19.9,17.4,23.1,4.2,4.3,0.38,0.46,13.1841,5.910999999999998,9.8,14.7,23.4,0.48,30.3,1.72,68.3830505371094
9,9,1,2,29065,154.4,17.6,112.64573333333333,38.3,115.0,11.0055,3.0417500000000004,0.71,0.66,5.3889,3.0845555555555557,0.77,0.71,10.478416666666666,5.135900000000001,30.0,7.3,24.3,10.4,5.2,4.2,0.34,0.77,5.669500000000002,10.18325,29.2,11.9,12.4,0.5,26.1,0.21,90.2924133300781
6,6,2,1,22849,172.7,23.3,86.29101714285716,25.1,59.6,13.5888,2.586640000000001,0.4,0.85,5.066000000000001,1.1920000000000002,0.72,0.76,4.659017142857143,1.7164799999999996,8.3,4.7,20.9,11.8,5.9,5.0,-0.24,0.69,-4.2912,5.75736,3.0,4.0,36.3,0.33,24.0,0.37,74.9382263183594
5,5,1,2,9013,270.0,32.2,156.2210233333333,35.5,107.8,11.56155,11.254319999999998,0.61,0.77,8.438943333333333,3.0248679999999992,0.64,0.73,12.59104,6.20928,11.0,15.8,15.5,27.1,5.7,9.8,0.45,0.42,9.45945,8.149679999999998,25.9,11.7,34.8,0.31,34.4,1.33,67.546533203125
5,5,1,1,12956,254.9,25.7,109.34061333333334,11.9,72.1,10.706849999999998,14.232539999999997,0.45,0.75,4.055625,1.6222499999999995,0.53,0.61,3.8849883333333337,2.980614,30.0,26.6,13.6,23.6,9.9,8.8,0.46,-0.16,9.12065,-2.71096,10.5,21.9,41.0,0.15,39.3,1.43,68.9020629882813
10,10,2,1,23753,111.1,21.0,123.08928181818182,36.5,109.8,10.7055,2.470500000000004,0.75,0.8,10.98,3.294,0.95,0.91,8.629281818181816,0.9387900000000002,24.6,7.7,9.7,24.2,2.3,8.8,0.22,0.1,3.0195000000000003,0.2745000000000004,21.6,15.4,27.8,0.11,21.8,1.06,109.967950439453
8,8,2,1,29081,101.2,22.2,76.60958666666667,20.7,53.0,5.398049999999998,1.0335,0.79,0.69,5.77806,3.244925000000001,0.94,0.66,3.653466666666666,2.11735,18.5,7.7,6.8,3.7,1.7,7.9,0.03,0.35,0.1669499999999999,0.5564999999999999,4.6,15.6,17.8,0.19,27.6,1.17,94.3708129882813
6,6,2,2,11081,183.8,32.7,146.27035999999998,19.3,98.6,19.6707,10.845999999999998,0.58,0.84,12.009479999999998,3.050026666666668,0.6,0.83,12.2757,3.3524000000000007,13.0,14.6,24.9,26.3,3.4,2.9,0.05,-0.45,1.0353,-8.874,23.3,3.8,30.7,0.28,31.2,0.32,73.7734619140625
7,7,2,2,14258,170.3,33.4,185.9138,40.2,134.5,6.11975,8.433149999999998,0.65,0.92,16.086199999999998,1.7485,0.67,0.9,16.2207,2.2528749999999995,8.9,30.0,12.6,4.3,3.7,4.5,0.74,0.62,17.41775,13.759349999999998,21.4,16.1,24.5,0.2,38.6,1.05,74.2789245605469
5,5,2,1,22628,286.3,20.6,107.5528,23.1,52.4,7.018979999999999,3.00514,0.53,0.74,5.1378200000000005,2.4069066666666665,0.69,0.66,3.97716,2.4586079999999995,19.2,28.2,7.0,14.8,8.9,2.7,-0.43,-0.63,-5.295019999999999,-5.11686,20.7,13.7,30.6,0.2,18.3,1.64,64.7068725585938
