w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Coreloss_W
11.6,3.4,3.4,22.4,11.6,23.2,0.0,0.5,14.0,31.0,0.105,0.08,2.0,25.0,0.07,0.05,0.1,0.49,1.2,1.4,3.7,3.8,18.0,26.0,0.2,2.8,4.8,5.0,1.05,3.1,7.90126
41.6,3.4,1.0,14.0,8.0,18.4,0.0,0.5,14.0,33.0,0.14,0.07,2.0,18.0,0.07,0.01,0.1,0.48,0.6,2.3,3.9,2.1,27.0,10.0,4.5,0.6,3.7,1.6,0.57,1.4,3.24694
18.8,4.6,2.2,24.8,23.6,23.2,0.0,0.5,14.0,34.0,0.105,0.02,2.0,20.0,0.175,0.07,0.1,0.47,2.8,3.2,4.9,3.9,20.0,23.0,0.7,2.7,0.8,3.9,1.38,3.5,9.16246
12.8,10.6,3.4,10.4,21.2,24.4,0.0,0.5,14.0,24.0,0.105,0.05,2.0,24.0,0.175,0.03,0.1,0.19,2.3,3.1,5.0,3.9,10.0,5.0,3.0,1.0,2.4,2.0,1.32,2.1,9.87667
40.4,5.8,1.0,4.4,3.2,34.0,0.0,0.5,14.0,32.0,0.035,0.01,2.0,17.0,0.105,0.01,0.1,0.46,0.2,1.4,1.8,1.2,12.0,11.0,2.6,0.8,1.0,4.5,0.19,1.0,2.95143
18.8,11.8,2.2,20.0,5.6,25.6,0.0,0.5,14.0,14.0,0.175,0.03,2.0,10.0,0.175,0.02,0.1,0.37,0.6,1.3,1.5,1.3,28.0,17.0,3.4,3.4,0.3,4.0,0.47,1.1,2.867
41.6,5.8,1.0,15.2,8.0,43.6,0.0,0.51,14.0,18.0,0.175,0.06,2.0,17.0,0.035,0.02,0.1,0.38,0.4,1.6,3.3,2.7,11.0,16.0,2.6,2.2,4.6,2.9,0.11,1.3,3.13217
41.6,11.8,1.0,3.2,4.4,38.8,0.0,0.51,14.0,24.0,0.14,0.07,2.0,19.0,0.175,0.05,0.1,0.36,0.5,1.7,2.3,2.5,11.0,5.0,4.5,1.8,2.3,3.9,0.4,1.1,4.15867
12.8,9.4,3.4,22.4,14.0,25.6,0.0,0.51,14.0,11.0,0.14,0.04,2.0,35.0,0.175,0.1,0.1,0.29,1.5,1.4,4.4,3.6,2.0,21.0,3.1,0.5,4.8,0.7,0.27,1.9,6.34898
40.4,11.8,1.0,11.6,4.4,37.6,0.0,0.51,14.0,27.0,0.07,0.05,2.0,34.0,0.14,0.06,0.1,0.47,0.4,0.5,1.9,4.3,18.0,5.0,4.9,0.1,3.2,1.7,0.19,1.0,1.86135
20.0,9.4,2.2,24.8,15.2,23.2,0.0,0.5,14.0,34.0,0.175,0.02,2.0,10.0,0.035,0.02,0.1,0.03,1.9,4.4,5.0,3.3,7.0,11.0,0.6,3.5,3.7,3.9,1.05,2.5,5.63786
20.0,9.4,2.2,24.8,15.2,23.2,0.0,0.5,14.0,34.0,0.175,0.02,2.0,10.0,0.035,0.02,0.1,0.03,1.9,4.4,5.0,3.3,7.0,11.0,0.6,3.5,3.7,3.9,1.05,2.5,5.63786
20.0,9.4,2.2,24.8,15.2,23.2,0.0,0.5,14.0,34.0,0.175,0.02,2.0,10.0,0.035,0.02,0.1,0.03,1.9,4.4,5.0,3.3,7.0,11.0,0.6,3.5,3.7,3.9,1.05,2.5,5.63786
9.2,11.8,4.6,23.6,16.4,32.8,0.0,0.5,14.0,18.0,0.175,0.01,2.0,28.0,0.105,0.05,0.1,0.43,1.0,2.0,4.4,4.4,7.0,13.0,2.7,4.0,3.8,4.3,0.55,1.4,7.90837
42.8,4.6,1.0,8.0,5.6,4.0,0.0,0.5,14.0,23.0,0.07,0.01,2.0,12.0,0.175,0.05,0.1,0.45,0.5,2.4,2.8,5.0,10.0,11.0,4.3,1.3,0.2,4.6,0.27,1.6,2.05085
9.2,3.4,4.6,20.0,15.2,4.0,0.0,0.51,14.0,32.0,0.175,0.01,2.0,35.0,0.175,0.08,0.1,0.46,0.8,2.9,3.0,3.0,30.0,18.0,2.2,4.2,4.2,3.0,0.7,2.1,6.74144
20.0,3.4,2.2,15.2,11.6,47.2,0.0,0.5,14.0,27.0,0.175,0.03,2.0,17.0,0.07,0.05,0.1,0.06,1.3,1.2,3.2,3.8,14.0,12.0,3.0,4.3,1.7,3.0,0.57,1.7,7.60544
9.2,8.2,4.6,11.6,12.8,47.2,0.0,0.5,14.0,23.0,0.105,0.04,2.0,12.0,0.14,0.05,0.1,0.5,0.6,0.9,4.8,3.4,9.0,22.0,3.3,1.3,0.1,0.9,0.36,1.7,11.9094
20.0,8.2,2.2,21.2,23.6,26.8,0.0,0.5,14.0,28.0,0.175,0.06,2.0,17.0,0.14,0.1,0.1,0.47,3.0,2.1,5.0,4.9,1.0,26.0,0.3,2.1,1.9,5.0,0.46,3.2,7.77997
20.0,8.2,2.2,21.2,23.6,26.8,0.0,0.5,14.0,28.0,0.175,0.06,2.0,17.0,0.14,0.1,0.1,0.47,3.0,2.1,5.0,4.9,1.0,26.0,0.3,2.1,1.9,5.0,0.46,3.2,7.77997
20.0,8.2,2.2,21.2,23.6,26.8,0.0,0.5,14.0,28.0,0.175,0.06,2.0,17.0,0.14,0.1,0.1,0.47,3.0,2.1,5.0,4.9,1.0,26.0,0.3,2.1,1.9,5.0,0.46,3.2,7.77997
44.0,2.2,1.0,3.2,6.8,42.4,0.0,0.51,14.0,25.0,0.175,0.06,2.0,34.0,0.175,0.04,0.1,0.33,0.3,1.0,1.2,1.4,21.0,13.0,0.9,4.6,0.7,4.4,0.2,1.0,6.19513
44.0,5.8,1.0,15.2,9.2,20.8,0.0,0.51,14.0,31.0,0.175,0.06,2.0,32.0,0.105,0.03,0.1,0.39,0.9,3.6,3.3,2.8,7.0,22.0,3.0,3.9,1.1,0.7,0.8,2.0,3.06456
44.0,5.8,1.0,15.2,9.2,20.8,0.0,0.51,14.0,31.0,0.175,0.06,2.0,32.0,0.105,0.03,0.1,0.39,0.9,3.6,3.3,2.8,7.0,22.0,3.0,3.9,1.1,0.7,0.8,2.0,3.06456
44.0,5.8,1.0,15.2,9.2,20.8,0.0,0.51,14.0,31.0,0.175,0.06,2.0,32.0,0.105,0.03,0.1,0.39,0.9,3.6,3.3,2.8,7.0,22.0,3.0,3.9,1.1,0.7,0.8,2.0,3.06456
12.8,13.0,3.4,24.8,16.4,50.8,0.0,0.51,14.0,22.0,0.175,0.04,2.0,30.0,0.175,0.02,0.1,0.37,1.8,0.8,5.0,1.9,17.0,2.0,3.0,1.5,2.0,2.3,0.1,1.0,7.13796
12.8,13.0,3.4,10.4,14.0,14.8,0.0,0.51,14.0,23.0,0.175,0.01,2.0,16.0,0.035,0.02,0.1,0.36,0.6,0.6,2.4,3.5,26.0,22.0,2.3,1.9,0.2,1.5,0.21,2.3,6.17203
41.6,2.2,1.0,12.8,11.6,29.2,0.0,0.51,14.0,25.0,0.175,0.09,2.0,23.0,0.105,0.08,0.1,0.42,1.0,1.6,4.7,3.9,12.0,22.0,3.5,3.9,0.9,3.0,0.11,2.1,4.35178
46.4,13.0,1.0,14.0,4.4,34.0,0.0,0.5,14.0,28.0,0.14,0.03,2.0,26.0,0.14,0.07,0.1,0.28,0.3,1.1,2.4,5.0,17.0,24.0,1.5,3.6,2.3,1.8,0.2,1.4,1.48436
20.0,9.4,2.2,22.4,18.8,24.4,0.0,0.51,14.0,26.0,0.14,0.1,2.0,12.0,0.175,0.03,0.1,0.23,1.0,1.1,4.7,2.5,19.0,15.0,2.2,0.9,3.9,5.0,0.53,1.2,6.02439
46.4,5.8,1.0,5.6,8.0,16.0,0.0,0.51,14.0,34.0,0.175,0.1,2.0,7.0,0.07,0.02,0.1,0.14,0.6,4.1,4.3,4.4,1.0,12.0,3.9,2.0,0.4,0.9,0.43,1.0,2.80883
21.2,3.4,2.2,11.6,23.6,11.2,0.0,0.5,14.0,31.0,0.175,0.1,2.0,23.0,0.105,0.06,0.1,0.29,2.0,3.4,4.8,5.0,18.0,8.0,0.8,0.5,2.6,2.8,1.42,2.5,8.0581
21.2,3.4,2.2,11.6,23.6,11.2,0.0,0.5,14.0,31.0,0.175,0.1,2.0,23.0,0.105,0.06,0.1,0.29,2.0,3.4,4.8,5.0,18.0,8.0,0.8,0.5,2.6,2.8,1.42,2.5,8.0581
21.2,3.4,2.2,11.6,23.6,11.2,0.0,0.5,14.0,31.0,0.175,0.1,2.0,23.0,0.105,0.06,0.1,0.29,2.0,3.4,4.8,5.0,18.0,8.0,0.8,0.5,2.6,2.8,1.42,2.5,8.0581
44.0,2.2,1.0,6.8,5.6,34.0,0.0,0.51,14.0,27.0,0.07,0.07,2.0,16.0,0.105,0.04,0.1,0.27,0.7,1.9,1.6,3.3,19.0,1.0,1.7,3.6,4.6,1.7,0.43,1.3,3.32164
20.0,8.2,2.2,17.6,21.2,36.4,0.0,0.5,14.0,35.0,0.175,0.01,2.0,16.0,0.14,0.07,0.1,0.41,1.1,2.4,4.4,3.1,11.0,30.0,0.3,4.7,2.5,4.7,0.55,2.3,7.1092
21.2,10.6,2.2,10.4,20.0,49.6,0.0,0.51,14.0,18.0,0.105,0.09,2.0,14.0,0.175,0.1,0.1,0.33,1.9,2.4,5.0,4.5,19.0,21.0,4.1,4.0,3.7,3.8,0.49,1.3,7.57853
20.0,7.0,2.2,12.8,20.0,35.2,0.0,0.5,14.0,21.0,0.175,0.04,2.0,10.0,0.175,0.01,0.1,0.28,1.4,2.7,3.9,3.9,14.0,6.0,2.8,5.0,3.9,3.2,1.07,3.0,7.21983
45.2,2.2,1.0,4.4,3.2,8.8,0.0,0.51,14.0,34.0,0.07,0.06,2.0,26.0,0.175,0.08,0.1,0.28,0.4,0.9,1.6,2.1,20.0,12.0,3.6,1.3,2.1,0.7,0.18,1.5,1.63546
20.0,7.0,2.2,26.0,4.4,47.2,0.0,0.51,14.0,23.0,0.175,0.07,2.0,15.0,0.175,0.01,0.1,0.48,0.5,0.5,2.1,3.2,9.0,2.0,0.6,0.8,4.8,5.0,0.27,1.1,2.6539
20.0,7.0,2.2,26.0,4.4,47.2,0.0,0.51,14.0,23.0,0.175,0.07,2.0,15.0,0.175,0.01,0.1,0.48,0.5,0.5,2.1,3.2,9.0,2.0,0.6,0.8,4.8,5.0,0.27,1.1,2.6539
20.0,7.0,2.2,26.0,4.4,47.2,0.0,0.51,14.0,23.0,0.175,0.07,2.0,15.0,0.175,0.01,0.1,0.48,0.5,0.5,2.1,3.2,9.0,2.0,0.6,0.8,4.8,5.0,0.27,1.1,2.6539
21.2,8.2,2.2,18.8,9.2,11.2,0.0,0.5,14.0,22.0,0.14,0.04,2.0,13.0,0.14,0.07,0.1,0.19,1.0,2.9,4.1,5.0,8.0,26.0,4.5,3.1,2.3,0.9,0.31,1.6,3.30921
45.2,4.6,1.0,17.6,10.4,13.6,0.0,0.51,14.0,18.0,0.07,0.02,2.0,16.0,0.14,0.09,0.1,0.18,1.3,1.9,2.9,1.8,16.0,20.0,0.4,4.7,3.2,1.5,0.65,1.7,3.24838
20.0,2.2,2.2,10.4,3.2,10.0,0.0,0.5,14.0,19.0,0.105,0.07,2.0,11.0,0.105,0.04,0.1,0.39,0.3,0.6,1.4,4.7,20.0,19.0,3.5,2.9,1.3,3.9,0.23,1.0,2.86662
6.8,7.0,7.0,16.4,4.4,8.8,0.0,0.51,14.0,35.0,0.14,0.02,2.0,26.0,0.07,0.01,0.1,0.38,0.4,3.0,2.3,1.7,20.0,14.0,4.9,3.6,4.8,5.0,0.12,1.3,5.33493
48.8,11.8,1.0,6.8,9.2,48.4,0.0,0.51,14.0,29.0,0.175,0.05,2.0,28.0,0.105,0.02,0.1,0.19,0.8,2.5,3.1,3.2,13.0,14.0,0.9,4.2,4.4,1.4,0.57,1.1,2.8158
10.4,7.0,4.6,18.8,22.4,31.6,0.0,0.5,14.0,25.0,0.175,0.03,2.0,35.0,0.175,0.1,0.1,0.26,2.1,2.4,5.0,4.2,25.0,12.0,3.8,1.7,3.6,0.1,1.75,2.6,10.267
6.8,9.4,7.0,16.4,8.0,26.8,0.0,0.5,14.0,28.0,0.105,0.05,2.0,20.0,0.14,0.09,0.1,0.24,1.0,1.4,3.4,1.8,10.0,3.0,2.5,4.7,0.7,1.1,0.38,1.3,8.2743
10.4,10.6,4.6,18.8,22.4,34.0,0.0,0.51,14.0,19.0,0.14,0.01,2.0,14.0,0.175,0.06,0.1,0.44,2.2,1.8,4.5,3.7,29.0,17.0,1.5,3.7,0.5,1.1,1.65,3.0,9.10694
46.4,9.4,1.0,11.6,6.8,41.2,0.0,0.5,14.0,33.0,0.14,0.1,2.0,10.0,0.175,0.06,0.1,0.39,0.7,4.5,1.8,2.9,25.0,23.0,1.3,1.8,3.7,0.4,0.12,1.6,2.24778
22.4,4.6,2.2,11.6,4.4,17.2,0.0,0.5,14.0,35.0,0.14,0.02,2.0,5.0,0.14,0.04,0.1,0.27,0.4,4.1,3.1,2.8,10.0,29.0,2.3,3.1,1.6,2.0,0.28,1.0,2.4315
48.8,7.0,1.0,3.2,3.2,44.8,0.0,0.5,14.0,35.0,0.105,0.09,2.0,28.0,0.175,0.07,0.1,0.42,0.4,2.8,1.3,4.2,30.0,27.0,2.4,4.5,1.0,0.9,0.17,1.1,3.34873
48.8,5.8,1.0,11.6,8.0,24.4,0.0,0.51,14.0,35.0,0.105,0.07,2.0,23.0,0.035,0.02,0.1,0.4,0.4,0.4,3.5,3.8,9.0,3.0,2.3,0.8,2.1,0.5,0.17,3.0,2.44341
10.4,11.8,4.6,11.6,8.0,4.0,0.0,0.5,14.0,27.0,0.14,0.05,2.0,34.0,0.105,0.1,0.1,0.22,0.8,1.5,2.4,4.2,24.0,14.0,3.8,1.7,4.4,1.1,0.63,1.5,3.63154
14.0,8.2,3.4,24.8,18.8,11.2,0.0,0.51,14.0,22.0,0.07,0.02,2.0,7.0,0.105,0.01,0.1,0.1,0.9,1.6,3.8,4.0,5.0,13.0,4.6,3.6,2.8,0.5,0.78,2.3,6.07682
10.4,9.4,4.6,8.0,14.0,25.6,0.0,0.51,14.0,33.0,0.07,0.01,2.0,10.0,0.07,0.01,0.1,0.13,1.2,3.1,3.5,4.1,16.0,29.0,4.8,4.5,2.5,2.6,0.43,1.0,10.3944
14.0,5.8,3.4,12.8,12.8,29.2,0.0,0.5,14.0,35.0,0.14,0.01,2.0,21.0,0.14,0.07,0.1,0.31,1.4,1.8,2.2,5.0,3.0,5.0,0.6,0.1,4.7,2.0,0.29,1.9,6.45713
21.2,8.2,2.2,12.8,17.6,43.6,0.0,0.51,14.0,34.0,0.07,0.05,2.0,6.0,0.07,0.06,0.1,0.46,1.4,4.0,3.0,2.5,6.0,5.0,4.8,3.9,1.8,1.8,0.33,2.3,6.26551
45.2,1.0,1.0,8.0,4.4,48.4,0.0,0.51,14.0,29.0,0.14,0.01,2.0,33.0,0.035,0.03,0.1,0.18,0.3,1.2,1.9,4.5,5.0,27.0,3.2,0.1,1.1,4.8,0.17,1.5,6.72507
48.8,7.0,1.0,3.2,6.8,34.0,0.0,0.51,14.0,7.0,0.105,0.01,2.0,5.0,0.07,0.04,0.1,0.21,0.6,0.6,2.4,1.4,19.0,7.0,4.2,1.4,3.5,1.8,0.5,1.2,3.62391
14.0,10.6,3.4,24.8,20.0,23.2,0.0,0.51,14.0,31.0,0.105,0.1,2.0,19.0,0.07,0.04,0.1,0.25,1.0,3.9,4.2,5.0,3.0,19.0,4.4,2.8,0.8,2.1,0.64,3.6,6.94115
14.0,11.8,3.4,23.6,15.2,34.0,0.0,0.5,14.0,5.0,0.14,0.05,2.0,25.0,0.105,0.01,0.1,0.18,2.0,0.4,3.3,5.0,30.0,12.0,0.2,3.4,1.9,1.5,0.27,2.4,5.48181
22.4,3.4,2.2,8.0,3.2,53.2,0.0,0.5,14.0,23.0,0.175,0.1,2.0,31.0,0.14,0.09,0.1,0.2,0.4,0.3,1.8,1.9,17.0,9.0,3.0,4.4,3.1,3.9,0.29,1.0,5.79572
21.2,5.8,2.2,21.2,6.8,8.8,0.0,0.51,14.0,25.0,0.14,0.03,2.0,22.0,0.07,0.05,0.1,0.26,0.3,0.6,1.9,4.0,29.0,26.0,2.2,3.5,1.5,1.5,0.17,1.0,2.38956
10.4,9.4,4.6,18.8,8.0,16.0,0.0,0.51,14.0,30.0,0.175,0.07,2.0,9.0,0.07,0.01,0.1,0.17,0.7,0.6,3.5,5.0,8.0,29.0,2.9,0.2,3.1,4.0,0.34,2.0,4.3644
14.0,10.6,3.4,21.2,3.2,6.4,0.0,0.51,14.0,34.0,0.14,0.05,2.0,32.0,0.175,0.08,0.1,0.24,0.3,3.3,1.2,1.6,10.0,21.0,2.4,4.7,1.2,1.5,0.21,1.1,1.85863
44.0,7.0,7.0,9.2,14.0,53.2,0.0,0.5,14.0,22.0,0.175,0.05,2.0,6.0,0.105,0.01,0.1,0.44,1.0,1.8,3.3,2.4,28.0,18.0,2.3,4.4,3.1,0.6,0.75,1.3,0.000304655
14.0,3.4,3.4,22.4,11.6,19.6,0.0,0.51,14.0,21.0,0.035,0.01,2.0,20.0,0.07,0.02,0.1,0.47,0.7,0.7,3.2,3.9,18.0,29.0,2.7,2.4,3.0,1.2,0.15,2.5,5.58281
22.4,11.8,2.2,22.4,20.0,20.8,0.0,0.51,14.0,27.0,0.14,0.08,2.0,8.0,0.07,0.01,0.1,0.22,1.1,3.3,4.1,3.8,12.0,26.0,3.8,1.6,3.9,0.2,0.92,2.6,5.41728
22.4,11.8,2.2,22.4,20.0,20.8,0.0,0.51,14.0,27.0,0.14,0.08,2.0,8.0,0.07,0.01,0.1,0.22,1.1,3.3,4.1,3.8,12.0,26.0,3.8,1.6,3.9,0.2,0.92,2.6,5.41728
22.4,11.8,2.2,22.4,20.0,20.8,0.0,0.51,14.0,27.0,0.14,0.08,2.0,8.0,0.07,0.01,0.1,0.22,1.1,3.3,4.1,3.8,12.0,26.0,3.8,1.6,3.9,0.2,0.92,2.6,5.41728
38.0,10.6,1.0,3.2,6.8,24.4,0.0,0.51,14.0,22.0,0.105,0.07,2.0,30.0,0.175,0.07,0.1,0.37,0.6,1.1,3.2,3.9,28.0,8.0,0.1,4.9,1.8,1.5,0.27,2.3,4.16606
11.6,11.8,4.6,5.6,4.4,17.2,0.0,0.5,14.0,29.0,0.14,0.1,2.0,7.0,0.14,0.03,0.1,0.44,0.5,1.4,2.8,2.0,28.0,10.0,3.7,1.8,1.9,3.8,0.46,1.4,6.76527
14.0,8.2,3.4,16.4,17.6,35.2,0.0,0.51,14.0,32.0,0.14,0.01,2.0,22.0,0.07,0.05,0.1,0.35,0.9,0.8,2.9,2.7,22.0,30.0,4.0,0.4,1.9,3.4,0.68,2.5,6.02486
6.8,8.2,7.0,21.2,10.4,40.0,0.0,0.5,14.0,17.0,0.175,0.08,2.0,10.0,0.105,0.04,0.1,0.15,1.1,1.0,3.6,4.5,29.0,28.0,3.4,1.3,4.0,1.4,0.28,3.4,9.62495
52.4,7.0,1.0,8.0,10.4,31.6,0.0,0.51,14.0,24.0,0.14,0.03,2.0,7.0,0.175,0.1,0.1,0.46,1.4,2.7,4.1,3.0,0.0,12.0,0.5,2.5,4.7,3.9,0.25,2.1,2.72175
52.4,7.0,1.0,8.0,10.4,31.6,0.0,0.51,14.0,24.0,0.14,0.03,2.0,7.0,0.175,0.1,0.1,0.46,1.4,2.7,4.1,3.0,0.0,12.0,0.5,2.5,4.7,3.9,0.25,2.1,2.72175
52.4,7.0,1.0,8.0,10.4,31.6,0.0,0.51,14.0,24.0,0.14,0.03,2.0,7.0,0.175,0.1,0.1,0.46,1.4,2.7,4.1,3.0,0.0,12.0,0.5,2.5,4.7,3.9,0.25,2.1,2.72175
22.4,13.0,2.2,6.8,8.0,47.2,0.0,0.51,14.0,16.0,0.105,0.02,2.0,26.0,0.14,0.05,0.1,0.28,0.6,1.4,4.3,2.2,15.0,6.0,0.1,3.4,1.2,1.2,0.14,1.3,5.19189
18.8,3.4,9.4,17.6,9.2,12.4,0.0,0.51,14.0,15.0,0.105,0.06,2.0,33.0,0.105,0.09,0.1,0.39,1.1,1.4,4.2,4.6,5.0,3.0,3.7,3.3,0.7,1.5,0.6,1.1,9.25225
47.6,1.0,1.0,5.6,11.6,44.8,0.0,0.5,14.0,35.0,0.175,0.08,2.0,23.0,0.14,0.06,0.1,0.17,0.9,1.4,4.8,3.4,10.0,24.0,1.5,2.7,0.2,3.2,0.75,1.8,7.47812
50.0,10.6,1.0,10.4,3.2,52.0,0.0,0.5,14.0,29.0,0.07,0.06,2.0,25.0,0.035,0.01,0.1,0.17,0.3,1.9,1.3,3.8,16.0,20.0,2.6,1.8,2.8,1.8,0.13,1.0,1.19224
16.4,7.0,3.4,17.6,12.8,50.8,0.0,0.5,14.0,32.0,0.175,0.04,2.0,33.0,0.105,0.02,0.1,0.23,1.1,4.0,3.6,2.0,23.0,28.0,3.4,0.1,3.0,3.5,0.97,1.5,5.56098
52.4,2.2,1.0,14.0,4.4,52.0,0.0,0.51,14.0,31.0,0.175,0.08,2.0,4.0,0.035,0.01,0.1,0.15,0.4,0.4,2.9,2.6,6.0,15.0,1.9,3.8,3.5,2.7,0.34,1.0,2.38331
52.4,2.2,1.0,14.0,4.4,52.0,0.0,0.51,14.0,31.0,0.175,0.08,2.0,4.0,0.035,0.01,0.1,0.15,0.4,0.4,2.9,2.6,6.0,15.0,1.9,3.8,3.5,2.7,0.34,1.0,2.38331
52.4,2.2,1.0,14.0,4.4,52.0,0.0,0.51,14.0,31.0,0.175,0.08,2.0,4.0,0.035,0.01,0.1,0.15,0.4,0.4,2.9,2.6,6.0,15.0,1.9,3.8,3.5,2.7,0.34,1.0,2.38331
15.2,2.2,3.4,6.8,12.8,14.8,0.0,0.51,14.0,21.0,0.175,0.1,2.0,13.0,0.105,0.04,0.1,0.49,1.2,2.2,2.8,3.8,22.0,27.0,0.1,0.8,1.1,3.6,0.19,2.7,8.1741
9.2,9.4,5.8,26.0,22.4,13.6,0.0,0.51,14.0,25.0,0.175,0.02,2.0,11.0,0.175,0.06,0.1,0.3,2.0,3.1,3.7,3.8,10.0,26.0,0.2,2.8,2.3,0.9,1.77,3.4,7.33578
5.6,13.0,9.4,10.4,6.8,18.4,0.0,0.51,14.0,10.0,0.14,0.06,2.0,17.0,0.175,0.01,0.1,0.5,0.3,1.2,4.6,4.3,14.0,3.0,4.6,1.7,4.0,2.5,0.2,1.4,11.6529
16.4,7.0,3.4,10.4,6.8,17.2,0.0,0.51,14.0,32.0,0.175,0.04,2.0,18.0,0.105,0.02,0.1,0.42,0.4,3.9,3.2,2.8,29.0,28.0,1.3,2.9,1.7,4.6,0.16,1.6,3.3351
15.2,3.4,3.4,11.6,9.2,38.8,0.0,0.51,14.0,35.0,0.175,0.1,2.0,22.0,0.175,0.04,0.1,0.24,0.9,1.8,4.2,3.2,30.0,16.0,4.4,0.6,0.4,2.2,0.86,2.3,7.85953
11.6,3.4,4.6,21.2,16.4,7.6,0.0,0.5,14.0,17.0,0.14,0.07,2.0,18.0,0.105,0.1,0.1,0.26,1.7,1.3,3.1,3.4,18.0,16.0,3.0,3.0,3.5,1.9,1.13,2.4,5.96764
51.2,5.8,1.0,12.8,10.4,52.0,0.0,0.5,14.0,17.0,0.105,0.01,2.0,33.0,0.105,0.05,0.1,0.15,1.2,1.6,2.8,3.9,5.0,2.0,0.1,3.5,0.7,0.8,0.13,1.8,2.81456
11.6,10.6,4.6,23.6,23.6,17.2,0.0,0.51,14.0,7.0,0.105,0.03,2.0,21.0,0.105,0.1,0.1,0.2,2.1,0.8,5.0,3.9,5.0,4.0,1.1,3.3,2.0,0.8,0.37,3.4,7.21826
51.2,1.0,1.0,4.4,21.2,35.2,0.0,0.5,14.0,28.0,0.035,0.02,2.0,25.0,0.175,0.05,0.1,0.36,2.0,3.4,3.3,4.6,18.0,6.0,2.2,3.1,3.6,1.7,0.66,3.2,8.83291
11.6,9.4,4.6,17.6,11.6,29.2,0.0,0.5,14.0,30.0,0.105,0.09,2.0,28.0,0.07,0.06,0.1,0.14,0.8,3.1,4.5,4.7,14.0,14.0,1.6,2.5,2.3,2.6,0.69,3.9,5.26117
11.6,13.0,4.6,14.0,17.6,38.8,0.0,0.51,14.0,34.0,0.175,0.03,2.0,23.0,0.14,0.03,0.1,0.28,1.8,3.7,4.8,3.8,29.0,21.0,1.7,1.2,1.2,2.7,0.43,2.7,7.34163
11.6,11.8,4.6,26.0,15.2,22.0,0.0,0.5,14.0,33.0,0.07,0.05,2.0,35.0,0.07,0.07,0.1,0.28,1.6,3.0,4.6,1.9,17.0,7.0,0.4,1.9,4.2,3.0,1.45,1.4,5.25422
11.6,5.8,4.6,21.2,17.6,19.6,0.0,0.51,14.0,21.0,0.105,0.02,2.0,8.0,0.175,0.04,0.1,0.25,1.8,1.9,4.2,3.1,6.0,5.0,2.9,3.8,0.8,4.9,0.57,2.8,6.40139
52.4,5.8,1.0,9.2,11.6,42.4,0.0,0.51,14.0,24.0,0.175,0.04,2.0,27.0,0.105,0.04,0.1,0.47,0.6,1.4,4.6,4.6,7.0,20.0,1.1,3.8,1.2,4.2,0.12,1.5,2.93696
9.2,10.6,5.8,14.0,8.0,13.6,0.0,0.5,14.0,35.0,0.035,0.02,2.0,8.0,0.14,0.04,0.1,0.2,0.8,1.6,1.7,3.2,7.0,21.0,0.5,2.2,3.7,2.9,0.37,1.6,4.53815
8.0,13.0,7.0,20.0,15.2,5.2,0.0,0.51,14.0,30.0,0.14,0.05,2.0,12.0,0.105,0.02,0.1,0.33,0.9,3.6,3.9,4.9,17.0,26.0,0.6,0.2,0.8,0.5,0.5,1.6,5.29671
8.0,13.0,7.0,16.4,3.2,16.0,0.0,0.51,14.0,33.0,0.14,0.01,2.0,17.0,0.105,0.03,0.1,0.24,0.4,4.5,1.8,3.5,14.0,2.0,0.1,4.1,2.7,0.1,0.29,1.0,3.81913
8.0,13.0,7.0,16.4,3.2,16.0,0.0,0.51,14.0,33.0,0.14,0.01,2.0,17.0,0.105,0.03,0.1,0.24,0.4,4.5,1.8,3.5,14.0,2.0,0.1,4.1,2.7,0.1,0.29,1.0,3.81913
8.0,13.0,7.0,16.4,3.2,16.0,0.0,0.51,14.0,33.0,0.14,0.01,2.0,17.0,0.105,0.03,0.1,0.24,0.4,4.5,1.8,3.5,14.0,2.0,0.1,4.1,2.7,0.1,0.29,1.0,3.81913
11.6,4.6,4.6,12.8,5.6,50.8,0.0,0.51,14.0,26.0,0.175,0.09,2.0,16.0,0.035,0.03,0.1,0.2,0.6,2.2,2.5,2.4,6.0,4.0,4.8,3.6,2.9,3.5,0.47,2.2,9.04374
11.6,4.6,4.6,12.8,5.6,50.8,0.0,0.51,14.0,26.0,0.175,0.09,2.0,16.0,0.035,0.03,0.1,0.2,0.6,2.2,2.5,2.4,6.0,4.0,4.8,3.6,2.9,3.5,0.47,2.2,9.04374
11.6,4.6,4.6,12.8,5.6,50.8,0.0,0.51,14.0,26.0,0.175,0.09,2.0,16.0,0.035,0.03,0.1,0.2,0.6,2.2,2.5,2.4,6.0,4.0,4.8,3.6,2.9,3.5,0.47,2.2,9.04374
9.2,10.6,5.8,23.6,18.8,40.0,0.0,0.51,14.0,31.0,0.035,0.03,2.0,9.0,0.175,0.04,0.1,0.42,2.5,2.7,4.0,3.6,29.0,7.0,0.1,3.1,3.1,3.3,0.43,1.7,7.75423
