w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,B_mean_leg_right
28.4,4.6,4.6,20.0,22.4,30.4,0.0,0.51,14.0,27.0,0.105,0.05,2.0,16.0,0.14,0.07,0.1,0.22,2.1,1.2,4.7,4.4,22.0,19.0,4.1,3.8,2.2,1.2,0.34,3.3,0.0896899436155497
12.8,7.0,9.4,6.8,8.0,4.0,0.0,0.51,14.0,30.0,0.175,0.02,2.0,20.0,0.14,0.04,0.1,0.37,0.7,3.0,2.0,3.8,25.0,25.0,4.9,2.0,3.4,0.4,0.26,1.7,0.119660270458491
20.0,5.8,5.8,23.6,23.6,30.4,0.0,0.5,14.0,21.0,0.105,0.04,2.0,18.0,0.07,0.01,0.1,0.09,1.3,1.7,5.0,4.7,20.0,26.0,4.5,0.2,3.6,2.1,0.97,3.1,0.0853605263597693
17.6,3.4,7.0,12.8,8.0,35.2,0.0,0.5,14.0,26.0,0.175,0.05,2.0,13.0,0.14,0.05,0.1,0.15,1.0,1.9,4.3,1.8,25.0,7.0,4.2,1.4,2.0,3.2,0.49,1.0,0.167345853015989
30.8,5.8,10.6,20.0,16.4,14.8,0.0,0.5,14.0,26.0,0.175,0.03,2.0,11.0,0.14,0.02,0.1,0.28,1.3,1.0,4.3,3.1,12.0,20.0,4.9,4.7,3.9,2.0,0.75,2.9,0.049489216869602
35.6,13.0,3.4,20.0,15.2,16.0,0.0,0.5,14.0,31.0,0.175,0.07,2.0,24.0,0.175,0.08,0.1,0.47,1.5,0.7,3.2,3.0,18.0,2.0,3.2,2.0,4.2,2.9,0.63,2.7,0.0241034171750309
21.2,9.4,5.8,12.8,5.6,35.2,0.0,0.5,14.0,19.0,0.07,0.01,2.0,4.0,0.035,0.01,0.1,0.5,0.5,1.0,2.8,1.9,3.0,12.0,0.3,2.9,2.5,4.0,0.42,1.5,0.0521135718117806
35.6,9.4,3.4,9.2,11.6,43.6,0.0,0.51,14.0,10.0,0.105,0.01,2.0,25.0,0.14,0.01,0.1,0.26,1.0,1.0,3.3,1.7,10.0,13.0,3.2,0.5,2.0,1.5,0.74,1.2,0.0311801241632546
9.2,8.2,13.0,9.2,23.6,28.0,0.0,0.5,14.0,34.0,0.105,0.06,2.0,31.0,0.105,0.02,0.1,0.45,1.7,0.7,4.6,4.4,10.0,7.0,3.5,0.9,1.2,3.3,0.13,4.0,0.135004005146294
9.2,8.2,13.0,9.2,23.6,28.0,0.0,0.5,14.0,34.0,0.105,0.06,2.0,31.0,0.105,0.02,0.1,0.45,1.7,0.7,4.6,4.4,10.0,7.0,3.5,0.9,1.2,3.3,0.13,4.0,0.135004005146294
9.2,8.2,13.0,9.2,23.6,28.0,0.0,0.5,14.0,34.0,0.105,0.06,2.0,31.0,0.105,0.02,0.1,0.45,1.7,0.7,4.6,4.4,10.0,7.0,3.5,0.9,1.2,3.3,0.13,4.0,0.135004005146294
11.6,13.0,10.6,23.6,8.0,30.4,0.0,0.5,14.0,26.0,0.175,0.05,2.0,13.0,0.14,0.05,0.1,0.15,0.7,3.5,4.4,3.2,9.0,13.0,1.9,1.4,0.9,4.5,0.54,1.5,0.0691040919068281
17.6,5.8,7.0,18.8,23.6,16.0,0.0,0.51,14.0,35.0,0.175,0.06,2.0,31.0,0.035,0.01,0.1,0.36,1.2,1.9,4.2,4.0,13.0,4.0,0.5,0.2,0.4,3.2,0.22,3.6,0.110035622818352
22.4,2.2,5.8,10.4,3.2,20.8,0.0,0.51,14.0,20.0,0.07,0.05,2.0,24.0,0.14,0.08,0.1,0.34,0.3,1.7,1.5,1.9,9.0,2.0,0.2,5.0,3.2,0.9,0.18,1.3,0.199890591308022
34.4,8.2,5.8,16.4,20.0,32.8,0.0,0.51,14.0,18.0,0.175,0.09,2.0,18.0,0.175,0.09,0.1,0.36,2.1,1.1,3.5,2.9,1.0,29.0,4.1,0.7,2.6,3.9,0.21,2.8,0.0001674361728834
12.8,9.4,9.4,20.0,12.8,47.2,0.0,0.5,14.0,18.0,0.175,0.03,2.0,27.0,0.07,0.03,0.1,0.34,1.4,2.3,3.5,2.9,2.0,30.0,3.3,3.3,2.6,2.0,0.76,2.3,0.0865711523954251
34.4,7.0,3.4,24.8,14.0,32.8,0.0,0.51,14.0,27.0,0.07,0.02,2.0,12.0,0.14,0.08,0.1,0.19,1.2,1.4,3.6,3.7,0.0,15.0,1.0,0.8,4.6,1.1,0.69,1.3,0.0409012938271299
9.2,9.4,13.0,9.2,6.8,7.6,0.0,0.51,14.0,24.0,0.14,0.04,2.0,32.0,0.14,0.01,0.1,0.5,0.6,0.8,3.2,2.7,25.0,13.0,1.4,1.1,1.9,3.2,0.46,1.1,0.117738783356408
11.6,9.4,10.6,14.0,21.2,34.0,0.0,0.5,14.0,19.0,0.105,0.09,2.0,23.0,0.105,0.03,0.1,0.13,2.7,2.0,4.8,3.9,22.0,17.0,2.8,4.5,1.4,4.1,1.04,2.9,0.0958142344525217
21.2,13.0,5.8,8.0,22.4,53.2,0.0,0.51,14.0,30.0,0.14,0.09,2.0,17.0,0.035,0.01,0.1,0.34,1.6,2.2,4.7,4.9,23.0,20.0,2.9,4.8,4.8,2.9,0.99,2.2,0.039767737027521
21.2,13.0,5.8,12.8,26.0,47.2,0.0,0.5,14.0,28.0,0.14,0.01,2.0,15.0,0.07,0.01,0.1,0.11,1.2,1.1,4.6,4.6,28.0,20.0,1.1,2.8,2.7,0.4,0.59,4.1,0.0404456320224943
27.2,11.8,4.6,24.8,15.2,40.0,0.0,0.5,14.0,32.0,0.14,0.06,2.0,16.0,0.14,0.07,0.1,0.5,1.9,2.0,3.5,3.3,27.0,26.0,4.6,0.2,4.8,2.6,1.03,2.4,0.0338046559113058
21.2,9.4,5.8,10.4,12.8,20.8,0.0,0.5,14.0,19.0,0.175,0.02,2.0,22.0,0.14,0.08,0.1,0.22,1.7,1.4,2.1,1.9,23.0,0.0,1.6,3.8,3.2,3.9,0.46,1.8,0.0521276339997401
10.4,10.6,11.8,5.6,12.8,19.6,0.0,0.5,14.0,26.0,0.105,0.09,2.0,30.0,0.175,0.08,0.1,0.45,1.4,2.6,4.9,2.3,3.0,19.0,2.3,1.9,1.7,2.3,0.6,2.0,0.0929050691220456
11.6,13.0,10.6,6.8,18.8,20.8,0.0,0.51,14.0,16.0,0.105,0.05,2.0,20.0,0.105,0.05,0.1,0.45,1.8,0.7,3.2,4.6,22.0,28.0,2.3,1.0,1.8,3.1,0.42,3.0,0.0700679460265811
11.6,3.4,10.6,9.2,17.6,35.2,0.0,0.5,14.0,34.0,0.14,0.02,2.0,19.0,0.105,0.08,0.1,0.33,1.2,2.2,4.1,1.9,4.0,20.0,0.5,4.8,3.9,3.6,0.25,1.8,0.260802243483728
21.2,9.4,4.6,6.8,16.4,28.0,0.0,0.5,14.0,24.0,0.105,0.09,2.0,23.0,0.035,0.03,0.1,0.45,1.9,2.7,3.6,3.8,30.0,30.0,1.4,2.4,2.9,1.3,0.18,2.9,0.0018424138277864
36.8,3.4,3.4,2.0,8.0,17.2,0.0,0.5,14.0,34.0,0.175,0.07,2.0,8.0,0.175,0.05,0.1,0.43,1.0,0.3,4.0,4.4,24.0,7.0,1.0,2.9,0.6,2.1,0.25,2.4,0.0860451070664253
11.6,7.0,10.6,23.6,22.4,34.0,0.0,0.51,14.0,15.0,0.175,0.06,2.0,24.0,0.105,0.09,0.1,0.44,2.4,0.8,4.6,4.0,6.0,7.0,1.9,3.7,4.7,1.8,0.59,2.3,0.128932692002864
21.2,11.8,5.8,12.8,18.8,41.2,0.0,0.51,14.0,35.0,0.035,0.01,2.0,21.0,0.07,0.01,0.1,0.3,2.2,3.1,4.4,4.7,16.0,21.0,4.8,1.6,3.5,1.2,0.36,3.7,0.0416319852899714
21.2,13.0,5.8,20.0,16.4,4.0,0.0,0.5,14.0,32.0,0.14,0.03,2.0,8.0,0.07,0.07,0.1,0.44,1.8,3.2,4.6,3.2,13.0,28.0,2.8,4.3,2.4,4.0,0.3,2.1,0.0465497753360547
17.6,7.0,7.0,20.0,9.2,48.4,0.0,0.51,14.0,18.0,0.07,0.01,2.0,12.0,0.14,0.02,0.1,0.35,0.5,1.7,4.2,2.3,17.0,26.0,1.3,4.5,3.3,4.4,0.27,1.5,0.0826479031760512
17.6,2.2,7.0,9.2,5.6,16.0,0.0,0.5,14.0,33.0,0.105,0.02,2.0,9.0,0.105,0.08,0.1,0.33,0.7,1.4,2.5,3.6,19.0,27.0,1.4,2.9,3.6,0.2,0.22,1.7,0.256190486507302
28.4,10.6,4.6,5.6,3.2,26.8,0.0,0.51,14.0,15.0,0.14,0.01,2.0,11.0,0.105,0.1,0.1,0.15,0.4,0.6,1.1,3.7,29.0,5.0,2.7,0.9,2.2,0.3,0.26,1.0,0.034969306684215
21.2,8.2,5.8,20.0,12.8,13.6,0.0,0.51,14.0,21.0,0.175,0.02,2.0,23.0,0.105,0.01,0.1,0.05,1.5,0.7,4.2,3.6,2.0,5.0,2.4,1.8,4.7,4.5,0.39,1.3,0.0597442280075751
38.0,8.2,3.4,4.4,12.8,18.4,0.0,0.51,14.0,22.0,0.175,0.06,2.0,24.0,0.07,0.06,0.1,0.31,1.3,0.3,3.0,3.8,1.0,8.0,5.0,0.2,4.6,2.3,0.26,1.8,0.0352131510428948
14.0,2.2,8.2,24.8,18.8,31.6,0.0,0.51,14.0,14.0,0.07,0.07,2.0,33.0,0.175,0.07,0.1,0.26,0.9,1.6,4.6,4.2,0.0,14.0,2.4,3.6,2.4,3.8,0.27,3.7,0.267415870746486
17.6,3.4,7.0,10.4,8.0,22.0,0.0,0.51,14.0,20.0,0.14,0.01,2.0,10.0,0.035,0.03,0.1,0.12,1.0,1.4,4.5,4.4,9.0,11.0,2.8,2.1,1.3,0.1,0.53,1.6,0.159085410728257
38.0,3.4,3.4,4.4,24.8,47.2,0.0,0.5,14.0,35.0,0.07,0.03,2.0,27.0,0.175,0.02,0.1,0.29,2.1,1.4,5.0,3.8,29.0,28.0,0.2,1.9,3.1,4.3,0.43,2.8,0.0842587427791425
10.4,4.6,11.8,23.6,16.4,7.6,0.0,0.51,14.0,30.0,0.07,0.01,2.0,28.0,0.175,0.06,0.1,0.45,2.0,0.8,2.9,4.9,14.0,22.0,4.1,1.9,3.8,2.9,0.4,2.4,0.200070585898822
21.2,3.4,5.8,17.6,17.6,26.8,0.0,0.5,14.0,29.0,0.035,0.01,2.0,9.0,0.105,0.08,0.1,0.18,2.2,3.6,4.2,3.7,25.0,0.0,3.9,1.8,4.2,4.2,1.29,3.5,0.132687949902631
21.2,3.4,5.8,17.6,17.6,26.8,0.0,0.5,14.0,29.0,0.035,0.01,2.0,9.0,0.105,0.08,0.1,0.18,2.2,3.6,4.2,3.7,25.0,0.0,3.9,1.8,4.2,4.2,1.29,3.5,0.132687949902631
21.2,3.4,5.8,17.6,17.6,26.8,0.0,0.5,14.0,29.0,0.035,0.01,2.0,9.0,0.105,0.08,0.1,0.18,2.2,3.6,4.2,3.7,25.0,0.0,3.9,1.8,4.2,4.2,1.29,3.5,0.132687949902631
21.2,11.8,5.8,10.4,8.0,46.0,0.0,0.5,14.0,13.0,0.035,0.01,2.0,20.0,0.07,0.03,0.1,0.41,0.8,1.3,3.8,3.8,2.0,3.0,3.5,0.1,0.3,4.2,0.44,3.0,0.0412059252069233
39.2,8.2,3.4,9.2,9.2,28.0,0.0,0.5,14.0,18.0,0.105,0.08,2.0,5.0,0.07,0.03,0.1,0.48,0.9,1.3,1.9,2.9,9.0,22.0,2.7,4.6,1.9,0.9,0.6,1.0,0.033772805283785
21.2,13.0,5.8,22.4,15.2,18.4,0.0,0.51,14.0,16.0,0.105,0.01,2.0,31.0,0.14,0.08,0.1,0.34,1.3,0.7,4.4,3.8,27.0,2.0,2.7,2.0,1.4,0.2,0.42,3.1,0.0379302890967269
28.4,7.0,4.6,16.4,20.0,24.4,0.0,0.5,14.0,23.0,0.175,0.04,2.0,35.0,0.105,0.1,0.1,0.48,1.4,1.6,4.9,4.2,9.0,2.0,4.1,3.4,1.7,1.3,1.01,2.4,0.0614542655749729
11.6,9.4,10.6,8.0,20.0,12.4,0.0,0.5,14.0,22.0,0.105,0.02,2.0,29.0,0.035,0.03,0.1,0.18,1.7,0.7,4.5,2.9,0.0,17.0,1.6,2.1,4.2,4.1,0.61,2.8,0.0931594852718675
14.0,4.6,9.4,14.0,22.4,26.8,0.0,0.5,14.0,12.0,0.14,0.08,2.0,23.0,0.14,0.05,0.1,0.39,2.6,1.4,4.7,4.5,15.0,17.0,4.1,3.0,2.5,3.1,0.11,2.5,0.16807753550335
17.6,2.2,7.0,14.0,21.2,34.0,0.0,0.51,14.0,32.0,0.175,0.01,2.0,32.0,0.14,0.06,0.1,0.27,2.3,2.4,4.7,5.0,29.0,2.0,0.9,2.9,1.3,4.2,0.19,2.8,0.239333507667011
27.2,4.6,4.6,17.6,26.0,8.8,0.0,0.5,14.0,17.0,0.105,0.06,2.0,12.0,0.035,0.02,0.1,0.25,2.7,1.1,4.3,4.6,24.0,28.0,0.8,3.0,1.9,2.8,0.33,3.6,0.0810354084513346
35.6,11.8,5.8,12.8,9.2,25.6,0.0,0.5,14.0,12.0,0.105,0.08,2.0,21.0,0.14,0.07,0.1,0.31,0.5,0.6,2.5,4.4,9.0,29.0,1.6,4.5,1.0,4.8,0.3,2.0,0.0470830685458346
17.6,8.2,7.0,17.6,12.8,37.6,0.0,0.5,14.0,24.0,0.14,0.03,2.0,22.0,0.175,0.02,0.1,0.35,1.3,2.4,4.9,3.7,12.0,27.0,3.0,1.4,2.2,4.5,1.01,2.7,0.0720135883671122
16.4,11.8,8.2,26.0,3.2,18.4,0.0,0.51,14.0,29.0,0.175,0.04,2.0,16.0,0.14,0.06,0.1,0.49,0.4,3.7,1.7,2.2,27.0,7.0,2.0,3.9,2.2,4.5,0.16,1.2,0.0557409461465604
11.6,8.2,10.6,20.0,20.0,36.4,0.0,0.5,14.0,34.0,0.035,0.03,2.0,20.0,0.035,0.01,0.1,0.09,0.9,1.0,4.3,3.3,23.0,11.0,0.7,0.7,1.0,4.9,0.32,1.9,0.105211846299542
23.6,10.6,5.8,22.4,9.2,18.4,0.0,0.51,14.0,27.0,0.14,0.09,2.0,35.0,0.14,0.02,0.1,0.37,0.8,1.8,3.4,4.8,8.0,20.0,4.4,2.8,0.5,0.9,0.4,2.3,0.0448844365853914
10.4,10.6,11.8,17.6,21.2,12.4,0.0,0.5,14.0,18.0,0.175,0.03,2.0,17.0,0.175,0.02,0.1,0.44,2.1,0.9,4.0,3.2,24.0,3.0,1.4,1.4,5.0,4.1,0.24,2.9,0.094317403738966
15.2,11.8,8.2,17.6,16.4,44.8,0.0,0.5,14.0,18.0,0.07,0.04,2.0,9.0,0.07,0.03,0.1,0.11,0.9,1.4,3.2,3.6,9.0,28.0,3.5,0.5,1.6,0.5,0.77,3.0,0.064114429130345
11.6,7.0,10.6,24.8,23.6,41.2,0.0,0.51,14.0,25.0,0.14,0.04,2.0,23.0,0.105,0.07,0.1,0.36,2.3,3.1,4.5,4.2,28.0,15.0,0.5,0.3,0.2,3.4,0.84,2.9,0.114031847463363
10.4,8.2,11.8,24.8,21.2,49.6,0.0,0.51,14.0,19.0,0.14,0.05,2.0,32.0,0.175,0.04,0.1,0.44,2.4,1.7,3.7,3.6,30.0,12.0,1.0,2.5,0.8,3.9,0.41,3.3,0.121442631250062
38.0,7.0,3.4,8.0,21.2,11.2,0.0,0.5,14.0,34.0,0.105,0.01,2.0,17.0,0.035,0.01,0.1,0.09,2.7,4.4,3.8,3.9,17.0,2.0,2.1,1.8,3.7,3.1,0.29,3.3,0.0399146801677194
38.0,13.0,3.4,16.4,24.8,35.2,0.0,0.51,14.0,18.0,0.14,0.05,2.0,10.0,0.14,0.09,0.1,0.29,3.2,1.6,4.9,5.0,0.0,16.0,1.9,0.6,1.4,4.1,0.14,4.6,0.0238364632899009
27.2,13.0,4.6,6.8,21.2,24.4,0.0,0.51,14.0,31.0,0.175,0.09,2.0,9.0,0.07,0.05,0.1,0.21,1.4,2.9,4.8,4.0,2.0,28.0,0.3,3.5,4.6,3.3,0.7,3.8,0.0290800160344633
28.4,11.8,4.6,17.6,18.8,26.8,0.0,0.5,14.0,17.0,0.14,0.1,2.0,26.0,0.07,0.01,0.1,0.3,1.6,2.3,4.5,3.1,25.0,28.0,3.3,3.1,3.4,4.8,0.14,2.8,0.036211048216511
28.4,10.6,4.6,16.4,5.6,35.2,0.0,0.5,14.0,29.0,0.175,0.04,2.0,29.0,0.105,0.03,0.1,0.25,0.6,3.1,3.2,4.6,3.0,1.0,1.4,3.8,3.0,0.1,0.13,2.0,0.0354224993759266
38.0,7.0,3.4,9.2,21.2,11.2,0.0,0.5,14.0,13.0,0.105,0.09,2.0,26.0,0.14,0.1,0.1,0.22,1.9,1.3,4.9,4.8,19.0,27.0,3.1,1.2,0.2,3.7,0.3,3.0,0.0395013283242962
38.0,10.6,3.4,5.6,26.0,30.4,0.0,0.5,14.0,33.0,0.175,0.04,2.0,9.0,0.14,0.01,0.1,0.1,2.4,3.5,4.9,3.4,11.0,10.0,1.1,0.5,2.2,4.9,0.69,3.1,0.0270195246772913
38.0,7.0,3.4,6.8,21.2,37.6,0.0,0.51,14.0,23.0,0.07,0.03,2.0,25.0,0.105,0.06,0.1,0.39,1.3,3.0,3.4,4.0,11.0,23.0,1.1,1.8,2.2,4.0,0.16,3.3,0.0407635592334695
29.6,11.8,4.6,14.0,5.6,28.0,0.0,0.51,14.0,21.0,0.14,0.09,2.0,14.0,0.07,0.01,0.1,0.39,0.6,1.2,2.6,3.7,28.0,9.0,2.8,1.3,1.3,4.8,0.22,2.0,0.0317154573812173
17.6,13.0,7.0,14.0,16.4,36.4,0.0,0.5,14.0,31.0,0.14,0.03,2.0,13.0,0.105,0.04,0.1,0.37,1.3,0.9,3.4,3.5,25.0,23.0,4.5,3.2,3.4,3.0,0.32,2.7,0.0461795650176688
36.8,2.2,3.4,9.2,15.2,28.0,0.0,0.51,14.0,22.0,0.14,0.01,2.0,8.0,0.14,0.07,0.1,0.22,1.3,1.0,4.4,4.4,25.0,30.0,1.8,4.5,0.8,0.4,0.5,1.3,0.115612260038864
36.8,2.2,3.4,9.2,15.2,28.0,0.0,0.51,14.0,22.0,0.14,0.01,2.0,8.0,0.14,0.07,0.1,0.22,1.3,1.0,4.4,4.4,25.0,30.0,1.8,4.5,0.8,0.4,0.5,1.3,0.115612260038864
36.8,2.2,3.4,9.2,15.2,28.0,0.0,0.51,14.0,22.0,0.14,0.01,2.0,8.0,0.14,0.07,0.1,0.22,1.3,1.0,4.4,4.4,25.0,30.0,1.8,4.5,0.8,0.4,0.5,1.3,0.115612260038864
22.4,9.4,5.8,4.4,16.4,47.2,0.0,0.5,14.0,25.0,0.14,0.03,2.0,19.0,0.14,0.07,0.1,0.43,1.8,2.7,4.1,4.7,11.0,7.0,1.5,2.1,2.1,1.5,0.58,3.8,0.0513494087038183
28.4,8.2,4.6,15.2,6.8,11.2,0.0,0.5,14.0,33.0,0.14,0.08,2.0,31.0,0.035,0.01,0.1,0.36,0.9,3.9,3.6,1.7,13.0,14.0,0.7,2.7,0.6,0.5,0.1,1.6,0.0488458486623728
11.6,4.6,10.6,17.6,24.8,47.2,0.0,0.5,14.0,27.0,0.105,0.09,2.0,11.0,0.14,0.06,0.1,0.29,2.9,3.0,4.3,3.9,5.0,20.0,4.3,0.6,1.1,0.7,1.0,3.2,0.170341811781735
27.2,8.2,4.6,9.2,22.4,11.2,0.0,0.51,14.0,13.0,0.14,0.03,2.0,23.0,0.105,0.04,0.1,0.16,1.9,1.4,4.5,4.4,21.0,18.0,0.9,3.6,0.2,2.0,0.56,3.3,0.0461377212117232
28.4,10.6,4.6,21.2,15.2,29.2,0.0,0.51,14.0,24.0,0.105,0.09,2.0,28.0,0.175,0.01,0.1,0.42,1.3,2.5,3.9,1.7,3.0,9.0,0.7,0.4,2.7,0.8,0.23,1.6,0.0357244752147836
17.6,2.2,7.0,23.6,15.2,34.0,0.0,0.51,14.0,29.0,0.035,0.02,2.0,25.0,0.105,0.07,0.1,0.4,1.1,2.7,2.9,4.1,23.0,16.0,3.1,1.0,2.1,3.6,1.05,2.6,0.228675022294065
22.4,8.2,5.8,20.0,20.0,24.4,0.0,0.5,14.0,24.0,0.14,0.08,2.0,19.0,0.105,0.02,0.1,0.47,2.4,2.5,4.6,2.9,20.0,30.0,4.2,1.9,2.6,4.3,0.93,2.8,0.0602156491325364
39.2,7.0,3.4,4.4,17.6,35.2,0.0,0.51,14.0,34.0,0.175,0.01,2.0,8.0,0.175,0.08,0.1,0.36,0.9,2.0,3.9,4.1,22.0,12.0,2.9,2.2,3.1,4.6,0.81,3.5,0.0407642415328822
14.0,8.2,9.4,24.8,17.6,44.8,0.0,0.5,14.0,19.0,0.07,0.03,2.0,17.0,0.175,0.03,0.1,0.24,1.7,2.4,4.2,3.3,20.0,25.0,2.1,0.5,3.6,0.9,0.75,2.8,0.0920361959816259
28.4,9.4,4.6,12.8,16.4,22.0,0.0,0.5,14.0,35.0,0.175,0.03,2.0,16.0,0.14,0.08,0.1,0.4,0.7,3.2,3.7,2.5,23.0,1.0,0.7,1.5,0.4,2.1,0.19,2.3,0.0413484688280074
18.8,13.0,7.0,10.4,14.0,4.0,0.0,0.51,14.0,35.0,0.105,0.1,2.0,11.0,0.14,0.03,0.1,0.39,1.5,2.3,3.9,3.6,5.0,17.0,4.7,4.4,2.6,4.6,0.89,1.1,0.0535016864326592
18.8,13.0,7.0,10.4,14.0,4.0,0.0,0.51,14.0,35.0,0.105,0.1,2.0,11.0,0.14,0.03,0.1,0.39,1.5,2.3,3.9,3.6,5.0,17.0,4.7,4.4,2.6,4.6,0.89,1.1,0.0535016864326592
18.8,13.0,7.0,10.4,14.0,4.0,0.0,0.51,14.0,35.0,0.105,0.1,2.0,11.0,0.14,0.03,0.1,0.39,1.5,2.3,3.9,3.6,5.0,17.0,4.7,4.4,2.6,4.6,0.89,1.1,0.0535016864326592
28.4,7.0,4.6,5.6,23.6,32.8,0.0,0.5,14.0,31.0,0.175,0.07,2.0,21.0,0.105,0.01,0.1,0.29,1.2,1.0,4.0,4.1,7.0,11.0,4.0,1.7,3.5,1.1,0.69,3.7,0.0531399409108484
27.2,3.4,3.4,10.4,22.4,34.0,0.0,0.5,14.0,35.0,0.14,0.07,2.0,14.0,0.07,0.04,0.1,0.22,2.7,1.7,5.0,4.6,8.0,28.0,4.5,4.6,1.0,3.6,1.25,2.3,0.0756126945276348
15.2,3.4,9.4,16.4,4.4,23.2,0.0,0.51,14.0,31.0,0.07,0.02,2.0,18.0,0.07,0.02,0.1,0.34,0.5,3.7,2.7,1.9,8.0,9.0,1.9,4.1,3.9,3.2,0.44,1.1,0.205203184626094
28.4,7.0,4.6,22.4,15.2,40.0,0.0,0.5,14.0,32.0,0.14,0.01,2.0,13.0,0.14,0.02,0.1,0.2,1.8,2.2,3.3,1.7,5.0,5.0,3.0,3.9,0.8,0.6,1.54,1.4,0.0515358102422113
16.4,3.4,8.2,5.6,5.6,23.2,0.0,0.51,14.0,24.0,0.07,0.05,2.0,30.0,0.105,0.1,0.1,0.22,0.6,1.4,2.4,4.2,0.0,20.0,0.5,0.9,2.9,3.2,0.28,1.0,0.174890751833354
11.6,7.0,11.8,12.8,3.2,28.0,0.0,0.51,14.0,9.0,0.105,0.03,2.0,23.0,0.14,0.02,0.1,0.23,0.4,0.9,1.4,5.0,25.0,6.0,2.9,1.4,1.6,1.4,0.26,1.3,0.125450495756558
28.4,5.8,4.6,6.8,26.0,40.0,0.0,0.51,14.0,33.0,0.105,0.02,2.0,19.0,0.035,0.03,0.1,0.29,1.3,4.2,4.5,4.1,7.0,6.0,3.9,2.7,3.2,1.3,0.8,3.8,0.066326848448222
29.6,13.0,4.6,9.2,3.2,37.6,0.0,0.5,14.0,31.0,0.105,0.05,2.0,32.0,0.14,0.08,0.1,0.23,0.3,0.4,2.0,3.9,0.0,28.0,1.2,4.9,2.5,0.4,0.19,1.0,0.0273607226507947
20.0,5.8,7.0,18.8,18.8,12.4,0.0,0.5,14.0,26.0,0.07,0.05,2.0,28.0,0.07,0.01,0.1,0.14,1.8,2.2,4.1,4.2,14.0,7.0,0.3,3.7,4.7,4.3,0.16,1.8,0.098441546090354
39.2,13.0,3.4,22.4,12.8,36.4,0.0,0.51,14.0,30.0,0.07,0.01,2.0,34.0,0.175,0.04,0.1,0.28,0.6,1.7,2.6,1.6,25.0,9.0,0.7,4.9,4.9,1.4,0.37,1.4,0.0212174089719771
11.6,5.8,11.8,6.8,12.8,40.0,0.0,0.51,14.0,32.0,0.14,0.05,2.0,29.0,0.105,0.06,0.1,0.31,1.4,2.8,5.0,2.4,2.0,5.0,3.4,2.9,3.5,4.8,1.29,1.9,0.161955318840309
27.2,2.2,4.6,24.8,8.0,47.2,0.0,0.51,14.0,5.0,0.14,0.07,2.0,11.0,0.175,0.04,0.1,0.37,0.9,0.6,3.7,4.8,17.0,22.0,1.2,3.8,4.0,1.8,0.54,3.1,0.151942367188895
12.8,7.0,10.6,9.2,21.2,44.8,0.0,0.51,14.0,16.0,0.175,0.1,2.0,23.0,0.175,0.03,0.1,0.42,1.6,1.9,3.5,3.8,4.0,20.0,1.0,0.6,0.7,2.6,0.19,3.4,0.125607375600775
11.6,7.0,13.0,3.2,8.0,43.6,0.0,0.5,14.0,18.0,0.175,0.08,2.0,20.0,0.14,0.05,0.1,0.17,1.0,1.1,1.7,4.2,10.0,5.0,0.1,4.1,4.6,4.4,0.6,1.2,0.134157356203096
39.2,8.2,3.4,5.6,16.4,6.4,0.0,0.5,14.0,22.0,0.105,0.01,2.0,27.0,0.175,0.02,0.1,0.32,1.9,2.9,2.8,2.7,13.0,15.0,1.2,3.5,4.3,1.2,0.83,2.3,0.0346697015744045
39.2,13.0,3.4,8.0,12.8,13.6,0.0,0.51,14.0,18.0,0.14,0.03,2.0,35.0,0.105,0.03,0.1,0.46,1.3,1.8,3.1,4.4,15.0,15.0,0.7,1.7,2.9,0.1,0.39,1.5,0.0222364138195421
23.6,4.6,5.8,22.4,16.4,50.8,0.0,0.51,14.0,16.0,0.07,0.05,2.0,17.0,0.14,0.08,0.1,0.25,1.7,1.9,4.7,4.2,7.0,12.0,2.0,1.9,3.4,1.7,0.73,4.0,0.0974435464219676
11.6,3.4,11.8,17.6,17.6,4.0,0.0,0.5,14.0,29.0,0.175,0.01,2.0,14.0,0.14,0.06,0.1,0.21,2.0,3.4,5.0,4.1,11.0,30.0,1.2,4.4,0.8,0.8,0.83,3.7,0.259417361369273
39.2,7.0,3.4,18.8,21.2,18.4,0.0,0.5,14.0,35.0,0.105,0.1,2.0,28.0,0.07,0.03,0.1,0.34,1.7,2.2,4.3,3.0,8.0,25.0,2.8,3.9,4.6,0.5,0.21,2.2,0.0403375680500393
28.4,11.8,4.6,18.8,10.4,17.2,0.0,0.5,14.0,11.0,0.07,0.01,2.0,20.0,0.175,0.03,0.1,0.26,0.9,0.3,4.0,2.2,27.0,18.0,2.0,1.7,0.5,0.4,0.28,1.4,0.0309280205460041
40.4,5.8,3.4,3.2,3.2,46.0,0.0,0.51,14.0,20.0,0.14,0.1,2.0,14.0,0.07,0.05,0.1,0.14,0.4,0.8,1.5,2.6,10.0,14.0,1.7,4.5,2.8,0.9,0.21,1.0,0.0468466994070746
