w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,B_mean_leg_top_right
12.8,7.0,13.0,15.2,15.2,25.6,0.0,0.5,14.0,35.0,0.07,0.01,2.0,28.0,0.105,0.1,0.1,0.43,1.8,2.1,4.9,3.9,0.0,1.0,0.5,4.6,3.5,0.9,0.41,3.7,0.0632409969848828
34.4,4.6,5.8,14.0,3.2,26.8,0.0,0.51,14.0,35.0,0.105,0.04,2.0,19.0,0.14,0.05,0.1,0.45,0.4,1.8,1.4,3.7,27.0,12.0,1.7,4.3,3.9,0.7,0.14,1.3,0.0566663965246122
23.6,2.2,7.0,9.2,17.6,52.0,0.0,0.51,14.0,29.0,0.07,0.07,2.0,15.0,0.105,0.08,0.1,0.35,1.5,3.6,3.3,4.0,3.0,28.0,0.7,0.4,3.8,2.3,0.54,3.0,0.0627997862020746
12.8,9.4,13.0,24.8,5.6,16.0,0.0,0.5,14.0,14.0,0.07,0.02,2.0,26.0,0.035,0.03,0.1,0.29,0.3,0.5,3.9,3.2,13.0,10.0,1.2,4.3,0.6,1.3,0.29,1.2,0.061241631613283
29.6,8.2,5.8,10.4,17.6,14.8,0.0,0.51,14.0,15.0,0.07,0.05,2.0,35.0,0.035,0.03,0.1,0.22,2.2,1.1,4.4,4.8,4.0,0.0,3.0,2.4,4.1,2.8,0.88,1.8,0.0624486886832521
29.6,8.2,5.8,10.4,17.6,14.8,0.0,0.51,14.0,15.0,0.07,0.05,2.0,35.0,0.035,0.03,0.1,0.22,2.2,1.1,4.4,4.8,4.0,0.0,3.0,2.4,4.1,2.8,0.88,1.8,0.0624486886832521
29.6,8.2,5.8,10.4,17.6,14.8,0.0,0.51,14.0,15.0,0.07,0.05,2.0,35.0,0.035,0.03,0.1,0.22,2.2,1.1,4.4,4.8,4.0,0.0,3.0,2.4,4.1,2.8,0.88,1.8,0.0624486886832521
51.2,1.0,3.4,12.8,16.4,31.6,0.0,0.5,14.0,11.0,0.14,0.04,2.0,27.0,0.105,0.06,0.1,0.46,2.2,1.1,4.6,1.8,5.0,10.0,4.5,1.3,2.3,4.6,0.33,1.7,0.0610826729145076
24.8,7.0,7.0,23.6,22.4,26.8,0.0,0.5,14.0,24.0,0.14,0.03,2.0,10.0,0.035,0.01,0.1,0.36,2.5,2.0,4.1,3.7,28.0,25.0,0.1,2.5,2.8,0.1,0.61,2.9,0.0609440151468495
23.6,4.6,7.0,14.0,17.6,44.8,0.0,0.5,14.0,28.0,0.07,0.07,2.0,28.0,0.07,0.07,0.1,0.34,1.4,1.1,4.4,3.7,14.0,11.0,4.4,1.6,4.0,0.7,0.81,3.1,0.0628238865258162
23.6,4.6,7.0,14.0,17.6,44.8,0.0,0.5,14.0,28.0,0.07,0.07,2.0,28.0,0.07,0.07,0.1,0.34,1.4,1.1,4.4,3.7,14.0,11.0,4.4,1.6,4.0,0.7,0.81,3.1,0.0628238865258162
23.6,4.6,7.0,14.0,17.6,44.8,0.0,0.5,14.0,28.0,0.07,0.07,2.0,28.0,0.07,0.07,0.1,0.34,1.4,1.1,4.4,3.7,14.0,11.0,4.4,1.6,4.0,0.7,0.81,3.1,0.0628238865258162
12.8,8.2,13.0,12.8,16.4,29.2,0.0,0.51,14.0,32.0,0.175,0.07,2.0,20.0,0.14,0.1,0.1,0.39,2.0,1.1,4.8,3.8,6.0,26.0,1.1,1.4,1.1,3.2,0.3,3.1,0.0645195059014397
51.2,8.2,3.4,23.6,3.2,52.0,0.0,0.51,14.0,22.0,0.14,0.08,2.0,5.0,0.175,0.04,0.1,0.34,0.2,1.4,1.3,2.7,24.0,14.0,1.3,3.8,5.0,1.1,0.13,1.1,0.0588372852273792
30.8,8.2,5.8,6.8,9.2,10.0,0.0,0.5,14.0,27.0,0.105,0.01,2.0,17.0,0.07,0.04,0.1,0.47,0.9,0.4,3.7,4.2,16.0,0.0,3.5,1.6,0.6,3.1,0.38,2.7,0.0585304079260392
23.6,2.2,7.0,20.0,16.4,31.6,0.0,0.5,14.0,23.0,0.105,0.06,2.0,12.0,0.175,0.03,0.1,0.45,0.8,3.0,4.6,3.7,19.0,26.0,1.4,3.8,4.8,1.4,0.32,2.7,0.0618891862802961
36.8,8.2,4.6,10.4,8.0,14.8,0.0,0.51,14.0,23.0,0.175,0.05,2.0,28.0,0.105,0.07,0.1,0.48,1.0,1.3,4.9,4.6,29.0,18.0,3.6,0.5,1.3,3.9,0.32,1.9,0.0593566809362726
23.6,2.2,7.0,18.8,16.4,5.2,0.0,0.51,14.0,24.0,0.14,0.06,2.0,30.0,0.175,0.03,0.1,0.26,0.9,1.8,4.4,3.7,20.0,27.0,3.4,1.6,3.6,3.4,0.56,2.8,0.062647789362804
24.8,5.8,7.0,16.4,9.2,52.0,0.0,0.51,14.0,19.0,0.07,0.06,2.0,15.0,0.175,0.07,0.1,0.42,0.9,2.5,3.9,4.3,0.0,25.0,2.6,3.8,3.8,1.8,0.32,1.1,0.0621669167174544
20.0,5.8,8.2,23.6,16.4,50.8,0.0,0.5,14.0,29.0,0.14,0.08,2.0,33.0,0.105,0.01,0.1,0.46,1.5,3.3,3.6,2.7,2.0,11.0,4.8,2.0,3.3,0.5,0.95,2.3,0.0613991001907936
50.0,2.2,3.4,6.8,5.6,12.4,0.0,0.5,14.0,30.0,0.105,0.09,2.0,12.0,0.14,0.04,0.1,0.45,0.4,0.5,2.6,3.8,2.0,10.0,2.1,2.5,1.5,1.3,0.19,1.6,0.0629689093385318
50.0,3.4,3.4,4.4,24.8,50.8,0.0,0.51,14.0,19.0,0.105,0.07,2.0,23.0,0.035,0.01,0.1,0.45,2.4,2.2,5.0,4.0,26.0,19.0,0.6,3.1,3.1,3.0,1.41,3.4,0.0643887036408063
30.8,3.4,5.8,12.8,6.8,40.0,0.0,0.5,14.0,17.0,0.175,0.02,2.0,7.0,0.14,0.09,0.1,0.26,0.5,0.8,4.4,3.0,29.0,17.0,0.7,4.9,1.6,3.2,0.48,1.8,0.0586755073732339
21.2,3.4,8.2,17.6,6.8,17.2,0.0,0.51,14.0,30.0,0.175,0.02,2.0,21.0,0.14,0.08,0.1,0.16,0.8,1.0,4.2,4.0,25.0,13.0,0.4,5.0,2.5,3.2,0.25,1.3,0.0622925283131921
30.8,7.0,5.8,5.6,4.4,40.0,0.0,0.5,14.0,18.0,0.105,0.05,2.0,26.0,0.035,0.01,0.1,0.3,0.3,1.2,1.8,4.6,10.0,26.0,3.7,3.6,4.7,0.9,0.24,1.3,0.0594577598237805
22.4,10.6,8.2,20.0,5.6,53.2,0.0,0.5,14.0,28.0,0.175,0.08,2.0,24.0,0.175,0.08,0.1,0.33,0.5,1.7,2.9,2.1,26.0,14.0,2.5,1.6,0.5,1.7,0.2,2.0,0.0592876801991781
24.8,8.2,7.0,12.8,17.6,24.4,0.0,0.51,14.0,23.0,0.07,0.06,2.0,32.0,0.14,0.1,0.1,0.45,2.0,3.0,3.3,4.0,10.0,13.0,3.7,4.9,2.0,1.5,0.85,2.0,0.0611865912103574
12.8,9.4,13.0,15.2,12.8,40.0,0.0,0.51,14.0,26.0,0.175,0.1,2.0,31.0,0.14,0.07,0.1,0.37,1.0,1.5,4.8,3.4,22.0,1.0,2.7,5.0,4.4,1.1,0.99,2.5,0.0607742761774033
12.8,9.4,13.0,15.2,12.8,40.0,0.0,0.51,14.0,26.0,0.175,0.1,2.0,31.0,0.14,0.07,0.1,0.37,1.0,1.5,4.8,3.4,22.0,1.0,2.7,5.0,4.4,1.1,0.99,2.5,0.0607742761774033
12.8,9.4,13.0,15.2,12.8,40.0,0.0,0.51,14.0,26.0,0.175,0.1,2.0,31.0,0.14,0.07,0.1,0.37,1.0,1.5,4.8,3.4,22.0,1.0,2.7,5.0,4.4,1.1,0.99,2.5,0.0607742761774033
29.6,13.0,5.8,11.6,22.4,16.0,0.0,0.5,14.0,7.0,0.07,0.04,2.0,13.0,0.105,0.09,0.1,0.34,2.5,0.8,4.3,4.5,17.0,14.0,1.5,1.2,4.1,0.3,0.54,3.5,0.0620834590694476
50.0,9.4,3.4,26.0,6.8,18.4,0.0,0.5,14.0,33.0,0.175,0.05,2.0,35.0,0.105,0.01,0.1,0.27,0.8,3.0,2.3,1.4,28.0,15.0,3.5,3.7,3.6,1.3,0.45,1.3,0.0590922455659629
36.8,5.8,4.6,15.2,20.0,43.6,0.0,0.5,14.0,32.0,0.105,0.1,2.0,23.0,0.105,0.03,0.1,0.37,2.1,0.4,4.3,3.3,4.0,14.0,2.9,1.6,3.9,1.5,0.3,2.6,0.0623041157413606
12.8,2.2,13.0,8.0,11.6,31.6,0.0,0.51,14.0,31.0,0.105,0.06,2.0,31.0,0.105,0.1,0.1,0.28,1.3,2.5,3.5,3.2,30.0,30.0,4.7,1.0,2.1,4.5,1.21,2.4,0.0621065866630576
29.6,2.2,5.8,12.8,10.4,29.2,0.0,0.51,14.0,33.0,0.07,0.07,2.0,30.0,0.175,0.04,0.1,0.21,0.8,2.2,5.0,2.2,18.0,17.0,0.6,3.2,3.0,2.4,0.43,1.0,0.0622965304066668
22.4,2.2,7.0,21.2,11.6,37.6,0.0,0.51,14.0,15.0,0.14,0.04,2.0,17.0,0.105,0.06,0.1,0.5,0.6,1.3,4.6,3.2,11.0,28.0,0.6,2.6,4.3,4.6,0.18,2.6,0.0608387694491274
12.8,13.0,13.0,21.2,14.0,53.2,0.0,0.5,14.0,31.0,0.14,0.09,2.0,31.0,0.07,0.03,0.1,0.09,0.7,3.9,3.8,3.4,13.0,4.0,3.2,2.6,4.5,1.8,0.58,1.5,0.0620122735769909
21.2,8.2,8.2,21.2,26.0,35.2,0.0,0.51,14.0,31.0,0.175,0.05,2.0,17.0,0.105,0.06,0.1,0.38,2.7,3.1,4.1,4.1,19.0,18.0,3.2,0.7,4.2,1.7,1.64,3.8,0.0598548202129491
24.8,5.8,7.0,5.6,22.4,25.6,0.0,0.5,14.0,35.0,0.175,0.03,2.0,32.0,0.105,0.05,0.1,0.23,1.2,0.4,4.7,4.7,29.0,24.0,2.1,0.7,4.6,4.5,0.33,2.6,0.0611055797069145
35.6,1.0,4.6,8.0,14.0,22.0,0.0,0.5,14.0,20.0,0.035,0.01,2.0,13.0,0.035,0.02,0.1,0.49,0.8,0.9,3.6,3.8,16.0,23.0,1.0,2.2,4.7,3.0,0.17,2.4,0.0622172636097184
51.2,10.6,3.4,26.0,4.4,46.0,0.0,0.51,14.0,31.0,0.105,0.1,2.0,25.0,0.175,0.1,0.1,0.34,0.4,2.9,1.9,4.7,8.0,9.0,1.8,4.5,0.7,3.7,0.33,1.4,0.0576239286354948
24.8,9.4,7.0,15.2,15.2,22.0,0.0,0.51,14.0,31.0,0.07,0.01,2.0,16.0,0.035,0.01,0.1,0.09,0.8,1.0,4.2,4.4,6.0,0.0,1.3,2.8,4.2,3.8,0.46,1.7,0.0599097306448683
18.8,13.0,9.4,11.6,12.8,11.2,0.0,0.5,14.0,27.0,0.035,0.03,2.0,24.0,0.07,0.01,0.1,0.26,1.5,2.6,2.4,4.8,22.0,26.0,0.3,1.1,0.8,5.0,1.27,1.8,0.0602674659381862
21.2,4.6,8.2,9.2,26.0,7.6,0.0,0.51,14.0,26.0,0.07,0.04,2.0,30.0,0.175,0.07,0.1,0.44,2.6,3.4,4.8,4.5,30.0,24.0,1.6,2.0,2.4,4.4,0.78,3.1,0.061578725616872
51.2,8.2,3.4,6.8,9.2,38.8,0.0,0.51,14.0,30.0,0.14,0.08,2.0,28.0,0.105,0.06,0.1,0.15,1.0,2.7,2.6,4.2,7.0,13.0,0.6,4.9,2.9,0.1,0.81,1.6,0.0626810729853592
51.2,8.2,3.4,6.8,9.2,38.8,0.0,0.51,14.0,30.0,0.14,0.08,2.0,28.0,0.105,0.06,0.1,0.15,1.0,2.7,2.6,4.2,7.0,13.0,0.6,4.9,2.9,0.1,0.81,1.6,0.0626810729853592
51.2,8.2,3.4,6.8,9.2,38.8,0.0,0.51,14.0,30.0,0.14,0.08,2.0,28.0,0.105,0.06,0.1,0.15,1.0,2.7,2.6,4.2,7.0,13.0,0.6,4.9,2.9,0.1,0.81,1.6,0.0626810729853592
17.6,10.6,10.6,11.6,6.8,53.2,0.0,0.5,14.0,27.0,0.175,0.01,2.0,33.0,0.175,0.07,0.1,0.37,0.9,1.5,3.8,3.2,29.0,2.0,2.0,2.0,0.7,4.6,0.19,2.2,0.0618044369693408
29.6,9.4,5.8,23.6,12.8,31.6,0.0,0.51,14.0,16.0,0.175,0.02,2.0,13.0,0.175,0.05,0.1,0.46,1.6,1.0,3.9,4.3,19.0,5.0,4.2,2.3,2.5,3.8,0.68,2.2,0.0606241386415489
24.8,10.6,7.0,24.8,18.8,43.6,0.0,0.5,14.0,9.0,0.105,0.08,2.0,29.0,0.14,0.02,0.1,0.45,0.8,1.1,4.1,5.0,6.0,13.0,2.2,3.9,0.7,4.4,0.3,2.2,0.0593913938270223
40.4,2.2,4.6,8.0,4.4,24.4,0.0,0.5,14.0,33.0,0.14,0.08,2.0,25.0,0.175,0.08,0.1,0.23,0.5,2.3,2.8,4.5,20.0,28.0,2.8,0.2,2.2,1.9,0.3,1.0,0.0614962265795811
40.4,2.2,4.6,8.0,4.4,24.4,0.0,0.5,14.0,33.0,0.14,0.08,2.0,25.0,0.175,0.08,0.1,0.23,0.5,2.3,2.8,4.5,20.0,28.0,2.8,0.2,2.2,1.9,0.3,1.0,0.0614962265795811
40.4,2.2,4.6,8.0,4.4,24.4,0.0,0.5,14.0,33.0,0.14,0.08,2.0,25.0,0.175,0.08,0.1,0.23,0.5,2.3,2.8,4.5,20.0,28.0,2.8,0.2,2.2,1.9,0.3,1.0,0.0614962265795811
16.4,10.6,10.6,23.6,12.8,23.2,0.0,0.5,14.0,31.0,0.105,0.01,2.0,8.0,0.14,0.06,0.1,0.35,1.6,2.9,2.9,3.2,19.0,1.0,5.0,3.4,0.9,2.1,0.39,2.1,0.060544607988474
21.2,8.2,8.2,18.8,12.8,20.8,0.0,0.5,14.0,30.0,0.035,0.02,2.0,13.0,0.175,0.09,0.1,0.33,1.3,2.2,2.8,1.9,15.0,30.0,1.8,1.3,0.6,4.9,0.44,1.7,0.0595902506398296
38.0,3.4,4.6,16.4,17.6,11.2,0.0,0.51,14.0,33.0,0.14,0.07,2.0,15.0,0.105,0.02,0.1,0.33,2.0,3.4,3.9,3.3,8.0,9.0,3.1,2.5,4.4,2.4,0.35,3.0,0.060410408685687
18.8,8.2,9.4,8.0,11.6,8.8,0.0,0.51,14.0,13.0,0.175,0.05,2.0,11.0,0.175,0.02,0.1,0.44,0.8,1.3,4.9,1.8,19.0,8.0,4.6,1.6,2.2,1.3,0.7,1.5,0.0590664602528861
27.2,7.0,4.6,20.0,3.2,11.2,0.0,0.5,14.0,8.0,0.175,0.05,2.0,6.0,0.07,0.06,0.1,0.42,0.4,0.3,1.8,3.3,0.0,23.0,4.2,1.2,3.3,3.0,0.16,1.0,0.128979104198848
24.8,3.4,7.0,10.4,15.2,22.0,0.0,0.51,14.0,17.0,0.07,0.04,2.0,33.0,0.175,0.08,0.1,0.41,1.5,1.8,3.8,3.3,29.0,20.0,1.7,4.3,3.7,3.1,1.47,2.2,0.0611263963158882
51.2,5.8,3.4,8.0,20.0,36.4,0.0,0.5,14.0,25.0,0.105,0.1,2.0,16.0,0.07,0.04,0.1,0.13,2.1,2.7,3.4,3.4,27.0,22.0,3.1,3.6,3.3,3.0,0.46,3.1,0.0609092904917182
39.2,1.0,4.6,2.0,10.4,29.2,0.0,0.51,14.0,13.0,0.175,0.04,2.0,18.0,0.105,0.1,0.1,0.41,1.1,1.1,4.0,1.9,0.0,19.0,2.7,3.5,3.3,3.6,0.48,1.1,0.0623006119332542
39.2,1.0,4.6,2.0,10.4,29.2,0.0,0.51,14.0,13.0,0.175,0.04,2.0,18.0,0.105,0.1,0.1,0.41,1.1,1.1,4.0,1.9,0.0,19.0,2.7,3.5,3.3,3.6,0.48,1.1,0.0623006119332542
39.2,1.0,4.6,2.0,10.4,29.2,0.0,0.51,14.0,13.0,0.175,0.04,2.0,18.0,0.105,0.1,0.1,0.41,1.1,1.1,4.0,1.9,0.0,19.0,2.7,3.5,3.3,3.6,0.48,1.1,0.0623006119332542
20.0,1.0,8.2,9.2,18.8,22.0,0.0,0.51,14.0,22.0,0.175,0.08,2.0,35.0,0.14,0.1,0.1,0.27,0.8,0.8,4.8,5.0,20.0,14.0,0.3,2.4,4.7,0.4,0.12,3.8,0.0614862933790035
51.2,7.0,3.4,16.4,8.0,30.4,0.0,0.51,14.0,34.0,0.07,0.06,2.0,27.0,0.07,0.02,0.1,0.39,0.5,3.0,4.3,4.0,25.0,16.0,1.5,4.1,4.3,4.8,0.21,2.8,0.060207315894242
17.6,7.0,10.6,8.0,8.0,22.0,0.0,0.51,14.0,21.0,0.14,0.02,2.0,15.0,0.175,0.08,0.1,0.44,0.4,2.4,3.5,4.8,11.0,5.0,1.4,0.1,1.0,0.6,0.37,1.7,0.0623792540629318
15.2,2.2,11.8,20.0,22.4,16.0,0.0,0.51,14.0,35.0,0.105,0.03,2.0,11.0,0.175,0.05,0.1,0.27,2.8,3.8,4.8,2.9,17.0,9.0,3.1,2.4,4.1,1.5,1.46,2.7,0.0594723458386114
29.6,1.0,5.8,15.2,11.6,24.4,0.0,0.5,14.0,28.0,0.035,0.02,2.0,14.0,0.105,0.03,0.1,0.34,1.1,2.6,3.9,4.7,21.0,27.0,4.4,4.3,0.7,1.5,0.46,2.8,0.0591261008308848
26.0,5.8,7.0,12.8,15.2,8.8,0.0,0.51,14.0,23.0,0.07,0.05,2.0,18.0,0.105,0.02,0.1,0.45,1.4,2.2,4.9,4.1,19.0,19.0,1.0,0.7,4.8,1.5,0.74,2.3,0.0615135414621997
26.0,5.8,7.0,12.8,15.2,8.8,0.0,0.51,14.0,23.0,0.07,0.05,2.0,18.0,0.105,0.02,0.1,0.45,1.4,2.2,4.9,4.1,19.0,19.0,1.0,0.7,4.8,1.5,0.74,2.3,0.0615135414621997
26.0,5.8,7.0,12.8,15.2,8.8,0.0,0.51,14.0,23.0,0.07,0.05,2.0,18.0,0.105,0.02,0.1,0.45,1.4,2.2,4.9,4.1,19.0,19.0,1.0,0.7,4.8,1.5,0.74,2.3,0.0615135414621997
27.2,8.2,7.0,22.4,4.4,49.6,0.0,0.5,14.0,26.0,0.175,0.01,2.0,19.0,0.07,0.03,0.1,0.29,0.2,1.7,2.0,4.7,19.0,4.0,1.5,1.0,3.4,3.5,0.11,1.0,0.0613769011948641
51.2,2.2,3.4,26.0,12.8,47.2,0.0,0.5,14.0,31.0,0.105,0.04,2.0,33.0,0.175,0.05,0.1,0.43,1.5,3.0,4.3,3.8,30.0,4.0,0.2,3.3,0.8,2.3,0.39,2.5,0.0595237699640714
24.8,4.6,7.0,21.2,18.8,30.4,0.0,0.51,14.0,21.0,0.07,0.01,2.0,11.0,0.07,0.03,0.1,0.34,2.4,1.9,3.0,4.7,29.0,4.0,1.6,4.1,2.5,1.6,1.33,2.9,0.0604844731411684
15.2,8.2,11.8,11.6,4.4,22.0,0.0,0.51,14.0,21.0,0.175,0.02,2.0,23.0,0.14,0.07,0.1,0.4,0.4,0.7,1.7,4.5,28.0,29.0,4.1,1.4,4.3,2.2,0.28,1.5,0.0612423498824661
52.4,5.8,3.4,11.6,10.4,5.2,0.0,0.5,14.0,34.0,0.07,0.06,2.0,8.0,0.14,0.02,0.1,0.43,0.8,2.2,4.0,3.9,22.0,17.0,4.6,3.2,4.6,2.1,0.47,1.6,0.0595166202411395
51.2,11.8,3.4,21.2,4.4,37.6,0.0,0.5,14.0,32.0,0.175,0.1,2.0,11.0,0.07,0.06,0.1,0.17,0.4,3.9,2.0,2.2,13.0,18.0,1.3,0.5,3.3,0.6,0.11,1.8,0.0593070899773843
52.4,7.0,3.4,5.6,21.2,8.8,0.0,0.5,14.0,30.0,0.07,0.07,2.0,31.0,0.175,0.1,0.1,0.27,1.5,3.1,4.2,3.6,24.0,13.0,4.9,1.1,0.1,4.4,1.18,2.3,0.0605481463236588
14.0,4.6,13.0,14.0,3.2,20.8,0.0,0.5,14.0,4.0,0.14,0.09,2.0,7.0,0.14,0.09,0.1,0.37,0.3,0.5,2.0,1.8,13.0,16.0,4.1,1.5,1.4,3.4,0.24,1.0,0.0603648446161645
18.8,13.0,9.4,23.6,10.4,48.4,0.0,0.51,14.0,26.0,0.105,0.1,2.0,34.0,0.035,0.01,0.1,0.33,0.7,3.1,4.7,4.0,27.0,17.0,1.4,2.5,2.6,2.9,0.12,2.4,0.0608358310962678
21.2,2.2,8.2,14.0,15.2,53.2,0.0,0.5,14.0,31.0,0.105,0.06,2.0,18.0,0.105,0.01,0.1,0.34,1.8,3.6,4.3,5.0,26.0,12.0,1.4,1.8,0.5,4.7,1.15,1.9,0.0607716964507331
14.0,5.8,13.0,11.6,4.4,32.8,0.0,0.51,14.0,24.0,0.07,0.06,2.0,7.0,0.035,0.01,0.1,0.44,0.2,1.1,1.5,1.9,9.0,28.0,4.5,4.1,4.5,4.9,0.15,1.4,0.0622591149180369
18.8,11.8,9.4,8.0,11.6,6.4,0.0,0.51,14.0,16.0,0.175,0.05,2.0,19.0,0.14,0.04,0.1,0.27,1.0,1.7,3.9,5.0,19.0,2.0,1.6,4.0,3.7,4.9,0.42,2.2,0.0608760977236273
39.2,1.0,4.6,4.4,10.4,37.6,0.0,0.51,14.0,35.0,0.14,0.06,2.0,35.0,0.175,0.01,0.1,0.43,1.0,0.7,4.0,1.3,1.0,30.0,1.9,4.2,3.1,1.7,0.38,1.0,0.0581285774804539
12.8,4.6,13.0,15.2,21.2,48.4,0.0,0.5,14.0,28.0,0.105,0.08,2.0,33.0,0.175,0.03,0.1,0.43,1.1,0.7,5.0,4.8,27.0,13.0,3.8,3.3,3.9,3.7,0.62,1.9,0.0656125702656385
22.4,13.0,8.2,9.2,11.6,32.8,0.0,0.51,14.0,9.0,0.035,0.03,2.0,22.0,0.175,0.02,0.1,0.43,0.8,1.1,3.8,2.2,20.0,14.0,2.2,1.1,3.0,1.2,0.38,1.0,0.0579197829807852
16.4,1.0,10.6,10.4,8.0,37.6,0.0,0.5,14.0,10.0,0.14,0.09,2.0,20.0,0.07,0.02,0.1,0.4,1.0,0.7,4.0,1.7,26.0,7.0,2.7,1.5,1.4,1.8,0.12,1.1,0.0592600743743341
18.8,9.4,9.4,15.2,10.4,7.6,0.0,0.51,14.0,30.0,0.035,0.01,2.0,14.0,0.105,0.08,0.1,0.49,1.2,1.0,4.7,4.1,15.0,3.0,4.0,1.0,2.6,2.4,0.56,3.8,0.0597024840425048
38.0,3.4,4.6,17.6,23.6,29.2,0.0,0.5,14.0,10.0,0.175,0.01,2.0,28.0,0.175,0.07,0.1,0.19,2.2,0.8,4.7,5.0,24.0,3.0,3.7,3.4,3.2,4.6,0.37,2.9,0.0600946779905446
38.0,4.6,4.6,16.4,15.2,47.2,0.0,0.51,14.0,30.0,0.175,0.04,2.0,15.0,0.14,0.03,0.1,0.49,1.3,3.8,4.3,4.9,4.0,16.0,2.7,2.6,1.0,0.6,0.62,3.2,0.0565471368833762
52.4,10.6,3.4,17.6,10.4,16.0,0.0,0.51,14.0,23.0,0.175,0.05,2.0,30.0,0.175,0.01,0.1,0.35,1.2,2.2,4.3,3.9,21.0,15.0,1.3,3.4,4.7,3.5,1.03,1.8,0.060459504283241
30.8,3.4,5.8,18.8,21.2,44.8,0.0,0.5,14.0,34.0,0.035,0.01,2.0,8.0,0.175,0.02,0.1,0.21,2.1,3.2,4.7,3.9,30.0,26.0,4.5,4.7,3.5,2.0,1.29,3.3,0.059164822906049
33.2,10.6,5.8,11.6,4.4,18.4,0.0,0.5,14.0,16.0,0.105,0.05,2.0,30.0,0.175,0.01,0.1,0.19,0.5,0.2,1.4,3.7,19.0,22.0,2.3,0.9,4.3,1.6,0.11,1.1,0.0577283578272697
15.2,13.0,11.8,10.4,21.2,30.4,0.0,0.51,14.0,27.0,0.07,0.03,2.0,35.0,0.14,0.05,0.1,0.2,1.0,2.1,4.2,4.1,18.0,26.0,1.3,2.6,0.1,2.3,0.75,2.2,0.0601582732781774
26.0,13.0,7.0,26.0,24.8,19.6,0.0,0.5,14.0,24.0,0.07,0.04,2.0,14.0,0.105,0.1,0.1,0.17,1.7,2.9,4.5,4.8,26.0,18.0,1.4,0.4,4.8,3.3,0.2,4.0,0.0597657567482674
51.2,10.6,3.4,14.0,11.6,30.4,0.0,0.5,14.0,30.0,0.175,0.07,2.0,12.0,0.14,0.02,0.1,0.48,1.3,3.8,4.0,3.3,20.0,13.0,0.8,1.9,4.9,1.7,1.03,1.3,0.0597594894878109
15.2,13.0,11.8,26.0,6.8,23.2,0.0,0.51,14.0,30.0,0.035,0.01,2.0,6.0,0.14,0.01,0.1,0.3,0.8,4.0,2.2,2.1,20.0,7.0,4.9,0.6,3.2,0.8,0.55,1.5,0.0587336901845322
30.8,3.4,5.8,26.0,6.8,10.0,0.0,0.51,14.0,34.0,0.105,0.01,2.0,28.0,0.14,0.06,0.1,0.26,0.3,3.1,4.1,4.0,2.0,25.0,1.8,3.2,2.5,2.7,0.1,2.1,0.0585553010577395
18.8,7.0,9.4,20.0,8.0,50.8,0.0,0.51,14.0,21.0,0.14,0.09,2.0,25.0,0.07,0.04,0.1,0.49,0.5,0.7,2.6,3.8,23.0,20.0,4.7,0.9,2.8,2.5,0.31,2.3,0.0583809545042077
33.2,10.6,5.8,16.4,5.6,28.0,0.0,0.51,14.0,30.0,0.14,0.1,2.0,10.0,0.105,0.01,0.1,0.42,0.7,1.0,1.6,2.7,3.0,11.0,4.5,1.8,4.8,4.4,0.34,1.4,0.0565971570104118
23.6,1.0,7.0,15.2,9.2,44.8,0.0,0.51,14.0,15.0,0.175,0.06,2.0,15.0,0.07,0.05,0.1,0.2,0.8,1.9,2.2,2.8,16.0,29.0,3.4,1.8,4.7,2.6,0.61,2.1,0.0582866269542821
17.6,3.4,10.6,24.8,6.8,10.0,0.0,0.51,14.0,22.0,0.14,0.01,2.0,15.0,0.105,0.01,0.1,0.39,0.8,2.4,1.7,2.2,3.0,29.0,2.9,2.9,2.9,3.7,0.57,1.5,0.0576925988210578
32.0,11.8,5.8,26.0,5.6,6.4,0.0,0.51,14.0,29.0,0.175,0.06,2.0,21.0,0.14,0.02,0.1,0.42,0.3,1.7,2.9,3.0,23.0,19.0,0.4,1.8,3.9,0.7,0.27,1.0,0.0556912577126901
39.2,11.8,4.6,8.0,10.4,8.8,0.0,0.51,14.0,29.0,0.175,0.05,2.0,28.0,0.105,0.09,0.1,0.38,1.2,2.7,4.0,3.0,21.0,10.0,1.2,1.9,2.4,1.5,0.65,1.1,0.0576808132164549
30.8,7.0,5.8,16.4,16.4,47.2,0.0,0.5,14.0,10.0,0.105,0.09,2.0,30.0,0.105,0.07,0.1,0.2,1.3,0.8,4.4,2.2,21.0,9.0,1.5,4.7,3.3,2.8,0.46,1.7,0.059309090201234
32.0,7.0,5.8,20.0,4.4,25.6,0.0,0.51,14.0,32.0,0.105,0.08,2.0,28.0,0.07,0.04,0.1,0.4,0.4,0.9,2.1,2.1,13.0,17.0,1.2,0.8,1.1,4.7,0.12,1.3,0.0577672061841459
